trial durationPreFixation durationFixation direction durationGrating duration speed phaseIni contrast size response correct time_onset time_fixation time_stimulus time_response
1 0.3 0.3 1 0.3 0.01 4.0 0.2 0.42 22.0 right 1 28.8340051174 29.2579329014 29.6700680256 30.9536850452
2 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.8 0.42 90.0 right 0 30.9889030457 31.4128730297 31.8249709606 32.9223489761
3 0.3 0.3 1 0.3 0.121392446201 4.0 0.8 0.42 22.0 right 1 32.955436945 33.3795619011 33.7917840481 34.6768679619
4 0.3 0.3 -1 0.3 0.04472135955 4.0 0.0 0.42 90.0 right 0 34.7100479603 35.1340079308 35.5462141037 37.5500109196
5 0.3 0.3 1 0.3 0.0271441761659 4.0 0.0 0.42 22.0 right 1 37.5835299492 38.0074019432 38.41968894 39.3164310455
6 0.3 0.3 1 0.3 0.0271441761659 4.0 0.4 0.42 22.0 right 1 39.3499999046 39.7738609314 40.1859838963 41.2359418869
7 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.6 0.42 22.0 left 1 41.2694149017 41.6932549477 42.1054980755 42.9199841022
8 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.4 0.42 22.0 right 0 42.9533679485 43.3772809505 43.7893910408 44.8750269413
9 0.3 0.3 -1 0.3 0.2 4.0 0.4 0.42 22.0 left 1 44.9082090855 45.3321349621 45.7442851067 46.7239940166
10 0.3 0.3 -1 0.3 0.121392446201 4.0 0.2 0.42 90.0 right 0 46.7569859028 47.1809689999 47.5931019783 48.7378280163
11 0.3 0.3 1 0.3 0.2 4.0 0.6 0.42 22.0 right 1 48.7708420753 49.1947319508 49.6070020199 50.3752040863
12 0.3 0.3 1 0.3 0.04472135955 4.0 0.6 0.42 22.0 right 1 50.4076509476 50.8316440582 51.243680954 52.9885458946
13 0.3 0.3 -1 0.3 0.01 4.0 0.2 0.42 90.0 right 0 53.0217540264 53.4459199905 53.8579280376 54.9314939976
14 0.3 0.3 -1 0.3 0.04472135955 4.0 0.4 0.42 90.0 left 1 54.9650030136 55.3888919353 55.8010621071 57.004347086
15 0.3 0.3 1 0.3 0.2 4.0 0.0 0.42 22.0 right 1 57.037391901 57.461329937 57.8735470772 58.7709579468
16 0.3 0.3 1 0.3 0.04472135955 4.0 0.4 0.42 90.0 right 1 58.8040308952 59.2278289795 59.6399788857 60.7488980293
17 0.3 0.3 -1 0.3 0.04472135955 4.0 0.6 0.42 90.0 right 0 60.7823019028 61.2061140537 61.6183218956 62.845058918
18 0.3 0.3 1 0.3 0.2 4.0 0.0 0.42 90.0 right 1 62.8785009384 63.3023331165 63.714566946 64.6937949657
19 0.3 0.3 1 0.3 0.0736806299728 4.0 0.8 0.42 90.0 right 1 64.727257967 65.1511421204 65.5633430481 66.613902092
20 0.3 0.3 1 0.3 0.2 4.0 0.2 0.42 90.0 right 1 66.6468780041 67.0708088875 67.4828369617 68.2514839172
21 0.3 0.3 1 0.3 0.04472135955 4.0 0.2 0.42 90.0 right 1 68.2837059498 68.7076818943 69.1196761131 70.0874741077
22 0.3 0.3 -1 0.3 0.04472135955 4.0 0.2 0.42 22.0 left 1 70.1207249165 70.5446310043 70.9568080902 71.8419380188
23 0.3 0.3 1 0.3 0.04472135955 4.0 0.0 0.42 22.0 right 1 71.8752191067 72.2992589474 72.7113978863 73.5968630314
24 0.3 0.3 1 0.3 0.04472135955 4.0 0.6 0.42 90.0 right 1 73.6299359798 74.0539660454 74.4660949707 75.5162000656
25 0.3 0.3 -1 0.3 0.01 4.0 0.8 0.42 90.0 right 0 75.5495049953 75.9733350277 76.3855500221 77.3299670219
26 0.3 0.3 -1 0.3 0.01 4.0 0.6 0.42 22.0 left 1 77.362858057 77.7867670059 78.1989839077 79.4495360851
27 0.3 0.3 1 0.3 0.0164754897244 4.0 0.4 0.42 22.0 right 1 79.4825708866 79.906457901 80.3187279701 81.6632618904
28 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.8 0.42 90.0 left 1 81.696491003 82.1203899384 82.5326969624 83.7358670235
29 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.2 0.42 22.0 left 1 83.7691791058 84.1929979324 84.605134964 85.4430010319
30 0.3 0.3 1 0.3 0.0271441761659 4.0 0.6 0.42 90.0 left 0 85.4766209126 85.900662899 86.3127689362 87.2333269119
31 0.3 0.3 1 0.3 0.0271441761659 4.0 0.2 0.42 22.0 right 1 87.2666110992 87.6905128956 88.1026990414 88.9883580208
32 0.3 0.3 1 0.3 0.01 4.0 0.6 0.42 22.0 right 1 89.0213260651 89.4452369213 89.8573579788 90.9543340206
33 0.3 0.3 1 0.3 0.0736806299728 4.0 0.0 0.42 22.0 right 1 90.9878349304 91.4117050171 91.8237950802 92.733068943
34 0.3 0.3 -1 0.3 0.04472135955 4.0 0.2 0.42 90.0 left 1 92.7659869194 93.1899468899 93.6020600796 94.5345249176
35 0.3 0.3 1 0.3 0.121392446201 4.0 0.6 0.42 90.0 right 1 94.5678129196 94.9917619228 95.4037659168 96.2891879082
36 0.3 0.3 1 0.3 0.0271441761659 4.0 0.8 0.42 90.0 left 0 96.322273016 96.7463040352 97.1584439278 98.1495809555
37 0.3 0.3 -1 0.3 0.2 4.0 0.0 0.42 22.0 left 1 98.1829090118 98.6069340706 99.0191230774 100.010051966
38 0.3 0.3 -1 0.3 0.2 4.0 0.8 0.42 90.0 left 1 100.04353404 100.467526913 100.879609108 101.906061888
39 0.3 0.3 1 0.3 0.0164754897244 4.0 0.0 0.42 90.0 left 0 101.93955493 102.363565922 102.775722027 103.684180975
40 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.6 0.42 90.0 right 0 103.717670918 104.14162612 104.5537889 105.544943094
41 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.4 0.42 22.0 left 1 105.578243017 106.002273083 106.414460897 107.228936911
42 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.0 0.42 22.0 left 1 107.262362957 107.686243057 108.098443985 108.948748112
43 0.3 0.3 -1 0.3 0.121392446201 4.0 0.8 0.42 22.0 left 1 108.981659889 109.405500889 109.817620039 110.690841913
44 0.3 0.3 -1 0.3 0.04472135955 4.0 0.8 0.42 90.0 right 0 110.724486113 111.148354053 111.560578108 112.657696009
