trial durationPreFixation durationFixation direction durationGrating duration speed phaseIni contrast size response correct time_onset time_fixation time_stimulus time_response
69 0.3 0.3 -1 0.3 0.04472135955 4.0 0.0 0.42 90.0 right 0 157.713308811 158.137385845 158.549538851 159.410974979
70 0.3 0.3 1 0.3 0.04472135955 4.0 0.4 0.42 22.0 right 1 159.444406986 159.868312836 160.280524015 161.071396828
71 0.3 0.3 1 0.3 0.0271441761659 4.0 0.6 0.42 90.0 right 1 161.104722977 161.528678894 161.940845966 162.778916836
72 0.3 0.3 -1 0.3 0.01 4.0 0.4 0.42 22.0 right 0 162.812385798 163.236261845 163.648535967 164.521999836
73 0.3 0.3 1 0.3 0.0736806299728 4.0 0.4 0.42 22.0 right 1 164.555189848 164.979092836 165.391285896 166.229341984
74 0.3 0.3 1 0.3 0.121392446201 4.0 0.6 0.42 90.0 right 1 166.262802839 166.686704874 167.098886967 168.03113699
75 0.3 0.3 1 0.3 0.0271441761659 4.0 0.2 0.42 22.0 right 1 168.064480782 168.488376856 168.900537014 169.69152689
76 0.3 0.3 1 0.3 0.0736806299728 4.0 0.8 0.42 90.0 right 1 169.724910975 170.148836851 170.560911894 171.387208939
77 0.3 0.3 1 0.3 0.2 4.0 0.0 0.42 90.0 right 1 171.420640945 171.844638824 172.25682497 173.330506802
78 0.3 0.3 -1 0.3 0.121392446201 4.0 0.8 0.42 22.0 left 1 173.363676786 173.787596941 174.199724913 175.073093891
79 0.3 0.3 1 0.3 0.0164754897244 4.0 0.4 0.42 90.0 left 0 175.10649991 175.530411959 175.942676783 178.594754934
80 0.3 0.3 -1 0.3 0.01 4.0 0.2 0.42 90.0 left 1 178.627600908 179.051563978 179.463729858 180.725782871
81 0.3 0.3 -1 0.3 0.2 4.0 0.8 0.42 90.0 right 0 180.759036779 181.182900906 181.5951159 183.563895941
82 0.3 0.3 1 0.3 0.0736806299728 4.0 0.4 0.42 90.0 right 1 183.597126961 184.021077871 184.433184862 185.400578976
83 0.3 0.3 -1 0.3 0.01 4.0 0.8 0.42 22.0 left 1 185.434224844 185.858128786 186.270244837 191.713063002
84 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.2 0.42 90.0 right 0 191.745989799 192.169926882 192.58215189 193.608627796
85 0.3 0.3 1 0.3 0.0736806299728 4.0 0.6 0.42 90.0 right 1 193.642067909 194.065893888 194.478109837 195.434034824
86 0.3 0.3 -1 0.3 0.04472135955 4.0 0.2 0.42 90.0 right 0 195.467330933 195.891205788 196.303290844 197.330074787
87 0.3 0.3 -1 0.3 0.01 4.0 0.6 0.42 90.0 right 0 197.363284826 197.787226915 198.199354887 199.096204996
88 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.6 0.42 90.0 right 0 199.129689932 199.553627014 199.965731859 200.815677881
89 0.3 0.3 1 0.3 0.01 4.0 0.4 0.42 90.0 right 1 200.848889828 201.272926807 201.685101986 202.688061953
90 0.3 0.3 1 0.3 0.121392446201 4.0 0.4 0.42 22.0 right 1 202.7329638 203.157049894 203.569183826 205.160767794
91 0.3 0.3 -1 0.3 0.04472135955 4.0 0.2 0.42 22.0 left 1 205.194376945 205.618191004 206.030323982 208.611416817
92 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.6 0.42 22.0 left 1 208.644704819 209.068660975 209.480721951 210.577828884
93 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.4 0.42 90.0 left 1 210.611240864 211.035101891 211.447292805 212.520759821
94 0.3 0.3 1 0.3 0.04472135955 4.0 0.4 0.42 90.0 left 0 212.554338932 212.978188992 213.390397787 214.511464834
95 0.3 0.3 1 0.3 0.0271441761659 4.0 0.6 0.42 22.0 left 0 214.556200981 214.980176926 215.392349005 216.301237822
96 0.3 0.3 -1 0.3 0.04472135955 4.0 0.4 0.42 90.0 right 0 216.334405899 216.758323908 217.170554876 218.173280001
97 0.3 0.3 1 0.3 0.2 4.0 0.4 0.42 90.0 right 1 218.206766844 218.630709887 219.042769909 220.28119278
98 0.3 0.3 1 0.3 0.2 4.0 0.6 0.42 90.0 right 1 220.314688921 220.738620996 221.150848866 222.259629965
99 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.4 0.42 90.0 right 0 222.29302001 222.717031956 223.129143 224.049851894
100 0.3 0.3 -1 0.3 0.01 4.0 0.4 0.42 90.0 right 0 224.082990885 224.507003784 224.919203997 225.886851788
101 0.3 0.3 1 0.3 0.0164754897244 4.0 0.0 0.42 90.0 right 1 225.920115948 226.344077826 226.756250858 227.641152859
102 0.3 0.3 1 0.3 0.0271441761659 4.0 0.8 0.42 22.0 right 1 227.674650908 228.098647833 228.510850906 232.858264923
103 0.3 0.3 1 0.3 0.01 4.0 0.6 0.42 22.0 right 1 232.891551971 233.315443993 233.72762394 234.707024813
104 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.0 0.42 22.0 left 1 234.740370989 235.164330006 235.576392889 236.661793947
105 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.2 0.42 90.0 right 0 236.695163012 237.119035959 237.531160831 238.840182781
106 0.3 0.3 1 0.3 0.04472135955 4.0 0.6 0.42 22.0 right 1 238.873768806 239.297493935 239.709895849 240.594918013
107 0.3 0.3 1 0.3 0.2 4.0 0.2 0.42 90.0 right 1 240.628302813 241.052232981 241.464426994 242.761860847
108 0.3 0.3 -1 0.3 0.04472135955 4.0 0.6 0.42 90.0 left 1 242.795175791 243.219049931 243.631199837 244.575271845
109 0.3 0.3 -1 0.3 0.2 4.0 0.2 0.42 90.0 left 1 244.60868597 245.032585859 245.444774866 246.553502798
110 0.3 0.3 1 0.3 0.0164754897244 4.0 0.8 0.42 22.0 left 0 246.586907864 247.010861874 247.423030853 248.437752008
111 0.3 0.3 1 0.3 0.121392446201 4.0 0.6 0.42 22.0 right 1 248.471232891 248.895128012 249.307302952 250.369027853
112 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.0 0.42 90.0 right 0 250.402359009 250.826372862 251.238474846 252.229887962
113 0.3 0.3 -1 0.3 0.121392446201 4.0 0.2 0.42 22.0 left 1 252.263058901 252.686960936 253.099079847 254.23167181
114 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.8 0.42 22.0 left 1 254.265015841 254.688982964 255.101042986 256.056674004
115 0.3 0.3 -1 0.3 0.2 4.0 0.8 0.42 22.0 left 1 256.090319872 256.514268875 256.926364899 260.861594915
116 0.3 0.3 1 0.3 0.0271441761659 4.0 0.0 0.42 90.0 left 0 260.894825935 261.318738937 261.730855942 262.698724985
117 0.3 0.3 1 0.3 0.01 4.0 0.0 0.42 22.0 left 0 262.731904984 263.155828953 263.567997932 264.512133837
118 0.3 0.3 1 0.3 0.0271441761659 4.0 0.0 0.42 22.0 right 1 264.545501947 264.969441891 265.381393909 266.678571939
119 0.3 0.3 1 0.3 0.01 4.0 0.2 0.42 22.0 left 0 266.712092876 267.136116982 267.54834199 268.421976805
120 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.4 0.42 22.0 left 1 268.455135822 268.879050016 269.291232824 270.176234961
121 0.3 0.3 1 0.3 0.04472135955 4.0 0.0 0.42 90.0 left 0 270.209728003 270.633670807 271.045718908 272.001590014
122 0.3 0.3 1 0.3 0.01 4.0 0.2 0.42 90.0 right 1 272.035000801 272.45893383 272.870967865 273.862137794
123 0.3 0.3 1 0.3 0.2 4.0 0.8 0.42 22.0 right 1 273.895600796 274.319557905 274.731673002 276.123216867
124 0.3 0.3 1 0.3 0.01 4.0 0.6 0.42 90.0 left 0 276.156586885 276.580410957 276.992607832 278.207541943
125 0.3 0.3 1 0.3 0.01 4.0 0.0 0.42 90.0 left 0 278.240916014 278.664898872 279.077082872 280.032772779
126 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.0 0.42 90.0 left 1 280.066159964 280.490117788 280.902316809 281.905031919
127 0.3 0.3 1 0.3 0.0164754897244 4.0 0.2 0.42 90.0 right 1 281.93857193 282.362513781 282.774733782 283.94222784
128 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.2 0.42 90.0 right 0 283.975895882 284.39979887 284.811926842 285.650130987
129 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.2 0.42 22.0 left 1 285.683444977 286.107379913 286.51944685 287.381403923
130 0.3 0.3 1 0.3 0.0736806299728 4.0 0.2 0.42 90.0 right 1 287.426263809 287.850159883 288.262313843 289.606818914
131 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.6 0.42 90.0 right 0 289.640034914 290.063968897 290.476202011 291.549852848
132 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.8 0.42 90.0 right 0 291.583185911 292.007120848 292.419219017 293.304565907
133 0.3 0.3 -1 0.3 0.01 4.0 0.6 0.42 22.0 left 1 293.337796926 293.761718988 294.173762798 295.389248848
134 0.3 0.3 -1 0.3 0.2 4.0 0.0 0.42 90.0 right 0 295.422175884 295.846167803 296.25829196 297.285035849
135 0.3 0.3 -1 0.3 0.121392446201 4.0 0.6 0.42 90.0 left 1 297.32989192 297.753749847 298.165892839 299.227918863
136 0.3 0.3 1 0.3 0.0271441761659 4.0 0.4 0.42 22.0 right 1 299.261193991 299.685079813 300.097106934 300.982380867
137 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.6 0.42 22.0 right 0 301.015736818 301.439607859 301.851913929 302.819406986
138 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.8 0.42 22.0 left 1 302.852808952 303.276711941 303.688822985 304.727247953
139 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.6 0.42 22.0 left 1 304.760574818 305.184469938 305.596745968 306.469872952
140 0.3 0.3 1 0.3 0.04472135955 4.0 0.8 0.42 22.0 right 1 306.503351927 306.927345991 307.339445829 308.236882925
141 0.3 0.3 1 0.3 0.0271441761659 4.0 0.4 0.42 90.0 right 1 587.420357943 587.844227791 588.256489992 589.318372011
142 0.3 0.3 1 0.3 0.121392446201 4.0 0.0 0.42 22.0 right 1 589.35172987 589.775602818 590.187794924 591.167261839
143 0.3 0.3 1 0.3 0.04472135955 4.0 0.8 0.42 22.0 right 1 591.20054388 591.624444962 592.036601782 592.815836906
144 0.3 0.3 1 0.3 0.2 4.0 0.4 0.42 22.0 right 1 592.849212885 593.27303791 593.685201883 594.617584944
145 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.2 0.42 22.0 left 1 594.650873899 595.074819803 595.48691678 596.325193882
146 0.3 0.3 1 0.3 0.04472135955 4.0 0.8 0.42 90.0 left 0 596.358350992 596.782253981 597.194419861 598.644899845
147 0.3 0.3 1 0.3 0.01 4.0 0.0 0.42 22.0 left 0 598.689932823 599.113931894 599.52607584 600.481807947
148 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.6 0.42 22.0 left 1 600.515280008 600.939185858 601.351395845 602.189244986
149 0.3 0.3 1 0.3 0.04472135955 4.0 0.6 0.42 90.0 right 1 602.222748995 602.646751881 603.05893898 604.014778852
150 0.3 0.3 1 0.3 0.2 4.0 0.6 0.42 22.0 right 1 604.048047781 604.471960783 604.88417387 605.793033838
151 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.4 0.42 22.0 left 1 605.826245785 606.25027585 606.662386894 607.676776886
152 0.3 0.3 1 0.3 0.0736806299728 4.0 0.6 0.42 90.0 right 1 607.710356951 608.134341002 608.546452999 611.151226997
153 0.3 0.3 1 0.3 0.01 4.0 0.0 0.42 90.0 right 1 611.184255838 611.608342886 612.020386934 613.635615826
154 0.3 0.3 -1 0.3 0.04472135955 4.0 0.2 0.42 90.0 right 0 613.669093847 614.093005896 614.505182981 615.390381813
155 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.6 0.42 90.0 right 0 615.423761845 615.847700834 616.259943008 616.956318855
156 0.3 0.3 -1 0.3 0.121392446201 4.0 0.4 0.42 22.0 left 1 616.989975929 617.413850784 617.826015949 619.135279894
157 0.3 0.3 1 0.3 0.01 4.0 0.8 0.42 22.0 left 0 619.168469906 619.592463017 620.004562855 621.290058851
158 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.8 0.42 22.0 left 1 621.323616982 621.747489929 622.159598827 623.033335924
159 0.3 0.3 -1 0.3 0.01 4.0 0.0 0.42 90.0 left 1 623.066397905 623.490289927 623.902342796 624.870042801
160 0.3 0.3 1 0.3 0.0164754897244 4.0 0.6 0.42 90.0 left 0 624.903473854 625.327353001 625.739492893 626.565689802
161 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.4 0.42 90.0 left 1 626.599156857 627.023141861 627.435239792 628.567922831
162 0.3 0.3 1 0.3 0.0271441761659 4.0 0.2 0.42 90.0 left 0 628.601130009 629.025041819 629.437206984 630.310473919
163 0.3 0.3 1 0.3 0.121392446201 4.0 0.2 0.42 90.0 left 0 630.34394598 630.767886877 631.180049896 634.573549986
164 0.3 0.3 1 0.3 0.01 4.0 0.4 0.42 90.0 left 0 634.606931925 635.030826807 635.442950964 636.387506008
165 0.3 0.3 -1 0.3 0.121392446201 4.0 0.6 0.42 22.0 left 1 636.432094812 636.856076002 637.268238783 638.259799004
166 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.8 0.42 22.0 left 1 638.304592848 638.728423834 639.140682936 639.978670835
167 0.3 0.3 1 0.3 0.0736806299728 4.0 0.4 0.42 22.0 right 1 640.012070894 640.436010838 640.848237991 641.698190928
168 0.3 0.3 1 0.3 0.0164754897244 4.0 0.8 0.42 22.0 right 1 641.731408834 642.155321836 642.567528963 643.641036987
169 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.6 0.42 90.0 right 0 643.674369812 644.098384857 644.510538816 645.395826817
170 0.3 0.3 -1 0.3 0.121392446201 4.0 0.4 0.42 90.0 right 0 645.428989887 645.853022814 646.265202999 647.173859835
171 0.3 0.3 -1 0.3 0.2 4.0 0.0 0.42 90.0 right 0 647.2072649 647.631182909 648.04336381 649.246389866
172 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.2 0.42 90.0 right 0 649.279843807 649.70377779 650.115975857 651.001105785
173 0.3 0.3 1 0.3 0.2 4.0 0.2 0.42 90.0 right 1 651.034403801 651.458372831 651.870562792 652.721365929
174 0.3 0.3 1 0.3 0.0736806299728 4.0 0.0 0.42 90.0 right 1 652.753727913 653.177659988 653.589846849 654.333981991
175 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.4 0.42 90.0 right 0 654.367025852 654.790969849 655.202996969 655.935310841
176 0.3 0.3 -1 0.3 0.01 4.0 0.0 0.42 22.0 right 0 655.968565941 656.392515898 656.804700851 657.654531956
177 0.3 0.3 -1 0.3 0.2 4.0 0.4 0.42 90.0 left 1 657.687786818 658.111787796 658.524038792 659.50336194
178 0.3 0.3 -1 0.3 0.121392446201 4.0 0.8 0.42 22.0 left 1 659.536661863 659.960563898 660.372907877 661.3401649
179 0.3 0.3 1 0.3 0.2 4.0 0.0 0.42 90.0 right 1 661.373713017 661.797622919 662.20991087 663.071730852
180 0.3 0.3 1 0.3 0.121392446201 4.0 0.4 0.42 90.0 right 1 663.104856014 663.528802872 663.94092679 664.778999805
181 0.3 0.3 1 0.3 0.04472135955 4.0 0.0 0.42 90.0 left 0 664.812430859 665.236302853 665.648455858 666.474898815
182 0.3 0.3 1 0.3 0.2 4.0 0.2 0.42 22.0 right 1 666.519828796 666.94371295 667.355945826 668.559053898
183 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.4 0.42 90.0 left 1 668.592479944 669.016448975 669.428596973 670.337281942
184 0.3 0.3 -1 0.3 0.04472135955 4.0 0.6 0.42 22.0 left 1 670.370680809 670.794539928 671.206743002 672.068465948
185 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.8 0.42 90.0 left 1 672.101789951 672.525702 672.937852859 673.834630966
186 0.3 0.3 1 0.3 0.121392446201 4.0 0.8 0.42 90.0 right 1 673.868133783 674.292083979 674.704173803 675.554392815
187 0.3 0.3 -1 0.3 0.01 4.0 0.2 0.42 90.0 left 1 675.599247932 676.023151875 676.435246944 677.332118988
188 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.4 0.42 22.0 left 1 677.365582943 677.789518833 678.201753855 679.074872017
189 0.3 0.3 -1 0.3 0.121392446201 4.0 0.8 0.42 90.0 left 1 679.108444929 679.532373905 679.944551945 681.489661932
190 0.3 0.3 1 0.3 0.121392446201 4.0 0.4 0.42 22.0 right 1 681.522590876 681.946543932 682.358666897 683.349788904
191 0.3 0.3 1 0.3 0.0164754897244 4.0 0.4 0.42 90.0 right 1 683.383214951 683.807154894 684.21933198 687.51858592
192 0.3 0.3 -1 0.3 0.01 4.0 0.4 0.42 22.0 left 1 687.551883936 687.975845814 688.388016939 689.485092878
193 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.0 0.42 90.0 left 1 689.518440962 689.942351818 690.354555845 691.251453876
194 0.3 0.3 -1 0.3 0.01 4.0 0.6 0.42 22.0 left 1 691.284835815 691.708825827 692.121024847 692.970519781
195 0.3 0.3 -1 0.3 0.121392446201 4.0 0.6 0.42 90.0 left 1 693.004099846 693.42809391 693.840292931 695.008004904
196 0.3 0.3 1 0.3 0.0271441761659 4.0 0.8 0.42 22.0 left 0 695.041364908 695.465320826 695.877574921 696.833528996
197 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.6 0.42 90.0 left 1 696.878463984 697.3023808 697.714589834 698.564270973
198 0.3 0.3 1 0.3 0.0271441761659 4.0 0.6 0.42 22.0 left 0 698.597809792 699.021787882 699.433780909 700.460502863
199 0.3 0.3 1 0.3 0.0271441761659 4.0 0.0 0.42 22.0 left 0 700.493700981 700.917572975 701.329825878 702.627153873
200 0.3 0.3 1 0.3 0.01 4.0 0.6 0.42 90.0 left 0 702.660407782 703.084415913 703.496667862 704.405290842
201 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.2 0.42 22.0 left 1 704.43867898 704.862613916 705.274755955 706.383831978
202 0.3 0.3 1 0.3 0.0271441761659 4.0 0.8 0.42 90.0 left 0 706.417032003 706.840936899 707.253208876 708.114690781
203 0.3 0.3 1 0.3 0.121392446201 4.0 0.8 0.42 22.0 right 1 708.148104906 708.572002888 708.984166861 709.987098932
204 0.3 0.3 1 0.3 0.0736806299728 4.0 0.0 0.42 22.0 right 1 710.020492792 710.44439888 710.85659194 711.812409878
