trial durationPreFixation durationFixation direction durationGrating duration speed phaseIni contrast size response correct time_onset time_fixation time_stimulus time_response
1 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.4 0.42 22.0 left 1 29.1028180122 29.5266740322 29.9388270378 30.9999969006
2 0.3 0.3 1 0.3 0.2 4.0 0.4 0.42 22.0 right 1 31.0339770317 31.4579110146 31.8701229095 32.462282896
3 0.3 0.3 -1 0.3 0.121392446201 4.0 0.6 0.42 90.0 left 1 32.4942829609 32.9181468487 33.3303279877 33.9103839397
4 0.3 0.3 1 0.3 0.0736806299728 4.0 0.6 0.42 22.0 right 1 33.9427080154 34.3666198254 34.7787709236 35.5345859528
5 0.3 0.3 1 0.3 0.01 4.0 0.2 0.42 22.0 left 0 35.5677759647 35.9916799068 36.4039409161 37.2539708614
6 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.6 0.42 90.0 left 1 37.2870149612 37.7109889984 38.1232278347 38.8906488419
7 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.0 0.42 90.0 left 1 38.9241268635 39.3479189873 39.7600588799 40.6459460258
8 0.3 0.3 1 0.3 0.0271441761659 4.0 0.0 0.42 22.0 right 1 40.6786248684 41.102506876 41.5146858692 42.3057768345
9 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.8 0.42 90.0 left 1 42.3390738964 42.762953043 43.1750929356 43.9430289268
10 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.2 0.42 22.0 left 1 43.9759819508 44.3999009132 44.8119909763 45.5327830315
11 0.3 0.3 1 0.3 0.0736806299728 4.0 0.4 0.42 90.0 left 0 45.5656678677 45.9897258282 46.4017729759 47.0748820305
12 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.2 0.42 90.0 right 0 47.1083109379 47.5322098732 47.9444658756 48.8060610294
13 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.6 0.42 90.0 right 0 48.8394958973 49.2633788586 49.6756269932 50.9023489952
14 0.3 0.3 1 0.3 0.2 4.0 0.6 0.42 90.0 right 1 50.9355950356 51.3596260548 51.7716999054 52.6448848248
15 0.3 0.3 -1 0.3 0.04472135955 4.0 0.0 0.42 90.0 left 1 52.6784968376 53.1023008823 53.5144329071 54.6002519131
16 0.3 0.3 1 0.3 0.04472135955 4.0 0.2 0.42 22.0 right 1 54.6332108974 55.057240963 55.4694359303 56.2723989487
17 0.3 0.3 1 0.3 0.0271441761659 4.0 0.4 0.42 90.0 left 0 56.3055160046 56.7293269634 57.1415159702 58.0032458305
18 0.3 0.3 -1 0.3 0.01 4.0 0.0 0.42 22.0 right 0 58.0365278721 58.4603788853 58.8725569248 59.8048269749
