trial durationPreFixation durationFixation direction durationGrating duration speed phaseIni contrast size response correct time_onset time_fixation time_stimulus time_response
1 0.3 0.3 -1 0.3 0.2 4.0 0.4 0.42 90.0 right 0 28.7117071152 29.1332061291 29.5453829765 30.5472099781
2 0.3 0.3 1 0.3 0.121392446201 4.0 0.2 0.42 22.0 right 1 30.5934560299 31.0174279213 31.4295840263 32.1738669872
3 0.3 0.3 -1 0.3 0.04472135955 4.0 0.0 0.42 90.0 left 1 32.2068150043 32.6307461262 33.0428240299 33.8340361118
4 0.3 0.3 1 0.3 0.04472135955 4.0 0.4 0.42 90.0 right 1 33.8672440052 34.291228056 34.7032589912 35.5531420708
5 0.3 0.3 -1 0.3 0.121392446201 4.0 0.6 0.42 90.0 left 1 35.5866320133 36.0105159283 36.4225490093 37.1546919346
6 0.3 0.3 -1 0.3 0.2 4.0 0.6 0.42 22.0 left 1 37.1880059242 37.6120140553 38.0242800713 38.8041861057
7 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.2 0.42 22.0 right 0 38.8366680145 39.2605929375 39.6728770733 40.5225660801
8 0.3 0.3 1 0.3 0.0271441761659 4.0 0.6 0.42 90.0 left 0 40.5560901165 40.9799520969 41.3921599388 42.1243870258
9 0.3 0.3 1 0.3 0.0164754897244 4.0 0.8 0.42 90.0 left 0 42.1575939655 42.5815091133 42.9936540127 43.973088026
10 0.3 0.3 1 0.3 0.0271441761659 4.0 0.2 0.42 22.0 right 1 44.0065090656 44.4303309917 44.842443943 45.8100409508
11 0.3 0.3 1 0.3 0.2 4.0 0.0 0.42 90.0 right 1 45.8435630798 46.2674460411 46.679623127 47.6117420197
12 0.3 0.3 -1 0.3 0.2 4.0 0.6 0.42 90.0 left 1 47.6452150345 48.0690820217 48.4812150002 49.7788441181
13 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.0 0.42 22.0 right 0 49.8120779991 50.2359800339 50.6481499672 51.4978821278
14 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.8 0.42 90.0 right 0 51.5312790871 51.9552149773 52.3673329353 53.1701059341
15 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.6 0.42 22.0 right 0 53.2034730911 53.6273839474 54.0394690037 54.8541469574
16 0.3 0.3 -1 0.3 0.01 4.0 0.8 0.42 22.0 right 0 54.8875000477 55.3114690781 55.7235898972 56.6324651241
17 0.3 0.3 1 0.3 0.01 4.0 0.8 0.42 90.0 left 0 56.6773190498 57.1012411118 57.5135259628 58.5872280598
18 0.3 0.3 -1 0.3 0.04472135955 4.0 0.6 0.42 90.0 right 0 58.6205189228 59.0444040298 59.4566390514 60.3533329964
19 0.3 0.3 1 0.3 0.0736806299728 4.0 0.2 0.42 90.0 right 1 60.386783123 60.8107700348 61.2228760719 62.0372309685
20 0.3 0.3 -1 0.3 0.01 4.0 0.2 0.42 90.0 right 0 62.0707781315 62.4948279858 62.9069879055 63.8273460865
21 0.3 0.3 -1 0.3 0.01 4.0 0.0 0.42 22.0 right 0 63.8606441021 64.2846651077 64.6968050003 65.5232200623
22 0.3 0.3 1 0.3 0.01 4.0 0.2 0.42 90.0 right 1 65.5565099716 65.980381012 66.3926029205 67.7958610058
23 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.0 0.42 90.0 right 0 67.8293550014 68.2532589436 68.6654620171 69.5155379772
24 0.3 0.3 1 0.3 0.0271441761659 4.0 0.4 0.42 90.0 left 0 69.5487089157 69.972479105 70.3847141266 71.2111299038
25 0.3 0.3 1 0.3 0.01 4.0 0.8 0.42 22.0 left 0 71.2443060875 71.6682510376 72.0803561211 73.059869051
26 0.3 0.3 -1 0.3 0.121392446201 4.0 0.0 0.42 90.0 right 0 73.0931260586 73.5170969963 73.9292080402 74.9438199997
27 0.3 0.3 1 0.3 0.01 4.0 0.4 0.42 90.0 right 1 74.9772799015 75.4012150764 75.8133471012 76.6752429008
28 0.3 0.3 1 0.3 0.0736806299728 4.0 0.4 0.42 90.0 right 1 76.708450079 77.1323621273 77.544533968 78.3589830399
29 0.3 0.3 -1 0.3 0.01 4.0 0.8 0.42 90.0 right 0 78.3923809528 78.816298008 79.228497982 80.0663590431
30 0.3 0.3 1 0.3 0.01 4.0 0.6 0.42 90.0 right 1 80.0998609066 80.5237789154 80.9359459877 81.8092050552
31 0.3 0.3 1 0.3 0.121392446201 4.0 0.2 0.42 90.0 right 1 81.8428111076 82.2667031288 82.678853035 83.4818041325
32 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.4 0.42 22.0 left 1 83.5150399208 83.9388821125 84.3510699272 85.1541991234
33 0.3 0.3 1 0.3 0.2 4.0 0.2 0.42 90.0 left 0 85.1871550083 85.6110620499 86.0231409073 86.7913520336
34 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.6 0.42 90.0 left 1 86.8239159584 87.2479820251 87.6600720882 88.5687029362
35 0.3 0.3 1 0.3 0.121392446201 4.0 0.8 0.42 90.0 left 0 88.602214098 89.0262579918 89.4383211136 90.2880539894
36 0.3 0.3 -1 0.3 0.121392446201 4.0 0.8 0.42 90.0 right 0 90.3215060234 90.7453770638 91.1576159 92.019092083
37 0.3 0.3 1 0.3 0.0164754897244 4.0 0.0 0.42 90.0 right 1 92.0525391102 92.4766430855 92.8886549473 93.8561880589
38 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.0 0.42 90.0 right 0 93.889621973 94.3135659695 94.7257549763 95.5638659
39 0.3 0.3 1 0.3 0.0736806299728 4.0 0.2 0.42 22.0 right 1 95.5972111225 96.0211830139 96.4333460331 97.1769979
40 0.3 0.3 1 0.3 0.04472135955 4.0 0.0 0.42 22.0 right 1 97.2105231285 97.6342821121 98.0464959145 98.8139190674
41 0.3 0.3 1 0.3 0.0736806299728 4.0 0.6 0.42 22.0 right 1 98.8474199772 99.2713260651 99.6835100651 100.41535902
42 0.3 0.3 1 0.3 0.2 4.0 0.0 0.42 22.0 right 1 100.448846102 100.872879028 101.28498292 101.935324907
43 0.3 0.3 1 0.3 0.121392446201 4.0 0.0 0.42 22.0 right 1 101.96795392 102.392012119 102.80418396 103.478336096
44 0.3 0.3 1 0.3 0.04472135955 4.0 0.6 0.42 22.0 right 1 103.510596991 103.934510946 104.346758127 105.055036068
45 0.3 0.3 1 0.3 0.0164754897244 4.0 0.2 0.42 90.0 right 1 105.088692904 105.512579918 105.92473197 106.65696907
46 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.2 0.42 90.0 right 0 106.6902771 107.114080906 107.526330948 108.352886915
