Experiment   Time   Size   InitialPhase   Duration   Contrast   Direction   Frequency   Speed   FixationTime   Answer   Correct   
1   0.866666   4   144   0.01   0.42   1   1   4   0.308333   right   1   
2   0.833333   4   216   0.01   0.42   -1   1   4   0.308333   right   0   
3   0.783333   4   288   0.04472   0.42   -1   1   4   0.3   right   0   
4   0.916666   1   216   0.2   0.42   1   1   4   0.3   right   1   
5   0.766667   1   144   0.01648   0.42   -1   1   4   0.3   right   0   
6   0.8   4   288   0.01   0.42   1   1   4   0.308333   right   1   
7   0.95   4   216   0.2   0.42   1   1   4   0.3   right   1   
8   0.766667   4   72   0.07368   0.42   -1   1   4   0.3   right   0   
9   0.783333   4   144   0.07368   0.42   1   1   4   0.3   right   1   
10   0.85   1   0   0.2   0.42   1   1   4   0.3   right   1   
11   0.766667   4   72   0.12139   0.42   1   1   4   0.3   right   1   
12   0.8   1   0   0.2   0.42   -1   1   4   0.3   left   1   
13   0.95   1   288   0.2   0.42   -1   1   4   0.3   left   1   
14   0.716667   1   144   0.04472   0.42   1   1   4   0.3   right   1   
15   0.75   1   72   0.01   0.42   -1   1   4   0.308333   left   1   
16   0.733333   1   288   0.027144   0.42   1   1   4   0.3   right   1   
17   1.2   4   72   0.07368   0.42   1   1   4   0.3   right   1   
18   0.8   4   144   0.12139   0.42   1   1   4   0.3   right   1   
19   0.783333   1   288   0.027144   0.42   -1   1   4   0.3   left   1   
20   0.783333   1   216   0.01648   0.42   -1   1   4   0.3   left   1   
21   0.766667   1   0   0.027144   0.42   1   1   4   0.3   right   1   
22   0.766667   4   0   0.07368   0.42   -1   1   4   0.3   left   1   
23   0.633333   4   72   0.01   0.42   -1   1   4   0.308333   right   0   
24   0.666667   1   144   0.01648   0.42   1   1   4   0.3   left   0   
25   0.583333   1   144   0.07368   0.42   1   1   4   0.3   right   1   
26   0.633333   1   288   0.04472   0.42   -1   1   4   0.3   left   1   
27   0.716667   4   0   0.07368   0.42   1   1   4   0.3   right   1   
28   0.65   4   72   0.027144   0.42   1   1   4   0.3   right   1   
29   0.633333   4   72   0.01648   0.42   -1   1   4   0.3   right   0   
30   0.65   4   288   0.01648   0.42   -1   1   4   0.3   right   0   
31   0.616667   4   216   0.027144   0.42   1   1   4   0.3   right   1   
32   0.816667   1   72   0.07368   0.42   -1   1   4   0.3   left   1   
33   0.716667   1   0   0.01648   0.42   1   1   4   0.3   right   1   
34   0.683333   1   0   0.01648   0.42   -1   1   4   0.3   right   0   
35   0.683333   4   72   0.04472   0.42   -1   1   4   0.3   right   0   
36   0.85   1   0   0.12139   0.42   1   1   4   0.3   right   1   
37   0.8   1   216   0.07368   0.42   -1   1   4   0.3   left   1   
38   0.8   1   144   0.027144   0.42   1   1   4   0.3   right   1   
39   0.783333   4   72   0.04472   0.42   1   1   4   0.3   left   0   
40   0.716667   1   144   0.027144   0.42   -1   1   4   0.3   right   0   
41   0.783333   1   216   0.12139   0.42   1   1   4   0.3   right   1   
42   0.7   1   144   0.01   0.42   1   1   4   0.308333   right   1   
43   0.833333   4   288   0.2   0.42   1   1   4   0.3   right   1   
44   0.833333   1   144   0.12139   0.42   -1   1   4   0.3   left   1   
45   0.833333   4   72   0.01   0.42   1   1   4   0.308333   right   1   
46   0.716667   1   216   0.027144   0.42   -1   1   4   0.3   right   0   
47   0.683333   4   288   0.04472   0.42   1   1   4   0.3   right   1   
48   0.683333   4   288   0.01648   0.42   1   1   4   0.3   right   1   
49   0.666667   4   216   0.04472   0.42   -1   1   4   0.3   right   0   
50   0.766667   1   72   0.01   0.42   1   1   4   0.308333   right   1   
51   0.7   4   144   0.01648   0.42   1   1   4   0.3   right   1   
52   0.716667   4   0   0.01   0.42   -1   1   4   0.308333   right   0   
53   0.733333   4   144   0.04472   0.42   1   1   4   0.3   right   1   
54   1.15   4   144   0.2   0.42   -1   1   4   0.3   left   1   
55   0.766667   4   144   0.04472   0.42   -1   1   4   0.3   right   0   
56   0.716667   4   72   0.01648   0.42   1   1   4   0.3   left   0   
57   0.766667   1   72   0.07368   0.42   1   1   4   0.3   right   1   
58   0.733333   1   0   0.04472   0.42   1   1   4   0.3   right   1   
59   0.883333   4   0   0.2   0.42   1   1   4   0.3   right   1   
60   0.766667   1   288   0.01648   0.42   1   1   4   0.3   right   1   
61   0.716667   4   216   0.01648   0.42   1   1   4   0.3   right   1   
62   0.716667   4   0   0.12139   0.42   1   1   4   0.3   right   1   
63   0.633333   1   288   0.07368   0.42   1   1   4   0.3   right   1   
64   0.666667   1   0   0.01   0.42   1   1   4   0.308333   right   1   
65   0.666667   4   0   0.04472   0.42   -1   1   4   0.3   right   0   
66   0.75   4   288   0.027144   0.42   1   1   4   0.3   right   1   
67   0.766667   4   72   0.12139   0.42   -1   1   4   0.3   right   0   
68   0.733333   1   144   0.04472   0.42   -1   1   4   0.3   right   0   
69   1.41667   4   0   0.2   0.42   -1   1   4   0.3   left   1   
70   0.85   4   216   0.04472   0.42   1   1   4   0.3   right   1   
71   0.766667   4   144   0.027144   0.42   -1   1   4   0.3   right   0   
72   0.8   4   0   0.027144   0.42   -1   1   4   0.3   left   1   
73   0.983333   1   144   0.2   0.42   -1   1   4   0.3   left   1   
74   0.8   1   216   0.04472   0.42   -1   1   4   0.3   left   1   
75   0.866666   4   0   0.027144   0.42   1   1   4   0.3   right   1   
76   0.966666   4   144   0.12139   0.42   -1   1   4   0.3   left   1   
77   0.95   1   288   0.01   0.42   1   1   4   0.308333   left   0   
78   0.866666   1   0   0.01   0.42   -1   1   4   0.308333   left   1   
79   0.9   1   144   0.12139   0.42   1   1   4   0.3   right   1   
80   0.75   1   144   0.07368   0.42   -1   1   4   0.3   left   1   
81   0.766667   1   216   0.12139   0.42   -1   1   4   0.3   left   1   
82   1.25   4   216   0.2   0.42   -1   1   4   0.3   left   1   
83   1.61667   1   72   0.01648   0.42   -1   1   4   0.3   right   0   
84   0.933333   4   288   0.12139   0.42   -1   1   4   0.3   right   0   
85   0.833333   1   288   0.07368   0.42   -1   1   4   0.3   left   1   
86   0.683333   1   0   0.12139   0.42   -1   1   4   0.3   left   1   
87   0.683333   1   72   0.2   0.42   1   1   4   0.3   right   1   
88   0.716667   1   0   0.07368   0.42   -1   1   4   0.3   left   1   
89   0.766667   1   216   0.04472   0.42   1   1   4   0.3   right   1   
90   0.65   4   0   0.01648   0.42   1   1   4   0.3   left   0   
91   0.75   4   216   0.07368   0.42   -1   1   4   0.3   right   0   
92   0.8   1   288   0.04472   0.42   1   1   4   0.3   right   1   
93   0.766667   1   72   0.12139   0.42   1   1   4   0.3   right   1   
94   0.766667   4   216   0.12139   0.42   1   1   4   0.3   right   1   
95   0.7   4   216   0.07368   0.42   1   1   4   0.3   right   1   
96   0.783333   4   216   0.01   0.42   1   1   4   0.308333   right   1   
97   0.683333   4   144   0.01   0.42   -1   1   4   0.308333   right   0   
98   0.633333   4   144   0.07368   0.42   -1   1   4   0.3   right   0   
99   0.783333   1   72   0.027144   0.42   -1   1   4   0.3   right   0   
100   0.716667   1   144   0.2   0.42   1   1   4   0.3   right   1   
101   0.616667   1   216   0.07368   0.42   1   1   4   0.3   right   1   
102   0.616667   4   144   0.2   0.42   1   1   4   0.3   right   1   
103   0.666667   4   288   0.07368   0.42   -1   1   4   0.3   right   0   
104   0.75   1   0   0.04472   0.42   -1   1   4   0.3   left   1   
105   1.08333   4   144   0.01648   0.42   -1   1   4   0.3   left   1   
106   0.8   1   288   0.01   0.42   -1   1   4   0.308333   left   1   
107   0.866666   4   288   0.01   0.42   -1   1   4   0.308333   left   1   
108   0.666667   1   72   0.12139   0.42   -1   1   4   0.3   left   1   
109   0.65   1   72   0.04472   0.42   -1   1   4   0.3   left   1   
110   0.666667   1   0   0.027144   0.42   -1   1   4   0.3   left   1   
111   0.583333   1   72   0.2   0.42   -1   1   4   0.3   left   1   
112   0.833333   4   216   0.01648   0.42   -1   1   4   0.3   left   1   
113   0.65   4   144   0.027144   0.42   1   1   4   0.3   left   0   
114   0.85   1   288   0.12139   0.42   1   1   4   0.3   right   1   
115   0.783333   1   144   0.01   0.42   -1   1   4   0.308333   right   0   
116   0.716667   1   72   0.027144   0.42   1   1   4   0.3   right   1   
117   0.833333   4   0   0.04472   0.42   1   1   4   0.3   right   1   
118   0.916666   4   216   0.12139   0.42   -1   1   4   0.3   right   0   
119   0.733333   1   216   0.01   0.42   1   1   4   0.308333   right   1   
120   0.666667   1   0   0.07368   0.42   1   1   4   0.3   right   1   
121   0.733333   1   288   0.12139   0.42   -1   1   4   0.3   left   1   
122   0.933333   4   72   0.2   0.42   -1   1   4   0.3   left   1   
123   0.883333   4   288   0.027144   0.42   -1   1   4   0.3   left   1   
124   0.866666   1   288   0.01648   0.42   -1   1   4   0.3   left   1   
125   0.916666   4   288   0.12139   0.42   1   1   4   0.3   right   1   
126   1.16667   4   0   0.01   0.42   1   1   4   0.308333   right   1   
127   0.816667   1   216   0.01648   0.42   1   1   4   0.3   right   1   
128   0.966666   4   0   0.12139   0.42   -1   1   4   0.3   left   1   
129   0.883333   4   72   0.2   0.42   1   1   4   0.3   right   1   
130   0.75   4   0   0.01648   0.42   -1   1   4   0.3   right   0   
131   0.733333   1   216   0.027144   0.42   1   1   4   0.3   right   1   
132   0.7   1   72   0.04472   0.42   1   1   4   0.3   right   1   
133   0.666667   4   216   0.027144   0.42   -1   1   4   0.3   right   0   
134   1.08333   1   288   0.2   0.42   1   1   4   0.3   right   1   
135   0.766667   1   216   0.01   0.42   -1   1   4   0.308333   right   0   
136   0.683333   4   288   0.07368   0.42   1   1   4   0.3   right   1   
137   0.8   1   216   0.2   0.42   -1   1   4   0.3   left   1   
138   0.95   4   72   0.027144   0.42   -1   1   4   0.3   left   1   
139   0.766667   1   72   0.01648   0.42   1   1   4   0.3   right   1   
140   0.816667   4   288   0.2   0.42   -1   1   4   0.3   left   1   
141   0.833333   1   72   0.01   0.42   -1   1   4   0.308333   right   0   
142   0.85   4   72   0.01   0.42   -1   1   4   0.308333   right   0   
143   0.833333   4   288   0.07368   0.42   1   1   4   0.3   right   1   
144   0.833333   1   288   0.04472   0.42   1   1   4   0.3   right   1   
145   0.8   4   144   0.04472   0.42   1   1   4   0.3   right   1   
146   0.9   4   72   0.2   0.42   -1   1   4   0.3   left   1   
147   0.833333   4   216   0.12139   0.42   -1   1   4   0.3   left   1   
148   0.9   1   288   0.2   0.42   -1   1   4   0.3   left   1   
149   0.983333   4   0   0.027144   0.42   1   1   4   0.3   left   0   
150   0.766667   4   72   0.04472   0.42   1   1   4   0.3   right   1   
151   0.766667   1   288   0.01648   0.42   -1   1   4   0.3   right   0   
152   0.716667   1   0   0.01648   0.42   -1   1   4   0.3   right   0   
153   0.883333   4   288   0.2   0.42   -1   1   4   0.3   left   1   
154   0.883333   1   288   0.2   0.42   1   1   4   0.3   right   1   
155   0.8   1   0   0.12139   0.42   -1   1   4   0.3   left   1   
156   0.783333   1   144   0.027144   0.42   1   1   4   0.3   right   1   
157   0.95   1   72   0.2   0.42   1   1   4   0.3   right   1   
158   0.783333   1   216   0.04472   0.42   -1   1   4   0.3   left   1   
159   0.833333   1   288   0.027144   0.42   1   1   4   0.3   right   1   
160   0.883333   4   72   0.07368   0.42   1   1   4   0.3   right   1   
161   0.916666   1   72   0.12139   0.42   1   1   4   0.3   right   1   
162   0.833333   4   144   0.01   0.42   -1   1   4   0.308333   right   0   
163   0.966666   1   216   0.2   0.42   -1   1   4   0.3   left   1   
164   1.81667   1   216   0.01648   0.42   1   1   4   0.3   left   0   
165   0.933333   1   0   0.2   0.42   1   1   4   0.3   right   1   
166   0.9   1   72   0.04472   0.42   1   1   4   0.3   right   1   
167   0.866666   4   216   0.01   0.42   -1   1   4   0.308333   right   0   
168   0.866666   1   72   0.07368   0.42   1   1   4   0.3   right   1   
169   0.85   4   144   0.01648   0.42   1   1   4   0.3   right   1   
170   0.833333   4   144   0.12139   0.42   1   1   4   0.3   right   1   
171   0.916666   1   144   0.12139   0.42   1   1   4   0.3   right   1   
172   0.833333   4   288   0.01648   0.42   -1   1   4   0.3   right   0   
173   0.75   4   0   0.01648   0.42   -1   1   4   0.3   right   0   
174   0.783333   4   216   0.07368   0.42   -1   1   4   0.3   right   0   
175   0.766667   1   72   0.027144   0.42   -1   1   4   0.3   right   0   
176   0.75   4   216   0.01648   0.42   -1   1   4   0.3   right   0   
177   0.783333   4   216   0.027144   0.42   -1   1   4   0.3   right   0   
178   0.933333   1   288   0.12139   0.42   -1   1   4   0.3   left   1   
179   0.85   1   72   0.04472   0.42   -1   1   4   0.3   left   1   
180   0.966666   1   216   0.04472   0.42   1   1   4   0.3   right   1   
181   0.716667   1   216   0.12139   0.42   -1   1   4   0.3   left   1   
182   0.816667   4   72   0.01648   0.42   1   1   4   0.3   right   1   
183   0.833333   4   0   0.12139   0.42   -1   1   4   0.3   left   1   
184   0.766667   4   72   0.01   0.42   1   1   4   0.308333   left   0   
185   0.933333   1   0   0.2   0.42   -1   1   4   0.3   left   1   
186   0.783333   4   288   0.027144   0.42   -1   1   4   0.3   left   1   
187   0.783333   4   288   0.07368   0.42   -1   1   4   0.3   left   1   
188   0.8   1   72   0.01   0.42   1   1   4   0.308333   left   0   
189   0.783333   4   216   0.04472   0.42   -1   1   4   0.3   left   1   
190   0.85   1   144   0.2   0.42   -1   1   4   0.3   left   1   
191   0.85   1   288   0.01   0.42   1   1   4   0.308333   left   0   
192   0.8   1   216   0.07368   0.42   -1   1   4   0.3   left   1   
193   0.783333   4   72   0.027144   0.42   -1   1   4   0.3   left   1   
194   0.75   1   144   0.027144   0.42   -1   1   4   0.3   left   1   
195   0.75   4   288   0.01648   0.42   1   1   4   0.3   left   0   
196   0.85   4   144   0.027144   0.42   1   1   4   0.3   left   0   
197   0.783333   1   216   0.01648   0.42   -1   1   4   0.3   left   1   
198   0.766667   1   72   0.07368   0.42   -1   1   4   0.3   left   1   
199   1.03333   1   72   0.2   0.42   -1   1   4   0.3   left   1   
200   0.766667   1   288   0.01648   0.42   1   1   4   0.3   left   0   
201   0.8   4   72   0.027144   0.42   1   1   4   0.3   left   0   
202   0.75   1   72   0.01648   0.42   -1   1   4   0.3   left   1   
203   0.783333   4   0   0.01648   0.42   1   1   4   0.3   left   0   
204   0.783333   4   0   0.04472   0.42   -1   1   4   0.3   left   1   
205   0.866666   4   0   0.07368   0.42   -1   1   4   0.3   left   1   
206   0.766667   4   0   0.04472   0.42   1   1   4   0.3   left   0   
207   0.766667   4   144   0.027144   0.42   -1   1   4   0.3   left   1   
208   0.916666   1   216   0.2   0.42   1   1   4   0.3   right   1   
209   0.783333   1   0   0.01   0.42   1   1   4   0.308333   right   1   
210   0.933333   4   144   0.12139   0.42   -1   1   4   0.3   right   0   
211   0.766667   1   72   0.027144   0.42   1   1   4   0.3   right   1   
212   0.75   4   0   0.01   0.42   1   1   4   0.308333   right   1   
213   0.866666   4   288   0.12139   0.42   1   1   4   0.3   right   1   
214   0.916666   4   0   0.01   0.42   -1   1   4   0.308333   right   0   
215   0.766667   1   216   0.01   0.42   1   1   4   0.308333   right   1   
216   1.05   4   72   0.2   0.42   1   1   4   0.3   right   1   
217   0.983333   1   216   0.027144   0.42   1   1   4   0.3   right   1   
218   0.7   4   216   0.01648   0.42   1   1   4   0.3   right   1   
219   0.766667   1   0   0.01   0.42   -1   1   4   0.308333   right   0   
220   0.716667   1   216   0.01   0.42   -1   1   4   0.308333   right   0   
221   0.75   1   144   0.07368   0.42   1   1   4   0.3   right   1   
222   0.816667   4   288   0.12139   0.42   -1   1   4   0.3   right   0   
223   0.866666   1   288   0.04472   0.42   -1   1   4   0.3   left   1   
224   0.8   1   0   0.07368   0.42   -1   1   4   0.3   left   1   
225   0.716667   1   0   0.027144   0.42   -1   1   4   0.3   left   1   
226   0.716667   1   0   0.07368   0.42   1   1   4   0.3   right   1   
227   2.25   4   144   0.2   0.42   -1   1   4   0.3   left   1   
228   0.966666   4   72   0.12139   0.42   -1   1   4   0.3   left   1   
229   0.866666   4   144   0.01648   0.42   -1   1   4   0.3   left   1   
230   0.816667   1   0   0.027144   0.42   1   1   4   0.3   right   1   
231   0.85   1   0   0.12139   0.42   1   1   4   0.3   right   1   
232   0.833333   4   216   0.01   0.42   1   1   4   0.308333   right   1   
233   0.85   4   0   0.12139   0.42   1   1   4   0.3   right   1   
234   0.866666   1   216   0.12139   0.42   1   1   4   0.3   right   1   
235   0.733333   1   72   0.01648   0.42   1   1   4   0.3   right   1   
236   0.833333   1   288   0.12139   0.42   1   1   4   0.3   right   1   
237   0.75   4   216   0.12139   0.42   1   1   4   0.3   right   1   
238   0.766667   1   144   0.01   0.42   -1   1   4   0.308333   right   0   
239   0.716667   4   72   0.04472   0.42   -1   1   4   0.3   right   0   
240   0.783333   4   144   0.07368   0.42   -1   1   4   0.3   right   0   
241   0.733333   1   0   0.04472   0.42   1   1   4   0.3   right   1   
242   0.883333   1   144   0.2   0.42   1   1   4   0.3   right   1   
243   0.75   4   144   0.07368   0.42   1   1   4   0.3   right   1   
244   0.816667   4   0   0.2   0.42   1   1   4   0.3   right   1   
245   0.766667   4   72   0.01648   0.42   -1   1   4   0.3   right   0   
246   0.7   1   144   0.04472   0.42   1   1   4   0.3   right   1   
247   0.75   4   144   0.01   0.42   1   1   4   0.308333   right   1   
248   0.816667   1   144   0.07368   0.42   -1   1   4   0.3   left   1   
249   0.783333   1   288   0.07368   0.42   1   1   4   0.3   right   1   
250   0.7   1   0   0.04472   0.42   -1   1   4   0.3   left   1   
251   1.11667   4   216   0.2   0.42   1   1   4   0.3   right   1   
252   1.08333   4   216   0.04472   0.42   1   1   4   0.3   left   0   
253   1.01667   4   144   0.2   0.42   1   1   4   0.3   right   1   
254   0.916666   4   288   0.027144   0.42   1   1   4   0.3   left   0   
255   0.85   1   216   0.07368   0.42   1   1   4   0.3   right   1   
256   0.85   4   0   0.2   0.42   -1   1   4   0.3   left   1   
257   0.816667   1   144   0.04472   0.42   -1   1   4   0.3   left   1   
258   0.833333   1   288   0.01   0.42   -1   1   4   0.308333   left   1   
259   0.766667   4   0   0.027144   0.42   -1   1   4   0.3   left   1   
260   0.783333   1   0   0.01648   0.42   1   1   4   0.3   left   0   
261   0.833333   4   288   0.04472   0.42   1   1   4   0.3   left   0   
262   0.833333   4   216   0.07368   0.42   1   1   4   0.3   right   1   
263   0.8   1   288   0.07368   0.42   -1   1   4   0.3   left   1   
264   1.15   4   288   0.2   0.42   1   1   4   0.3   right   1   
265   0.816667   4   216   0.027144   0.42   1   1   4   0.3   right   1   
266   0.783333   4   288   0.01   0.42   -1   1   4   0.308333   right   0   
267   0.816667   1   216   0.027144   0.42   -1   1   4   0.3   left   1   
268   0.833333   4   0   0.07368   0.42   1   1   4   0.3   right   1   
269   0.783333   4   288   0.01   0.42   1   1   4   0.308333   left   0   
270   0.783333   4   288   0.04472   0.42   -1   1   4   0.3   left   1   
271   0.833333   4   216   0.2   0.42   -1   1   4   0.3   left   1   
272   0.766667   1   144   0.01648   0.42   -1   1   4   0.3   left   1   
273   0.75   1   288   0.027144   0.42   -1   1   4   0.3   left   1   
274   0.9   1   144   0.12139   0.42   -1   1   4   0.3   left   1   
275   0.8   4   144   0.04472   0.42   -1   1   4   0.3   left   1   
276   0.833333   4   72   0.12139   0.42   1   1   4   0.3   right   1   
277   0.966666   4   72   0.07368   0.42   -1   1   4   0.3   left   1   
278   0.9   1   144   0.01648   0.42   1   1   4   0.3   left   0   
279   1.03333   1   72   0.12139   0.42   -1   1   4   0.3   left   1   
280   1.53333   1   144   0.01   0.42   1   1   4   0.308333   left   0   
