trial durationPreFixation durationFixation direction durationGrating duration speed phaseIni contrast size response correct time_onset time_fixation time_stimulus time_response
1 0.3 0.3 1 0.3 0.121392446201 4.0 0.8 0.42 22.0 right 1 30.879956007 31.30382514 31.7160441875 33.3032100201
2 0.3 0.3 1 0.3 0.0164754897244 4.0 0.4 0.42 90.0 left 0 33.3293581009 33.7532551289 34.1654071808 35.0978600979
3 0.3 0.3 -1 0.3 0.121392446201 4.0 0.0 0.42 90.0 left 1 35.1311120987 35.5549941063 35.9671010971 36.852257967
4 0.3 0.3 -1 0.3 0.01 4.0 0.8 0.42 22.0 left 1 36.8856430054 37.3097150326 37.7218229771 39.0662841797
5 0.3 0.3 1 0.3 0.01 4.0 0.6 0.42 22.0 right 1 39.0995321274 39.5235350132 39.9356989861 40.9738841057
6 0.3 0.3 1 0.3 0.0736806299728 4.0 0.8 0.42 22.0 right 1 41.0073010921 41.4313230515 41.8435330391 42.7873489857
7 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.6 0.42 22.0 left 1 42.8208031654 43.2447021008 43.6568720341 44.5425829887
8 0.3 0.3 1 0.3 0.01 4.0 0.4 0.42 90.0 right 1 44.575469017 44.9995250702 45.411591053 46.4970061779
9 0.3 0.3 1 0.3 0.0736806299728 4.0 0.2 0.42 90.0 left 0 46.5420119762 46.9659690857 47.3780741692 48.2517881393
10 0.3 0.3 -1 0.3 0.121392446201 4.0 0.2 0.42 90.0 right 0 48.2850179672 48.7088890076 49.12104702 50.017865181
11 0.3 0.3 1 0.3 0.0271441761659 4.0 0.8 0.42 22.0 left 0 50.0514171124 50.4752261639 50.8873820305 51.9848029613
12 0.3 0.3 -1 0.3 0.01 4.0 0.8 0.42 90.0 left 1 52.017906189 52.4417309761 52.853908062 54.1395201683
13 0.3 0.3 1 0.3 0.01 4.0 0.0 0.42 22.0 left 0 54.1729750633 54.5969309807 55.0090920925 56.0592579842
14 0.3 0.3 1 0.3 0.2 4.0 0.4 0.42 22.0 right 1 56.0923709869 56.5163421631 56.9284911156 57.614262104
15 0.3 0.3 1 0.3 0.0164754897244 4.0 0.6 0.42 22.0 right 1 57.6468420029 58.070882082 58.4830110073 60.0744149685
16 0.3 0.3 1 0.3 0.2 4.0 0.2 0.42 22.0 right 1 60.1080851555 60.5318520069 60.9441940784 62.2889001369
17 0.3 0.3 1 0.3 0.0736806299728 4.0 0.4 0.42 22.0 right 1 62.3218460083 62.7458300591 63.1580040455 64.1489930153
18 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.2 0.42 90.0 right 0 64.1824910641 64.6064059734 65.0186080933 66.8339481354
19 0.3 0.3 -1 0.3 0.04472135955 4.0 0.4 0.42 90.0 right 0 66.8673970699 67.2914021015 67.7035651207 68.7063541412
20 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.4 0.42 22.0 right 0 68.7398421764 69.1636919975 69.5760211945 70.6848261356
21 0.3 0.3 1 0.3 0.01 4.0 0.0 0.42 90.0 right 1 70.7181661129 71.1421160698 71.5542731285 73.1462640762
22 0.3 0.3 1 0.3 0.0736806299728 4.0 0.0 0.42 90.0 right 1 73.1793940067 73.6032910347 74.0154490471 75.1718730927
23 0.3 0.3 1 0.3 0.04472135955 4.0 0.4 0.42 90.0 right 1 75.2049870491 75.6288709641 76.0410010815 77.0792381763
24 0.3 0.3 1 0.3 0.01 4.0 0.2 0.42 22.0 right 1 77.1125850677 77.5365371704 77.9486641884 79.0575971603
25 0.3 0.3 -1 0.3 0.01 4.0 0.0 0.42 22.0 right 0 79.0910840034 79.5150330067 79.9270660877 81.1541061401
26 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.8 0.42 90.0 right 0 81.187169075 81.6110200882 82.0231511593 83.4969379902
27 0.3 0.3 1 0.3 0.0271441761659 4.0 0.6 0.42 22.0 right 1 83.5305550098 83.9543840885 84.3667020798 85.3344509602
28 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.6 0.42 90.0 right 0 85.3675990105 85.7914409637 86.2036700249 87.7600080967
29 0.3 0.3 1 0.3 0.0736806299728 4.0 0.6 0.42 90.0 left 0 87.7934670448 88.2173240185 88.6295371056 90.5037651062
30 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.6 0.42 22.0 left 1 90.5373570919 90.9612250328 91.3735330105 92.3057820797
31 0.3 0.3 1 0.3 0.121392446201 4.0 0.4 0.42 90.0 left 0 92.3389701843 92.7629301548 93.1750950813 94.1307971478
32 0.3 0.3 -1 0.3 0.01 4.0 0.0 0.42 90.0 left 1 94.16426301 94.5881950855 95.0003771782 95.9914121628
33 0.3 0.3 -1 0.3 0.01 4.0 0.2 0.42 22.0 left 1 96.0248780251 96.4488141537 96.8609371185 97.8992581367
34 0.3 0.3 1 0.3 0.01 4.0 0.8 0.42 22.0 left 0 97.93268013 98.3565170765 98.7687189579 100.195777178
35 0.3 0.3 -1 0.3 0.04472135955 4.0 0.0 0.42 22.0 left 1 100.229017973 100.652961016 101.065124035 102.079795122
36 0.3 0.3 1 0.3 0.0271441761659 4.0 0.2 0.42 22.0 right 1 102.12491107 102.548887968 102.961052179 103.905189991
37 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.0 0.42 22.0 left 1 103.938472986 104.362416029 104.774585009 105.636308193
38 0.3 0.3 1 0.3 0.0164754897244 4.0 0.8 0.42 90.0 left 0 105.669357061 106.093321085 106.505532026 107.49666214
