Experiment   Time   Size   InitialPhase   Duration   Contrast   Direction   Frequency   Speed   FixationTime   Answer   Correct   
58   0.616667   1   216   0.2   0.42   1   1   4   0.3   right   1   
59   0.916666   4   0   0.01648   0.42   1   1   4   0.3   right   1   
60   0.633333   1   216   0.12139   0.42   -1   1   4   0.3   left   1   
61   0.566667   1   0   0.2   0.42   1   1   4   0.3   right   1   
62   0.616667   1   216   0.07368   0.42   -1   1   4   0.3   left   1   
63   0.733333   1   72   0.027144   0.42   1   1   4   0.3   right   1   
64   0.766667   4   144   0.04472   0.42   1   1   4   0.3   right   1   
65   0.833333   4   0   0.04472   0.42   1   1   4   0.3   right   1   
66   0.65   1   216   0.07368   0.42   1   1   4   0.3   right   1   
67   0.733333   4   216   0.027144   0.42   -1   1   4   0.3   left   1   
68   0.666667   4   144   0.04472   0.42   -1   1   4   0.3   left   1   
69   0.666667   4   144   0.07368   0.42   1   1   4   0.3   right   1   
70   0.75   1   288   0.027144   0.42   1   1   4   0.3   right   1   
71   0.683333   4   72   0.04472   0.42   -1   1   4   0.3   left   1   
72   0.633333   1   288   0.12139   0.42   1   1   4   0.3   right   1   
73   0.7   4   216   0.01648   0.42   -1   1   4   0.3   left   1   
74   0.566667   4   72   0.2   0.42   -1   1   4   0.3   left   1   
75   0.633333   1   144   0.07368   0.42   1   1   4   0.3   right   1   
76   0.616667   4   72   0.12139   0.42   1   1   4   0.3   right   1   
77   0.75   1   216   0.027144   0.42   -1   1   4   0.3   left   1   
78   0.75   4   144   0.01   0.42   -1   1   4   0.308333   right   0   
79   0.75   4   72   0.01648   0.42   -1   1   4   0.3   left   1   
80   0.7   4   288   0.07368   0.42   -1   1   4   0.3   left   1   
81   0.566667   1   288   0.2   0.42   1   1   4   0.3   right   1   
82   0.666667   4   216   0.12139   0.42   1   1   4   0.3   right   1   
83   0.583333   1   288   0.12139   0.42   -1   1   4   0.3   left   1   
84   0.75   4   144   0.027144   0.42   -1   1   4   0.3   right   0   
85   0.733333   1   72   0.04472   0.42   1   1   4   0.3   right   1   
86   0.65   4   144   0.027144   0.42   1   1   4   0.3   left   0   
87   0.733333   4   288   0.04472   0.42   -1   1   4   0.3   left   1   
88   0.716667   1   216   0.04472   0.42   1   1   4   0.3   right   1   
89   0.583333   1   72   0.2   0.42   1   1   4   0.3   right   1   
90   0.633333   4   0   0.07368   0.42   -1   1   4   0.3   left   1   
91   0.733333   4   288   0.01   0.42   1   1   4   0.308333   left   0   
92   1.01667   1   0   0.01   0.42   -1   1   4   0.308333   left   1   
93   0.666667   1   0   0.12139   0.42   -1   1   4   0.3   left   1   
94   0.55   1   72   0.2   0.42   -1   1   4   0.3   left   1   
95   0.75   4   72   0.027144   0.42   1   1   4   0.3   right   1   
96   0.65   1   0   0.07368   0.42   1   1   4   0.3   right   1   
97   0.666667   1   0   0.07368   0.42   -1   1   4   0.3   left   1   
98   0.683333   1   144   0.027144   0.42   1   1   4   0.3   right   1   
99   0.766667   4   0   0.01   0.42   1   1   4   0.308333   right   1   
100   0.733333   4   0   0.07368   0.42   1   1   4   0.3   right   1   
101   0.7   4   0   0.04472   0.42   -1   1   4   0.3   left   1   
102   0.8   1   72   0.01648   0.42   -1   1   4   0.3   left   1   
103   0.75   1   144   0.027144   0.42   -1   1   4   0.3   left   1   
104   0.933333   4   216   0.01648   0.42   1   1   4   0.3   right   1   
105   0.7   4   216   0.04472   0.42   1   1   4   0.3   right   1   
106   0.766667   1   288   0.01   0.42   1   1   4   0.308333   right   1   
107   0.566667   1   0   0.2   0.42   -1   1   4   0.3   left   1   
108   0.716667   4   0   0.01   0.42   -1   1   4   0.308333   right   0   
109   0.7   4   72   0.01   0.42   1   1   4   0.308333   right   1   
110   0.783333   1   288   0.01648   0.42   -1   1   4   0.3   left   1   
111   0.716667   4   216   0.07368   0.42   -1   1   4   0.3   left   1   
112   0.65   1   144   0.12139   0.42   1   1   4   0.3   right   1   
113   0.716667   4   144   0.01648   0.42   -1   1   4   0.3   right   0   
114   0.65   4   72   0.07368   0.42   1   1   4   0.3   right   1   
115   0.616667   1   0   0.12139   0.42   1   1   4   0.3   right   1   
116   0.783333   1   144   0.01   0.42   -1   1   4   0.308333   right   0   
117   0.55   4   0   0.2   0.42   1   1   4   0.3   right   1   
118   0.75   1   144   0.04472   0.42   -1   1   4   0.3   left   1   
119   0.716667   1   0   0.04472   0.42   -1   1   4   0.3   left   1   
120   0.816667   1   72   0.01648   0.42   1   1   4   0.3   left   0   
121   0.583333   1   216   0.12139   0.42   1   1   4   0.3   right   1   
122   0.75   4   216   0.01   0.42   1   1   4   0.308333   right   1   
123   0.95   1   216   0.01   0.42   -1   1   4   0.308333   right   0   
124   0.733333   4   216   0.07368   0.42   1   1   4   0.3   right   1   
125   0.583333   1   216   0.2   0.42   -1   1   4   0.3   left   1   
126   0.75   4   144   0.12139   0.42   -1   1   4   0.3   left   1   
127   0.75   4   0   0.027144   0.42   -1   1   4   0.3   left   1   
128   0.7   1   144   0.07368   0.42   -1   1   4   0.3   left   1   
129   0.633333   1   72   0.07368   0.42   1   1   4   0.3   right   1   
130   0.933333   1   216   0.01648   0.42   -1   1   4   0.3   left   1   
131   2.5   1   288   0.01   0.42   -1   1   4   0.308333   right   0   
132   0.616667   4   288   0.12139   0.42   -1   1   4   0.3   left   1   
133   1.05   1   216   0.01   0.42   1   1   4   0.308333   left   0   
134   0.933333   4   288   0.027144   0.42   -1   1   4   0.3   right   0   
135   0.7   1   288   0.07368   0.42   -1   1   4   0.3   left   1   
136   0.566667   4   288   0.2   0.42   -1   1   4   0.3   left   1   
137   0.6   1   72   0.12139   0.42   1   1   4   0.3   right   1   
138   0.65   4   288   0.12139   0.42   1   1   4   0.3   right   1   
139   0.716667   4   288   0.01   0.42   -1   1   4   0.308333   right   0   
140   0.683333   1   0   0.04472   0.42   1   1   4   0.3   right   1   
141   0.983333   4   288   0.027144   0.42   -1   1   4   0.3   right   0   
142   0.633333   4   72   0.12139   0.42   -1   1   4   0.3   left   1   
143   0.933333   4   0   0.01648   0.42   -1   1   4   0.3   right   0   
144   0.816667   1   72   0.01648   0.42   1   1   4   0.3   right   1   
145   0.683333   1   216   0.12139   0.42   1   1   4   0.3   right   1   
146   0.733333   4   72   0.027144   0.42   -1   1   4   0.3   left   1   
147   0.866666   1   288   0.01648   0.42   -1   1   4   0.3   right   0   
148   0.933333   1   216   0.027144   0.42   -1   1   4   0.3   right   0   
149   0.616667   4   144   0.12139   0.42   -1   1   4   0.3   left   1   
150   0.7   4   0   0.027144   0.42   -1   1   4   0.3   left   1   
151   0.566667   4   72   0.2   0.42   -1   1   4   0.3   left   1   
152   0.916666   4   144   0.01   0.42   -1   1   4   0.308333   right   0   
153   0.716667   1   288   0.04472   0.42   -1   1   4   0.3   left   1   
154   0.766667   4   144   0.01648   0.42   -1   1   4   0.3   left   1   
155   0.683333   1   72   0.07368   0.42   1   1   4   0.3   right   1   
156   0.55   4   0   0.2   0.42   1   1   4   0.3   right   1   
157   0.666667   4   72   0.12139   0.42   1   1   4   0.3   right   1   
158   0.616667   1   144   0.2   0.42   1   1   4   0.3   right   1   
159   0.783333   4   72   0.01648   0.42   -1   1   4   0.3   left   1   
160   1.05   4   0   0.01   0.42   1   1   4   0.308333   left   0   
161   0.933333   4   144   0.01   0.42   1   1   4   0.308333   right   1   
162   0.733333   1   216   0.07368   0.42   -1   1   4   0.3   left   1   
163   0.6   1   216   0.12139   0.42   -1   1   4   0.3   left   1   
164   0.75   1   72   0.04472   0.42   1   1   4   0.3   right   1   
165   0.966666   4   216   0.01648   0.42   1   1   4   0.3   left   0   
166   0.75   4   216   0.07368   0.42   1   1   4   0.3   right   1   
167   0.85   4   72   0.027144   0.42   1   1   4   0.3   left   0   
168   0.966666   1   144   0.027144   0.42   -1   1   4   0.3   left   1   
169   0.833333   4   72   0.04472   0.42   -1   1   4   0.3   left   1   
170   0.833333   1   72   0.01   0.42   -1   1   4   0.308333   left   1   
171   0.816667   4   0   0.01648   0.42   1   1   4   0.3   left   0   
172   0.8   4   0   0.027144   0.42   1   1   4   0.3   left   0   
173   0.7   4   0   0.12139   0.42   -1   1   4   0.3   left   1   
174   0.95   1   288   0.01648   0.42   1   1   4   0.3   right   1   
175   0.516667   4   0   0.2   0.42   -1   1   4   0.3   left   1   
176   0.666667   4   144   0.07368   0.42   -1   1   4   0.3   left   1   
177   0.683333   4   216   0.04472   0.42   -1   1   4   0.3   left   1   
178   0.816667   1   72   0.027144   0.42   1   1   4   0.3   right   1   
179   0.9   4   144   0.01648   0.42   1   1   4   0.3   right   1   
180   0.6   1   144   0.2   0.42   -1   1   4   0.3   left   1   
181   0.8   1   144   0.01   0.42   -1   1   4   0.308333   left   1   
182   0.65   1   216   0.2   0.42   -1   1   4   0.3   left   1   
183   0.783333   4   288   0.01648   0.42   -1   1   4   0.3   right   0   
184   0.616667   4   72   0.07368   0.42   -1   1   4   0.3   left   1   
185   0.666667   1   144   0.04472   0.42   1   1   4   0.3   right   1   
186   0.6   1   144   0.12139   0.42   -1   1   4   0.3   left   1   
187   0.8   1   72   0.01   0.42   1   1   4   0.308333   right   1   
188   0.583333   4   288   0.2   0.42   1   1   4   0.3   right   1   
189   0.7   1   144   0.01648   0.42   1   1   4   0.3   left   0   
190   0.8   1   288   0.01   0.42   1   1   4   0.308333   right   1   
191   0.683333   1   0   0.12139   0.42   1   1   4   0.3   right   1   
192   0.6   1   288   0.07368   0.42   1   1   4   0.3   right   1   
193   0.666667   4   216   0.07368   0.42   -1   1   4   0.3   left   1   
194   0.583333   4   216   0.12139   0.42   1   1   4   0.3   right   1   
195   0.85   1   144   0.027144   0.42   1   1   4   0.3   right   1   
196   0.7   1   144   0.12139   0.42   1   1   4   0.3   right   1   
197   0.766667   4   288   0.01648   0.42   1   1   4   0.3   right   1   
198   0.7   4   144   0.07368   0.42   1   1   4   0.3   right   1   
199   0.583333   1   0   0.2   0.42   1   1   4   0.3   right   1   
200   0.9   4   144   0.04472   0.42   1   1   4   0.3   right   1   
201   0.65   4   144   0.04472   0.42   -1   1   4   0.3   left   1   
202   0.8   4   288   0.01   0.42   -1   1   4   0.308333   right   0   
203   0.8   4   216   0.01648   0.42   -1   1   4   0.3   right   0   
204   0.716667   1   288   0.07368   0.42   -1   1   4   0.3   left   1   
205   0.716667   1   288   0.01   0.42   -1   1   4   0.308333   left   1   
206   0.683333   1   0   0.04472   0.42   -1   1   4   0.3   left   1   
207   0.966666   4   72   0.01   0.42   -1   1   4   0.308333   right   0   
208   0.733333   4   0   0.12139   0.42   1   1   4   0.3   right   1   
209   0.85   1   216   0.01   0.42   1   1   4   0.308333   left   0   
210   0.616667   4   288   0.12139   0.42   1   1   4   0.3   right   1   
211   0.766667   4   216   0.01   0.42   1   1   4   0.308333   right   1   
212   0.75   4   288   0.027144   0.42   1   1   4   0.3   right   1   
213   0.9   1   216   0.027144   0.42   1   1   4   0.3   left   0   
214   0.766667   4   216   0.027144   0.42   -1   1   4   0.3   right   0   
215   0.716667   1   216   0.04472   0.42   1   1   4   0.3   right   1   
216   0.7   4   0   0.04472   0.42   1   1   4   0.3   right   1   
217   0.766667   1   216   0.01   0.42   -1   1   4   0.308333   left   1   
218   0.8   1   216   0.01648   0.42   1   1   4   0.3   right   1   
219   0.75   4   216   0.04472   0.42   1   1   4   0.3   right   1   
220   0.516667   4   216   0.2   0.42   -1   1   4   0.3   left   1   
221   0.783333   1   72   0.01648   0.42   -1   1   4   0.3   right   0   
222   0.883333   4   216   0.01   0.42   -1   1   4   0.308333   right   0   
223   0.85   1   0   0.01   0.42   -1   1   4   0.308333   right   0   
224   0.733333   1   0   0.01648   0.42   1   1   4   0.3   right   1   
225   0.7   1   144   0.04472   0.42   -1   1   4   0.3   left   1   
226   0.75   4   72   0.07368   0.42   1   1   4   0.3   right   1   
227   0.85   1   144   0.01648   0.42   -1   1   4   0.3   right   0   
228   0.683333   1   72   0.12139   0.42   -1   1   4   0.3   left   1   
229   0.55   4   144   0.2   0.42   1   1   4   0.3   right   1   
230   0.866666   1   144   0.01   0.42   1   1   4   0.308333   right   1   
231   0.55   4   72   0.2   0.42   1   1   4   0.3   right   1   
232   0.866666   1   0   0.01648   0.42   -1   1   4   0.3   right   0   
233   0.6   1   288   0.12139   0.42   -1   1   4   0.3   left   1   
234   0.683333   1   288   0.12139   0.42   1   1   4   0.3   right   1   
235   0.666667   1   0   0.07368   0.42   -1   1   4   0.3   left   1   
236   0.816667   1   216   0.01648   0.42   -1   1   4   0.3   left   1   
237   0.85   4   144   0.027144   0.42   1   1   4   0.3   left   0   
238   0.683333   4   288   0.12139   0.42   -1   1   4   0.3   left   1   
239   0.816667   4   144   0.027144   0.42   -1   1   4   0.3   left   1   
240   0.616667   1   288   0.2   0.42   -1   1   4   0.3   left   1   
241   0.65   1   216   0.07368   0.42   1   1   4   0.3   right   1   
242   0.75   4   288   0.07368   0.42   1   1   4   0.3   right   1   
243   0.55   4   144   0.2   0.42   -1   1   4   0.3   left   1   
244   0.733333   1   216   0.04472   0.42   -1   1   4   0.3   left   1   
245   0.733333   1   72   0.027144   0.42   -1   1   4   0.3   left   1   
246   0.616667   4   0   0.07368   0.42   1   1   4   0.3   right   1   
247   0.616667   4   0   0.07368   0.42   -1   1   4   0.3   left   1   
248   0.7   1   0   0.04472   0.42   1   1   4   0.3   right   1   
249   0.666667   4   0   0.04472   0.42   -1   1   4   0.3   left   1   
250   0.716667   1   72   0.07368   0.42   -1   1   4   0.3   left   1   
251   0.7   4   72   0.01   0.42   1   1   4   0.308333   right   1   
252   0.566667   1   216   0.2   0.42   1   1   4   0.3   right   1   
253   0.716667   1   0   0.01   0.42   1   1   4   0.308333   right   1   
254   0.866666   4   72   0.01648   0.42   1   1   4   0.3   left   0   
255   0.716667   1   288   0.04472   0.42   1   1   4   0.3   right   1   
256   0.683333   4   0   0.01   0.42   -1   1   4   0.308333   left   1   
257   0.683333   1   0   0.12139   0.42   -1   1   4   0.3   left   1   
258   0.916666   4   288   0.01   0.42   1   1   4   0.308333   left   0   
259   0.633333   1   0   0.2   0.42   -1   1   4   0.3   left   1   
260   0.683333   1   288   0.027144   0.42   1   1   4   0.3   right   1   
261   0.716667   1   0   0.027144   0.42   1   1   4   0.3   right   1   
262   0.666667   1   288   0.2   0.42   1   1   4   0.3   right   1   
263   0.65   4   288   0.04472   0.42   -1   1   4   0.3   left   1   
264   0.85   4   216   0.027144   0.42   1   1   4   0.3   right   1   
265   0.816667   4   288   0.04472   0.42   1   1   4   0.3   right   1   
266   0.783333   4   72   0.04472   0.42   1   1   4   0.3   right   1   
267   0.716667   1   72   0.12139   0.42   1   1   4   0.3   right   1   
268   0.616667   4   216   0.12139   0.42   -1   1   4   0.3   left   1   
269   0.683333   1   144   0.07368   0.42   1   1   4   0.3   left   0   
270   0.716667   1   0   0.07368   0.42   1   1   4   0.3   right   1   
271   0.55   1   72   0.2   0.42   1   1   4   0.3   right   1   
272   0.616667   4   288   0.2   0.42   -1   1   4   0.3   left   1   
273   0.85   1   0   0.027144   0.42   -1   1   4   0.3   right   0   
274   0.7   1   144   0.07368   0.42   -1   1   4   0.3   left   1   
275   0.616667   1   72   0.2   0.42   -1   1   4   0.3   left   1   
276   0.933333   1   72   0.04472   0.42   -1   1   4   0.3   left   1   
277   0.533333   4   216   0.2   0.42   1   1   4   0.3   right   1   
278   0.683333   4   144   0.12139   0.42   1   1   4   0.3   right   1   
279   0.683333   4   288   0.07368   0.42   -1   1   4   0.3   left   1   
280   0.766667   1   288   0.027144   0.42   -1   1   4   0.3   left   1   
