trial durationPreFixation durationFixation direction durationGrating duration speed phaseIni contrast size response correct time_onset time_fixation time_stimulus time_response
1 0.3 0.3 1 0.3 0.0736806299728 4.0 0.6 0.42 22.0 right 1 28.7763490677 29.2002460957 29.6123969555 31.3904070854
2 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.8 0.42 22.0 left 1 31.4258129597 31.8498921394 32.2620749474 33.0883071423
3 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.8 0.42 90.0 right 0 33.1217420101 33.5455110073 33.9577069283 35.3024330139
4 0.3 0.3 1 0.3 0.2 4.0 0.2 0.42 22.0 right 1 35.3354699612 35.75948596 36.1716561317 36.9406170845
5 0.3 0.3 -1 0.3 0.04472135955 4.0 0.2 0.42 90.0 left 1 36.9724869728 37.3963291645 37.8085510731 39.0706310272
6 0.3 0.3 -1 0.3 0.121392446201 4.0 0.0 0.42 22.0 left 1 39.1039149761 39.5278410912 39.9399740696 40.6484389305
7 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.2 0.42 22.0 left 1 40.6818430424 41.1057479382 41.5179131031 42.3563230038
8 0.3 0.3 1 0.3 0.04472135955 4.0 0.0 0.42 90.0 left 0 42.3893420696 42.8133599758 43.2254481316 44.0517930984
9 0.3 0.3 1 0.3 0.0271441761659 4.0 0.6 0.42 90.0 left 0 44.0850880146 44.5090930462 44.9213080406 45.8418500423
10 0.3 0.3 -1 0.3 0.121392446201 4.0 0.4 0.42 90.0 left 1 45.8751790524 46.2991271019 46.7112150192 47.6080620289
11 0.3 0.3 -1 0.3 0.121392446201 4.0 0.4 0.42 22.0 left 1 47.6414470673 48.0654799938 48.4775350094 49.291891098
12 0.3 0.3 1 0.3 0.121392446201 4.0 0.2 0.42 90.0 left 0 49.3254230022 49.7493481636 50.1615049839 50.9408960342
13 0.3 0.3 1 0.3 0.04472135955 4.0 0.6 0.42 90.0 left 0 50.9740180969 51.3981101513 51.8101840019 52.6598730087
14 0.3 0.3 -1 0.3 0.121392446201 4.0 0.2 0.42 90.0 left 1 52.6935260296 53.1174640656 53.5296280384 54.4383540154
15 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.4 0.42 90.0 left 1 54.4716441631 54.8955111504 55.3077580929 56.2754161358
16 0.3 0.3 1 0.3 0.0736806299728 4.0 0.0 0.42 22.0 right 1 56.3086400032 56.7325730324 57.1446390152 57.9008619785
17 0.3 0.3 -1 0.3 0.2 4.0 0.4 0.42 22.0 left 1 57.9337041378 58.3576729298 58.7698521614 59.5145709515
18 0.3 0.3 1 0.3 0.0164754897244 4.0 0.8 0.42 90.0 left 0 59.5470631123 59.970965147 60.3831291199 61.2804579735
19 0.3 0.3 1 0.3 0.0164754897244 4.0 0.4 0.42 22.0 left 0 61.3134989738 61.737388134 62.1496479511 63.011152029
20 0.3 0.3 1 0.3 0.2 4.0 0.8 0.42 90.0 left 0 63.0444791317 63.468421936 63.8805971146 64.907130003
21 0.3 0.3 -1 0.3 0.2 4.0 0.4 0.42 90.0 left 1 64.9522809982 65.3761119843 65.7883210182 66.7206130028
22 0.3 0.3 1 0.3 0.01 4.0 0.4 0.42 90.0 right 1 66.7539379597 67.1778609753 67.5901150703 68.5811181068
23 0.3 0.3 1 0.3 0.04472135955 4.0 0.0 0.42 22.0 right 1 68.6145839691 69.0384521484 69.4506280422 70.2534849644
24 0.3 0.3 -1 0.3 0.04472135955 4.0 0.6 0.42 90.0 left 1 70.2868170738 70.7107851505 71.1229670048 71.9846789837
25 0.3 0.3 -1 0.3 0.01 4.0 0.0 0.42 90.0 right 0 72.0178599358 72.4419031143 72.853976965 73.7394571304
26 0.3 0.3 1 0.3 0.01 4.0 0.4 0.42 22.0 right 1 73.7725191116 74.1964819431 74.6086411476 75.694081068
27 0.3 0.3 1 0.3 0.01 4.0 0.8 0.42 22.0 right 1 75.7273299694 76.1513030529 76.563395977 77.6015441418
28 0.3 0.3 -1 0.3 0.2 4.0 0.8 0.42 90.0 right 0 77.6349799633 78.0589430332 78.4710290432 79.3562121391
29 0.3 0.3 1 0.3 0.121392446201 4.0 0.2 0.42 22.0 right 1 79.3896720409 79.8135521412 80.225851059 81.0403659344
30 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.0 0.42 22.0 left 1 81.0735969543 81.4975450039 81.9097080231 83.324835062
31 0.3 0.3 1 0.3 0.0271441761659 4.0 0.4 0.42 90.0 right 1 83.3581180573 83.7821109295 84.194231987 85.6450929642
32 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.8 0.42 22.0 left 1 85.6780979633 86.1020200253 86.5140759945 87.3405840397
33 0.3 0.3 -1 0.3 0.01 4.0 0.8 0.42 90.0 right 0 87.3738801479 87.7976541519 88.2098801136 89.2955081463
34 0.3 0.3 1 0.3 0.0271441761659 4.0 0.0 0.42 22.0 right 1 89.3285720348 89.7524881363 90.1646430492 91.0501790047
35 0.3 0.3 -1 0.3 0.01 4.0 0.8 0.42 22.0 left 1 91.0832619667 91.5072569847 91.9193911552 92.7106919289
36 0.3 0.3 -1 0.3 0.04472135955 4.0 0.4 0.42 90.0 right 0 92.743694067 93.1675760746 93.5799150467 94.6885170937
37 0.3 0.3 1 0.3 0.04472135955 4.0 0.8 0.42 22.0 right 1 94.7220330238 95.1459879875 95.5581459999 96.3611900806
38 0.3 0.3 1 0.3 0.0736806299728 4.0 0.0 0.42 90.0 left 0 96.3941850662 96.8182339668 97.2303349972 98.2804090977
39 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.6 0.42 22.0 left 1 98.3137359619 98.7376639843 99.149889946 99.9411580563
40 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.8 0.42 22.0 left 1 99.9741389751 100.398077011 100.810220003 101.601290941
41 0.3 0.3 1 0.3 0.2 4.0 0.0 0.42 22.0 right 1 101.63457799 102.058568001 102.470708132 103.121082067
42 0.3 0.3 1 0.3 0.0736806299728 4.0 0.4 0.42 90.0 left 0 103.153604984 103.577641964 103.989665985 104.827655077
43 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.0 0.42 22.0 left 1 104.861210108 105.285145044 105.697396994 106.429326057
44 0.3 0.3 1 0.3 0.0271441761659 4.0 0.4 0.42 22.0 right 1 106.462697029 106.886721134 107.298802137 108.089511156
