trial durationPreFixation durationFixation direction durationGrating duration speed phaseIni contrast size response correct time_onset time_fixation time_stimulus time_response
1 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.2 0.42 22.0 left 1 28.6433050632 29.0671420097 29.4792289734 30.3272459507
2 0.3 0.3 1 0.3 0.0736806299728 4.0 0.8 0.42 90.0 right 1 30.3624289036 30.7864739895 31.1986789703 31.8015060425
3 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.0 0.42 22.0 left 1 31.8346369267 32.2584540844 32.6706140041 33.379349947
4 0.3 0.3 -1 0.3 0.2 4.0 0.6 0.42 90.0 left 1 33.412528038 33.8364388943 34.2485690117 34.9344060421
5 0.3 0.3 1 0.3 0.0164754897244 4.0 0.8 0.42 22.0 right 1 34.9669640064 35.3909070492 35.8030889034 36.5232639313
6 0.3 0.3 1 0.3 0.0271441761659 4.0 0.6 0.42 90.0 right 1 36.5565879345 36.9807479382 37.3929219246 38.325275898
7 0.3 0.3 -1 0.3 0.2 4.0 0.8 0.42 22.0 left 1 38.3583760262 38.7824659348 39.1945829391 39.7154669762
8 0.3 0.3 1 0.3 0.0164754897244 4.0 0.4 0.42 22.0 right 1 39.7479598522 40.1719510555 40.5840640068 41.5752470493
9 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.4 0.42 90.0 left 1 41.6086559296 42.0325069427 42.4447720051 43.2242720127
10 0.3 0.3 1 0.3 0.0164754897244 4.0 0.2 0.42 90.0 right 1 43.2572209835 43.6812028885 44.0933880806 44.8960039616
11 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.4 0.42 22.0 left 1 44.9294550419 45.3534140587 45.7656579018 46.7214949131
12 0.3 0.3 1 0.3 0.0164754897244 4.0 0.2 0.42 22.0 left 0 46.7546858788 47.1786699295 47.5909080505 48.3583080769
13 0.3 0.3 1 0.3 0.2 4.0 0.2 0.42 90.0 right 1 48.39158988 48.81554389 49.2276959419 49.8073940277
14 0.3 0.3 -1 0.3 0.01 4.0 0.2 0.42 22.0 left 1 49.8400700092 50.2640419006 50.6761169434 51.5379500389
15 0.3 0.3 -1 0.3 0.2 4.0 0.2 0.42 22.0 left 1 51.5711860657 51.9950549603 52.4071500301 53.0229740143
16 0.3 0.3 1 0.3 0.04472135955 4.0 0.6 0.42 90.0 left 0 53.0548119545 53.4788899422 53.8908929825 54.7999110222
17 0.3 0.3 -1 0.3 0.121392446201 4.0 0.2 0.42 90.0 right 0 54.8331809044 55.2571220398 55.6692159176 56.5780589581
18 0.3 0.3 1 0.3 0.2 4.0 0.8 0.42 90.0 right 1 56.6112389565 57.0350968838 57.4472959042 57.9566149712
19 0.3 0.3 -1 0.3 0.2 4.0 0.8 0.42 90.0 left 1 57.9890639782 58.412966013 58.8250770569 59.463768959
20 0.3 0.3 -1 0.3 0.121392446201 4.0 0.0 0.42 90.0 right 0 59.4963579178 59.9203519821 60.3325510025 61.265032053
21 0.3 0.3 -1 0.3 0.121392446201 4.0 0.4 0.42 22.0 left 1 61.2982308865 61.7219460011 62.1341319084 63.1606738567
22 0.3 0.3 1 0.3 0.121392446201 4.0 0.2 0.42 22.0 right 1 63.1940848827 63.6179249287 64.0301179886 64.680562973
23 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.0 0.42 22.0 right 0 64.7132270336 65.1372129917 65.5493400097 66.62312603
24 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.2 0.42 90.0 left 1 66.6561448574 67.0800600052 67.4922719002 68.3068840504
25 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.8 0.42 22.0 left 1 68.3402440548 68.7641789913 69.1764080524 69.8966090679
26 0.3 0.3 -1 0.3 0.2 4.0 0.2 0.42 90.0 left 1 69.9299759865 70.3538210392 70.7660169601 71.2636299133
27 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.6 0.42 90.0 left 1 71.2960789204 71.7199289799 72.1321380138 72.9702270031
28 0.3 0.3 -1 0.3 0.2 4.0 0.0 0.42 90.0 left 1 73.0036430359 73.4274020195 73.8395659924 74.3373060226
29 0.3 0.3 -1 0.3 0.01 4.0 0.0 0.42 22.0 left 1 74.369590044 74.7934188843 75.2057249546 76.0906178951
30 0.3 0.3 -1 0.3 0.04472135955 4.0 0.4 0.42 90.0 left 1 76.1240918636 76.5480589867 76.9603199959 77.7508640289
31 0.3 0.3 -1 0.3 0.2 4.0 0.6 0.42 22.0 left 1 77.784528017 78.2085020542 78.6206820011 79.21210289
32 0.3 0.3 -1 0.3 0.04472135955 4.0 0.0 0.42 90.0 left 1 79.2447998524 79.6687068939 80.0807890892 80.8601529598
33 0.3 0.3 1 0.3 0.0164754897244 4.0 0.6 0.42 22.0 right 1 80.8934590816 81.3174118996 81.7295839787 82.6145579815
34 0.3 0.3 1 0.3 0.01 4.0 0.4 0.42 90.0 left 0 82.6480538845 83.0721008778 83.4840979576 84.4638400078
35 0.3 0.3 1 0.3 0.0736806299728 4.0 0.8 0.42 22.0 right 1 84.4969079494 84.9209210873 85.333026886 86.0535709858
36 0.3 0.3 1 0.3 0.121392446201 4.0 0.0 0.42 22.0 right 1 86.0984890461 86.5224618912 86.9345428944 87.5733919144
37 0.3 0.3 -1 0.3 0.01 4.0 0.4 0.42 90.0 left 1 87.605741024 88.0296418667 88.4418330193 89.2564790249
38 0.3 0.3 1 0.3 0.01 4.0 0.0 0.42 22.0 left 0 89.2896590233 89.7136540413 90.1257679462 90.9639029503
39 0.3 0.3 1 0.3 0.2 4.0 0.4 0.42 22.0 right 1 90.9972269535 91.42126894 91.8334538937 92.4484000206
40 0.3 0.3 -1 0.3 0.04472135955 4.0 0.0 0.42 22.0 left 1 92.4810230732 92.9048929214 93.3171160221 94.0612778664
41 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.4 0.42 22.0 left 1 94.0944499969 94.5183498859 94.9304308891 95.7686610222
42 0.3 0.3 -1 0.3 0.04472135955 4.0 0.2 0.42 22.0 left 1 95.8018450737 96.2257990837 96.6380159855 97.4055299759
43 0.3 0.3 -1 0.3 0.01 4.0 0.0 0.42 90.0 left 1 97.4386909008 97.8626739979 98.2748968601 99.1599628925
44 0.3 0.3 1 0.3 0.0271441761659 4.0 0.0 0.42 90.0 left 0 99.1934459209 99.6173830032 100.029550076 100.773086071
45 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.6 0.42 22.0 left 1 100.806596994 101.230660915 101.642858028 102.445453882
46 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.0 0.42 90.0 left 1 102.490673065 102.914638042 103.326720953 104.176760912
47 0.3 0.3 1 0.3 0.0736806299728 4.0 0.2 0.42 22.0 right 1 104.20996809 104.63380003 105.046021938 105.860934019
48 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.2 0.42 90.0 left 1 105.905701876 106.329678059 106.741780996 107.616111994
49 0.3 0.3 1 0.3 0.0271441761659 4.0 0.0 0.42 22.0 right 1 107.648438931 108.072494984 108.484690905 109.264234066
50 0.3 0.3 1 0.3 0.121392446201 4.0 0.4 0.42 90.0 right 1 109.29718399 109.721237898 110.133265018 110.959496975
51 0.3 0.3 -1 0.3 0.04472135955 4.0 0.6 0.42 22.0 left 1 110.992928982 111.416863918 111.829079866 116.470860958
52 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.6 0.42 22.0 left 1 116.504168987 116.928123951 117.340287924 118.16662693
53 0.3 0.3 -1 0.3 0.121392446201 4.0 0.2 0.42 22.0 left 1 118.19995594 118.62378788 119.035884857 119.791965961
54 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.6 0.42 22.0 left 1 119.824939966 120.248959064 120.661077023 121.428916931
55 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.6 0.42 90.0 right 0 121.46181488 121.885699034 122.297895908 122.95924592
56 0.3 0.3 1 0.3 0.0164754897244 4.0 0.6 0.42 90.0 left 0 122.992713928 123.416622877 123.828782082 124.878975868
57 0.3 0.3 1 0.3 0.01 4.0 0.4 0.42 22.0 right 1 124.91219902 125.336204052 125.748378038 126.739590883
58 0.3 0.3 1 0.3 0.0164754897244 4.0 0.0 0.42 22.0 right 1 126.772883892 127.196793079 127.608982086 128.517605066
59 0.3 0.3 1 0.3 0.121392446201 4.0 0.8 0.42 22.0 right 1 128.550930023 128.974930048 129.387239933 130.107255936
60 0.3 0.3 -1 0.3 0.121392446201 4.0 0.8 0.42 22.0 left 1 130.140702963 130.564630032 130.976796865 131.732285976
