Experiment   Time   Size   InitialPhase   Duration   Contrast   Direction   Frequency   Speed   FixationTime   Answer   Correct   
90   0.816667   4   216   0.01648   0.42   -1   1   4   0.3   right   0   
91   1.01667   1   144   0.01   0.42   1   1   4   0.308333   left   0   
92   0.866666   4   0   0.01648   0.42   1   1   4   0.3   right   1   
93   0.766667   4   0   0.12139   0.42   1   1   4   0.3   right   1   
94   0.783333   4   216   0.12139   0.42   1   1   4   0.3   right   1   
95   1.01667   4   72   0.027144   0.42   -1   1   4   0.3   right   0   
96   0.8   4   288   0.01648   0.42   1   1   4   0.3   right   1   
97   0.916666   1   0   0.01   0.42   -1   1   4   0.308333   right   0   
98   0.9   1   288   0.2   0.42   1   1   4   0.3   right   1   
99   0.816667   4   0   0.12139   0.42   -1   1   4   0.3   left   1   
100   0.95   1   144   0.01648   0.42   -1   1   4   0.3   left   1   
101   0.983333   4   216   0.01648   0.42   1   1   4   0.3   right   1   
102   0.916666   1   144   0.027144   0.42   -1   1   4   0.3   right   0   
103   0.9   4   288   0.07368   0.42   -1   1   4   0.3   left   1   
104   0.833333   4   144   0.027144   0.42   1   1   4   0.3   right   1   
105   1.16667   1   216   0.027144   0.42   1   1   4   0.3   right   1   
106   0.95   4   288   0.027144   0.42   -1   1   4   0.3   right   0   
107   0.866666   1   72   0.04472   0.42   1   1   4   0.3   right   1   
108   0.8   4   0   0.01   0.42   1   1   4   0.308333   right   1   
109   0.833333   1   72   0.12139   0.42   -1   1   4   0.3   left   1   
110   0.816667   1   0   0.04472   0.42   -1   1   4   0.3   left   1   
111   1.05   4   216   0.027144   0.42   1   1   4   0.3   left   0   
112   0.916666   1   288   0.07368   0.42   -1   1   4   0.3   left   1   
113   0.8   1   72   0.01   0.42   -1   1   4   0.308333   left   1   
114   1.01667   1   72   0.01   0.42   1   1   4   0.308333   left   0   
115   0.916666   1   144   0.04472   0.42   -1   1   4   0.3   left   1   
116   0.833333   1   144   0.04472   0.42   1   1   4   0.3   right   1   
117   0.666667   1   72   0.2   0.42   1   1   4   0.3   right   1   
118   0.866666   4   216   0.01   0.42   -1   1   4   0.308333   right   0   
119   0.916666   1   216   0.01648   0.42   -1   1   4   0.3   left   1   
120   0.833333   1   288   0.01   0.42   1   1   4   0.308333   right   1   
121   0.783333   1   0   0.027144   0.42   -1   1   4   0.3   right   0   
122   0.866666   4   144   0.027144   0.42   -1   1   4   0.3   right   0   
123   0.983333   4   0   0.027144   0.42   -1   1   4   0.3   left   1   
124   0.933333   4   0   0.04472   0.42   -1   1   4   0.3   right   0   
125   1.05   4   144   0.2   0.42   -1   1   4   0.3   left   1   
126   0.883333   4   144   0.07368   0.42   1   1   4   0.3   right   1   
127   0.816667   4   288   0.027144   0.42   1   1   4   0.3   right   1   
128   0.85   4   72   0.07368   0.42   1   1   4   0.3   right   1   
129   0.966666   4   144   0.01648   0.42   -1   1   4   0.3   right   0   
130   0.933333   1   288   0.01648   0.42   -1   1   4   0.3   right   0   
131   0.783333   4   72   0.01648   0.42   -1   1   4   0.3   right   0   
132   1.1   1   144   0.07368   0.42   -1   1   4   0.3   left   1   
133   0.883333   4   144   0.01   0.42   1   1   4   0.308333   right   1   
134   0.816667   1   72   0.027144   0.42   -1   1   4   0.3   right   0   
135   0.783333   1   144   0.01   0.42   -1   1   4   0.308333   right   0   
136   0.8   4   72   0.12139   0.42   1   1   4   0.3   right   1   
137   0.75   4   0   0.01648   0.42   -1   1   4   0.3   right   0   
138   0.75   1   144   0.07368   0.42   1   1   4   0.3   right   1   
139   0.95   1   216   0.07368   0.42   -1   1   4   0.3   left   1   
140   0.95   4   72   0.2   0.42   -1   1   4   0.3   left   1   
141   0.766667   1   72   0.12139   0.42   1   1   4   0.3   right   1   
142   0.783333   1   288   0.12139   0.42   1   1   4   0.3   right   1   
143   0.95   4   72   0.07368   0.42   -1   1   4   0.3   left   1   
144   0.9   1   0   0.2   0.42   -1   1   4   0.3   left   1   
145   0.85   1   0   0.04472   0.42   -1   1   4   0.3   left   1   
146   0.95   4   72   0.2   0.42   1   1   4   0.3   right   1   
147   0.833333   1   216   0.027144   0.42   1   1   4   0.3   right   1   
148   1.06667   4   216   0.01   0.42   -1   1   4   0.308333   right   0   
149   1.01667   4   216   0.01   0.42   1   1   4   0.308333   right   1   
150   0.866666   1   144   0.01648   0.42   1   1   4   0.3   right   1   
151   0.966666   1   288   0.2   0.42   1   1   4   0.3   right   1   
152   0.816667   1   144   0.04472   0.42   1   1   4   0.3   right   1   
153   0.816667   1   288   0.01   0.42   -1   1   4   0.308333   right   0   
154   0.95   4   216   0.04472   0.42   -1   1   4   0.3   right   0   
155   0.75   1   144   0.07368   0.42   1   1   4   0.3   right   1   
156   0.783333   1   144   0.01648   0.42   -1   1   4   0.3   right   0   
157   0.833333   4   216   0.12139   0.42   -1   1   4   0.3   left   1   
158   0.75   4   144   0.07368   0.42   1   1   4   0.3   right   1   
159   0.816667   4   288   0.07368   0.42   -1   1   4   0.3   left   1   
160   0.833333   1   144   0.12139   0.42   -1   1   4   0.3   left   1   
161   0.783333   4   72   0.04472   0.42   -1   1   4   0.3   right   0   
162   0.783333   1   0   0.01   0.42   -1   1   4   0.308333   right   0   
163   1.05   4   288   0.01   0.42   -1   1   4   0.308333   right   0   
164   0.933333   1   144   0.027144   0.42   1   1   4   0.3   right   1   
165   0.95   4   216   0.01648   0.42   1   1   4   0.3   right   1   
166   0.866666   4   144   0.2   0.42   1   1   4   0.3   right   1   
167   0.933333   1   0   0.01   0.42   1   1   4   0.308333   right   1   
168   0.816667   1   288   0.04472   0.42   1   1   4   0.3   right   1   
169   0.833333   4   288   0.12139   0.42   1   1   4   0.3   right   1   
170   0.933333   4   72   0.12139   0.42   -1   1   4   0.3   left   1   
171   1.46667   1   288   0.01648   0.42   1   1   4   0.3   left   0   
172   0.933333   1   144   0.04472   0.42   -1   1   4   0.3   left   1   
173   1.35   1   0   0.01648   0.42   -1   1   4   0.3   left   1   
174   1.11667   4   0   0.07368   0.42   -1   1   4   0.3   left   1   
175   0.783333   1   288   0.07368   0.42   1   1   4   0.3   right   1   
176   0.816667   4   72   0.01   0.42   1   1   4   0.308333   right   1   
177   1.7   1   144   0.2   0.42   -1   1   4   0.3   left   1   
178   1.0   4   144   0.04472   0.42   1   1   4   0.3   right   1   
179   1.56667   4   72   0.01648   0.42   -1   1   4   0.3   left   1   
