Experiment   Time   Size   InitialPhase   Duration   Contrast   Direction   Frequency   Speed   FixationTime   Answer   Correct   
1   1.05   1   144   0.07368   0.42   -1   1   4   0.3   left   1   
2   0.683333   4   0   0.12139   0.42   1   1   4   0.3   right   1   
3   0.816667   1   0   0.12139   0.42   -1   1   4   0.3   left   1   
4   1.25   4   144   0.01   0.42   -1   1   4   0.308333   right   0   
5   0.85   4   216   0.2   0.42   -1   1   4   0.3   left   1   
6   0.883333   1   0   0.2   0.42   -1   1   4   0.3   left   1   
7   0.833333   4   216   0.12139   0.42   1   1   4   0.3   right   1   
8   0.95   1   72   0.04472   0.42   -1   1   4   0.3   left   1   
9   0.95   1   144   0.04472   0.42   1   1   4   0.3   right   1   
10   0.85   1   288   0.07368   0.42   -1   1   4   0.3   left   1   
11   0.983333   4   0   0.01   0.42   -1   1   4   0.308333   right   0   
12   0.866666   4   216   0.12139   0.42   -1   1   4   0.3   left   1   
13   0.883333   4   72   0.12139   0.42   -1   1   4   0.3   left   1   
14   1.26667   4   0   0.01648   0.42   -1   1   4   0.3   left   1   
15   0.783333   1   0   0.2   0.42   1   1   4   0.3   right   1   
16   0.916666   1   144   0.027144   0.42   -1   1   4   0.3   left   1   
17   0.8   4   72   0.07368   0.42   -1   1   4   0.3   left   1   
18   0.8   4   144   0.07368   0.42   1   1   4   0.3   right   1   
19   0.8   4   72   0.2   0.42   1   1   4   0.3   right   1   
20   1.85   4   144   0.01   0.42   1   1   4   0.308333   right   1   
21   0.866666   4   72   0.07368   0.42   1   1   4   0.3   right   1   
22   1.06667   1   72   0.01648   0.42   1   1   4   0.3   right   1   
23   0.983333   1   72   0.2   0.42   1   1   4   0.3   right   1   
24   0.9   1   72   0.027144   0.42   -1   1   4   0.3   left   1   
25   0.95   4   144   0.01648   0.42   1   1   4   0.3   right   1   
26   0.85   1   72   0.12139   0.42   -1   1   4   0.3   left   1   
27   2.05   1   216   0.01   0.42   1   1   4   0.308333   left   0   
28   0.85   1   144   0.01   0.42   -1   1   4   0.308333   right   0   
29   0.833333   4   0   0.2   0.42   -1   1   4   0.3   left   1   
30   0.883333   4   144   0.12139   0.42   -1   1   4   0.3   left   1   
31   0.833333   4   216   0.07368   0.42   1   1   4   0.3   right   1   
32   0.933333   1   0   0.04472   0.42   -1   1   4   0.3   left   1   
33   0.866666   1   0   0.07368   0.42   -1   1   4   0.3   left   1   
34   1.33333   4   216   0.01   0.42   -1   1   4   0.308333   left   1   
35   0.833333   1   288   0.04472   0.42   1   1   4   0.3   right   1   
36   1.06667   4   288   0.12139   0.42   -1   1   4   0.3   left   1   
37   0.85   1   216   0.027144   0.42   -1   1   4   0.3   right   0   
38   0.833333   1   288   0.2   0.42   1   1   4   0.3   right   1   
39   0.866666   4   288   0.2   0.42   -1   1   4   0.3   left   1   
40   0.833333   1   216   0.07368   0.42   -1   1   4   0.3   left   1   
41   1.15   4   288   0.04472   0.42   -1   1   4   0.3   left   1   
42   1.45   1   288   0.027144   0.42   1   1   4   0.3   right   1   
43   0.983333   4   216   0.01648   0.42   -1   1   4   0.3   right   0   
44   1.53333   4   72   0.01648   0.42   -1   1   4   0.3   right   0   
45   3.6   4   0   0.01648   0.42   1   1   4   0.3   right   1   
46   0.883333   1   0   0.027144   0.42   1   1   4   0.3   right   1   
47   0.9   1   216   0.04472   0.42   1   1   4   0.3   right   1   
48   0.983333   4   72   0.027144   0.42   -1   1   4   0.3   left   1   
49   1.11667   4   288   0.01   0.42   1   1   4   0.308333   right   1   
50   0.8   1   216   0.07368   0.42   1   1   4   0.3   right   1   
51   0.816667   1   0   0.04472   0.42   1   1   4   0.3   right   1   
52   0.883333   4   144   0.07368   0.42   -1   1   4   0.3   left   1   
53   0.916666   4   144   0.04472   0.42   -1   1   4   0.3   left   1   
54   0.8   4   72   0.12139   0.42   1   1   4   0.3   right   1   
55   0.866666   1   144   0.04472   0.42   -1   1   4   0.3   left   1   
56   0.833333   1   72   0.2   0.42   -1   1   4   0.3   left   1   
57   1.35   4   72   0.01648   0.42   1   1   4   0.3   left   0   
58   1.01667   1   216   0.01   0.42   -1   1   4   0.308333   left   1   
59   0.85   1   216   0.027144   0.42   1   1   4   0.3   right   1   
60   0.9   1   216   0.2   0.42   1   1   4   0.3   right   1   
61   0.816667   4   144   0.12139   0.42   1   1   4   0.3   right   1   
62   0.733333   1   144   0.2   0.42   1   1   4   0.3   right   1   
63   0.7   4   0   0.2   0.42   1   1   4   0.3   right   1   
64   0.933333   1   288   0.04472   0.42   -1   1   4   0.3   left   1   
65   1.06667   4   288   0.027144   0.42   -1   1   4   0.3   left   1   
66   1.36667   4   0   0.01   0.42   1   1   4   0.308333   left   0   
67   0.883333   1   144   0.027144   0.42   1   1   4   0.3   right   1   
68   1.01667   4   288   0.027144   0.42   1   1   4   0.3   right   1   
69   0.916666   1   0   0.01648   0.42   1   1   4   0.3   right   1   
70   0.85   4   216   0.04472   0.42   -1   1   4   0.3   left   1   
71   0.716667   1   72   0.07368   0.42   -1   1   4   0.3   left   1   
72   1.0   1   72   0.01   0.42   -1   1   4   0.308333   left   1   
73   0.833333   1   288   0.01   0.42   -1   1   4   0.308333   left   1   
74   0.8   1   0   0.07368   0.42   1   1   4   0.3   right   1   
75   0.816667   4   288   0.07368   0.42   1   1   4   0.3   right   1   
76   0.8   1   72   0.01648   0.42   -1   1   4   0.3   left   1   
77   0.766667   1   0   0.12139   0.42   1   1   4   0.3   right   1   
78   0.816667   4   216   0.01648   0.42   1   1   4   0.3   left   0   
79   0.8   1   288   0.01   0.42   1   1   4   0.308333   left   0   
80   0.883333   1   144   0.01   0.42   1   1   4   0.308333   left   0   
81   0.766667   4   216   0.2   0.42   1   1   4   0.3   right   1   
82   0.833333   1   288   0.01648   0.42   1   1   4   0.3   left   0   
83   0.816667   4   288   0.04472   0.42   1   1   4   0.3   right   1   
84   0.783333   4   0   0.07368   0.42   1   1   4   0.3   right   1   
85   0.75   1   72   0.04472   0.42   1   1   4   0.3   right   1   
86   0.8   4   288   0.2   0.42   1   1   4   0.3   right   1   
87   0.966666   4   144   0.027144   0.42   1   1   4   0.3   right   1   
88   0.9   4   72   0.01   0.42   -1   1   4   0.308333   right   0   
89   1.1   4   144   0.027144   0.42   -1   1   4   0.3   right   0   
90   0.8   4   216   0.027144   0.42   -1   1   4   0.3   right   0   
91   0.9   1   144   0.01648   0.42   1   1   4   0.3   right   1   
92   0.833333   1   288   0.12139   0.42   -1   1   4   0.3   left   1   
93   0.816667   1   144   0.07368   0.42   1   1   4   0.3   right   1   
94   0.816667   1   288   0.01648   0.42   -1   1   4   0.3   left   1   
95   0.9   4   72   0.2   0.42   -1   1   4   0.3   left   1   
96   0.833333   1   288   0.12139   0.42   1   1   4   0.3   right   1   
97   0.816667   4   72   0.04472   0.42   1   1   4   0.3   right   1   
98   0.783333   4   216   0.04472   0.42   1   1   4   0.3   right   1   
99   0.916666   1   144   0.01648   0.42   -1   1   4   0.3   right   0   
100   0.816667   4   216   0.01   0.42   1   1   4   0.308333   right   1   
101   4.3   4   144   0.01648   0.42   -1   1   4   0.3   right   0   
102   11.8333   1   0   0.01   0.42   -1   1   4   0.308333   right   0   
103   1.03333   1   216   0.12139   0.42   -1   1   4   0.3   left   1   
104   1.08333   1   288   0.07368   0.42   1   1   4   0.3   right   1   
105   1.31667   4   0   0.12139   0.42   -1   1   4   0.3   left   1   
106   1.1   1   216   0.01648   0.42   -1   1   4   0.3   left   1   
107   0.966666   1   72   0.01   0.42   1   1   4   0.308333   right   1   
108   2.08333   4   288   0.01   0.42   -1   1   4   0.308333   left   1   
109   0.883333   4   0   0.04472   0.42   1   1   4   0.3   right   1   
110   0.966666   1   216   0.2   0.42   -1   1   4   0.3   left   1   
111   1.26667   4   72   0.04472   0.42   -1   1   4   0.3   left   1   
112   1.0   4   72   0.01   0.42   1   1   4   0.308333   right   1   
113   0.916666   1   72   0.07368   0.42   1   1   4   0.3   right   1   
114   0.9   4   0   0.04472   0.42   -1   1   4   0.3   left   1   
115   1.08333   4   288   0.01648   0.42   -1   1   4   0.3   left   1   
116   0.8   4   288   0.12139   0.42   1   1   4   0.3   right   1   
117   0.883333   4   0   0.027144   0.42   -1   1   4   0.3   left   1   
118   1.53333   4   288   0.01648   0.42   1   1   4   0.3   left   0   
119   0.816667   1   144   0.2   0.42   -1   1   4   0.3   left   1   
120   0.833333   4   0   0.07368   0.42   -1   1   4   0.3   left   1   
121   0.766667   1   144   0.12139   0.42   1   1   4   0.3   right   1   
122   0.85   1   288   0.2   0.42   -1   1   4   0.3   left   1   
123   0.866666   4   144   0.04472   0.42   1   1   4   0.3   right   1   
124   0.766667   4   144   0.2   0.42   -1   1   4   0.3   left   1   
125   0.766667   1   216   0.12139   0.42   1   1   4   0.3   right   1   
126   1.11667   1   0   0.01   0.42   1   1   4   0.308333   right   1   
127   1.36667   4   216   0.027144   0.42   1   1   4   0.3   right   1   
128   1.1   1   0   0.027144   0.42   -1   1   4   0.3   right   0   
129   0.8   1   72   0.12139   0.42   1   1   4   0.3   right   1   
130   1.21667   1   72   0.027144   0.42   1   1   4   0.3   right   1   
131   0.866666   4   216   0.07368   0.42   -1   1   4   0.3   left   1   
132   0.933333   4   0   0.027144   0.42   1   1   4   0.3   right   1   
133   0.85   1   216   0.04472   0.42   -1   1   4   0.3   left   1   
134   0.9   4   144   0.2   0.42   1   1   4   0.3   right   1   
135   0.833333   1   144   0.12139   0.42   -1   1   4   0.3   left   1   
136   0.766667   4   288   0.07368   0.42   -1   1   4   0.3   left   1   
137   0.966666   1   288   0.027144   0.42   -1   1   4   0.3   left   1   
138   0.916666   1   0   0.01648   0.42   -1   1   4   0.3   left   1   
139   1.43333   1   216   0.01648   0.42   1   1   4   0.3   left   0   
140   1.3   4   72   0.027144   0.42   1   1   4   0.3   left   0   
141   1.01667   1   72   0.01648   0.42   -1   1   4   0.3   right   0   
142   0.866666   4   0   0.07368   0.42   1   1   4   0.3   right   1   
143   1.4   1   288   0.01   0.42   -1   1   4   0.308333   left   1   
144   0.916666   4   144   0.2   0.42   -1   1   4   0.3   left   1   
145   1.1   4   72   0.01648   0.42   -1   1   4   0.3   left   1   
146   1.11667   1   72   0.027144   0.42   1   1   4   0.3   left   0   
147   0.966666   1   72   0.027144   0.42   -1   1   4   0.3   right   0   
148   0.883333   1   216   0.027144   0.42   1   1   4   0.3   left   0   
149   0.816667   4   216   0.01   0.42   -1   1   4   0.308333   right   0   
150   0.75   4   216   0.12139   0.42   1   1   4   0.3   right   1   
151   0.733333   4   72   0.12139   0.42   -1   1   4   0.3   left   1   
152   0.766667   1   216   0.07368   0.42   -1   1   4   0.3   left   1   
153   0.916666   4   72   0.01   0.42   1   1   4   0.308333   right   1   
154   0.916666   1   0   0.01648   0.42   1   1   4   0.3   right   1   
155   0.95   1   72   0.2   0.42   1   1   4   0.3   right   1   
156   0.716667   1   288   0.12139   0.42   1   1   4   0.3   right   1   
157   0.816667   4   144   0.04472   0.42   -1   1   4   0.3   left   1   
158   0.783333   4   0   0.027144   0.42   1   1   4   0.3   right   1   
159   0.866666   4   0   0.01   0.42   1   1   4   0.308333   right   1   
160   0.766667   4   144   0.027144   0.42   1   1   4   0.3   right   1   
161   0.75   4   72   0.027144   0.42   1   1   4   0.3   right   1   
162   0.783333   1   0   0.12139   0.42   1   1   4   0.3   right   1   
163   0.7   4   288   0.12139   0.42   -1   1   4   0.3   left   1   
164   1.25   4   216   0.027144   0.42   -1   1   4   0.3   left   1   
165   0.983333   4   0   0.027144   0.42   -1   1   4   0.3   left   1   
166   0.983333   1   216   0.01648   0.42   -1   1   4   0.3   left   1   
167   0.866666   4   216   0.01648   0.42   -1   1   4   0.3   right   0   
168   1.38333   1   288   0.01   0.42   1   1   4   0.308333   right   1   
169   1.01667   1   216   0.01648   0.42   1   1   4   0.3   right   1   
170   0.75   1   288   0.2   0.42   1   1   4   0.3   right   1   
171   0.8   4   72   0.07368   0.42   -1   1   4   0.3   left   1   
172   0.783333   4   288   0.2   0.42   1   1   4   0.3   right   1   
173   1.0   1   0   0.027144   0.42   -1   1   4   0.3   left   1   
174   0.783333   4   0   0.2   0.42   -1   1   4   0.3   left   1   
175   0.95   4   72   0.04472   0.42   1   1   4   0.3   right   1   
176   0.75   4   216   0.12139   0.42   -1   1   4   0.3   left   1   
177   1.36667   4   144   0.01   0.42   1   1   4   0.308333   right   1   
178   0.783333   1   144   0.07368   0.42   1   1   4   0.3   right   1   
