trial durationPreFixation durationFixation direction durationGrating duration speed phaseIni contrast size response correct time_onset time_fixation time_stimulus time_response
1 0.3 0.3 1 0.3 0.2 4.0 0.2 0.42 90.0 right 1 28.5664150715 28.9902598858 29.4023940563 30.310972929
2 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.2 0.42 90.0 left 1 30.3563280106 30.7802410126 31.1925029755 32.0193760395
3 0.3 0.3 -1 0.3 0.04472135955 4.0 0.0 0.42 90.0 left 1 32.0637829304 32.4877560139 32.8999569416 34.0445599556
4 0.3 0.3 -1 0.3 0.04472135955 4.0 0.4 0.42 90.0 left 1 34.0775980949 34.5014050007 34.9136328697 35.7635068893
5 0.3 0.3 1 0.3 0.2 4.0 0.4 0.42 22.0 right 1 35.7970039845 36.2208299637 36.6328599453 37.2600119114
6 0.3 0.3 1 0.3 0.0271441761659 4.0 0.6 0.42 90.0 left 0 37.2924559116 37.7163510323 38.1285300255 39.0138249397
7 0.3 0.3 1 0.3 0.0271441761659 4.0 0.2 0.42 22.0 right 1 39.0470879078 39.471009016 39.8831908703 40.7684369087
8 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.6 0.42 22.0 left 1 40.8015780449 41.2256529331 41.6377139091 42.5820300579
9 0.3 0.3 1 0.3 0.0271441761659 4.0 0.4 0.42 90.0 left 0 42.6151180267 43.0392429829 43.4513969421 44.3366689682
10 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.2 0.42 22.0 right 0 44.3697850704 44.7938408852 45.2059509754 46.0561299324
11 0.3 0.3 1 0.3 0.0736806299728 4.0 0.4 0.42 90.0 right 1 46.0890488625 46.5131599903 46.9252800941 47.7398779392
12 0.3 0.3 1 0.3 0.01 4.0 0.8 0.42 90.0 left 0 47.7731149197 48.1970160007 48.6091749668 49.376996994
13 0.3 0.3 -1 0.3 0.04472135955 4.0 0.0 0.42 22.0 left 1 49.4099240303 49.8339309692 50.2460300922 51.0724320412
14 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.8 0.42 90.0 left 1 51.1056439877 51.529681921 51.9419140816 53.2511360645
15 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.4 0.42 22.0 left 1 53.2842340469 53.7083289623 54.1204149723 54.8759329319
16 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.6 0.42 90.0 left 1 54.9093360901 55.3334360123 55.7455630302 56.6428329945
17 0.3 0.3 1 0.3 0.04472135955 4.0 0.2 0.42 22.0 right 1 56.6875619888 57.1114709377 57.5236589909 58.3974928856
18 0.3 0.3 -1 0.3 0.2 4.0 0.0 0.42 90.0 left 1 58.4303638935 58.8544619083 59.2666349411 59.9170749187
19 0.3 0.3 -1 0.3 0.2 4.0 0.2 0.42 22.0 left 1 59.9495968819 60.3735790253 60.7856340408 61.3891489506
20 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.0 0.42 22.0 left 1 61.4215409756 61.8455250263 62.2576200962 63.1075949669
21 0.3 0.3 1 0.3 0.121392446201 4.0 0.2 0.42 22.0 right 1 63.1409180164 63.5648450851 63.9770669937 64.7328438759
22 0.3 0.3 1 0.3 0.0164754897244 4.0 0.6 0.42 90.0 left 0 64.7659740448 65.1899058819 65.6020450592 66.5935108662
23 0.3 0.3 1 0.3 0.04472135955 4.0 0.0 0.42 90.0 right 1 66.6265249252 67.0505480766 67.4626090527 68.2657909393
