trial durationPreFixation durationFixation direction durationGrating duration speed phaseIni contrast size response correct time_onset time_fixation time_stimulus time_response
1 0.3 0.3 1 0.3 0.01 4.0 0.8 0.42 90.0 right 1 30.9004220963 31.3241131306 31.7361769676 62.2150549889
2 0.3 0.3 1 0.3 0.2 4.0 0.8 0.42 90.0 left 0 62.2478091717 62.6717979908 63.0838930607 64.2990670204
3 0.3 0.3 1 0.3 0.01 4.0 0.4 0.42 22.0 right 1 64.3322629929 64.7562770844 65.1683900356 66.1362860203
4 0.3 0.3 1 0.3 0.0164754897244 4.0 0.4 0.42 22.0 left 0 66.1693241596 66.5932760239 67.0053060055 67.8788180351
5 0.3 0.3 1 0.3 0.0736806299728 4.0 0.8 0.42 22.0 right 1 67.9121580124 68.3360769749 68.748262167 69.527657032
6 0.3 0.3 1 0.3 0.0271441761659 4.0 0.4 0.42 90.0 left 0 69.5607640743 69.9847390652 70.3968291283 71.2705609798
7 0.3 0.3 1 0.3 0.04472135955 4.0 0.8 0.42 22.0 right 1 71.3036620617 71.7275929451 72.1397941113 72.9543640614
8 0.3 0.3 -1 0.3 0.121392446201 4.0 0.4 0.42 90.0 left 1 72.9876661301 73.4115459919 73.8237030506 74.6029350758
9 0.3 0.3 -1 0.3 0.01 4.0 0.4 0.42 22.0 left 1 74.6362781525 75.0601890087 75.4723570347 76.4636111259
10 0.3 0.3 1 0.3 0.04472135955 4.0 0.8 0.42 90.0 right 1 76.4969110489 76.9208769798 77.333037138 78.1592669487
11 0.3 0.3 -1 0.3 0.01 4.0 0.0 0.42 90.0 left 1 78.192522049 78.6165940762 79.0288071632 79.8431301117
12 0.3 0.3 1 0.3 0.2 4.0 0.8 0.42 22.0 right 1 79.8765571117 80.3004579544 80.7126750946 81.645001173
13 0.3 0.3 -1 0.3 0.2 4.0 0.4 0.42 90.0 left 1 81.6783270836 82.1022789478 82.5144500732 83.6702411175
14 0.3 0.3 -1 0.3 0.01 4.0 0.2 0.42 90.0 left 1 83.7037451267 84.1277229786 84.5398790836 85.4723880291
15 0.3 0.3 1 0.3 0.0736806299728 4.0 0.0 0.42 90.0 left 0 85.5056159496 85.9294810295 86.3416991234 87.144796133
16 0.3 0.3 1 0.3 0.04472135955 4.0 0.4 0.42 90.0 left 0 87.1776969433 87.6016769409 88.0138320923 88.8166680336
17 0.3 0.3 1 0.3 0.01 4.0 0.0 0.42 22.0 left 0 88.8499159813 89.2738440037 89.6858961582 90.5829379559
18 0.3 0.3 -1 0.3 0.2 4.0 0.0 0.42 90.0 left 1 90.6162731647 91.040320158 91.4525060654 92.2440969944
19 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.4 0.42 90.0 left 1 92.2767820358 92.70074296 93.1129100323 93.9278199673
20 0.3 0.3 -1 0.3 0.04472135955 4.0 0.2 0.42 90.0 left 1 93.9607491493 94.3846690655 94.7968640327 95.6116290092
