trial durationPreFixation durationFixation direction durationGrating duration speed phaseIni contrast size response correct time_onset time_fixation time_stimulus time_response
63 0.3 0.3 -1 0.3 0.04472135955 4.0 0.2 0.42 90.0 left 1 163.439030886 163.862989902 164.275043011 165.160327911
64 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.6 0.42 90.0 left 1 165.193603992 165.617646933 166.029755831 166.985658884
65 0.3 0.3 1 0.3 0.0271441761659 4.0 0.2 0.42 90.0 left 0 167.018872976 167.442937851 167.854995966 169.011008024
66 0.3 0.3 -1 0.3 0.2 4.0 0.0 0.42 22.0 left 1 169.044349909 169.468313932 169.880436897 170.80103898
67 0.3 0.3 -1 0.3 0.04472135955 4.0 0.2 0.42 22.0 left 1 170.834396839 171.258252859 171.670452833 172.779477835
68 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.8 0.42 22.0 left 1 172.812759876 173.236605883 173.648975849 174.569299936
69 0.3 0.3 -1 0.3 0.121392446201 4.0 0.6 0.42 22.0 left 1 174.602731943 175.026614904 175.438815832 176.194474936
70 0.3 0.3 -1 0.3 0.01 4.0 0.6 0.42 22.0 left 1 176.227782965 176.651744843 177.063836813 177.878582001
71 0.3 0.3 1 0.3 0.01 4.0 0.8 0.42 22.0 left 0 177.911784887 178.335731983 178.747867823 179.621421814
72 0.3 0.3 1 0.3 0.0271441761659 4.0 0.4 0.42 90.0 left 0 179.654667854 180.078606844 180.490756989 181.729120016
73 0.3 0.3 1 0.3 0.121392446201 4.0 0.0 0.42 22.0 right 1 181.76245594 182.186432838 182.598620892 183.907710791
74 0.3 0.3 1 0.3 0.0164754897244 4.0 0.4 0.42 90.0 right 1 183.941087008 184.365025997 184.777391911 185.768363953
75 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.2 0.42 22.0 left 1 185.801723003 186.225760937 186.637909889 187.793965816
76 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.6 0.42 22.0 left 1 187.827147007 188.251112938 188.663366795 189.713310957
77 0.3 0.3 1 0.3 0.0736806299728 4.0 0.2 0.42 22.0 right 1 189.746687889 190.170550823 190.582824945 191.527021885
78 0.3 0.3 -1 0.3 0.121392446201 4.0 0.4 0.42 22.0 left 1 191.560326815 191.984112024 192.396260977 193.269774914
79 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.4 0.42 22.0 right 0 193.303112984 193.726922989 194.139170885 195.036484957
80 0.3 0.3 1 0.3 0.0736806299728 4.0 0.0 0.42 90.0 left 0 195.069440842 195.493388891 195.905543804 196.943823814
81 0.3 0.3 -1 0.3 0.2 4.0 0.2 0.42 90.0 left 1 196.977131844 197.401050806 197.813215017 198.89858079
82 0.3 0.3 1 0.3 0.0164754897244 4.0 0.0 0.42 22.0 left 0 198.931983948 199.35606885 199.768260002 200.736032963
83 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.4 0.42 90.0 right 0 200.780865908 201.204823017 201.617017984 203.432384014
84 0.3 0.3 -1 0.3 0.01 4.0 0.8 0.42 90.0 left 1 203.46594286 203.889811993 204.301949024 205.36374402
