trial durationPreFixation durationFixation direction durationGrating duration speed phaseIni contrast size response correct time_onset time_fixation time_stimulus time_response
1 0.3 0.3 1 0.3 0.01 4.0 0.8 0.42 22.0 left 0 28.6253421307 29.0492050648 29.4613819122 30.7696750164
2 0.3 0.3 -1 0.3 0.2 4.0 0.4 0.42 22.0 left 1 30.8039250374 31.227918148 31.6400899887 32.6667809486
3 0.3 0.3 -1 0.3 0.121392446201 4.0 0.8 0.42 22.0 left 1 32.6998329163 33.1237590313 33.5358860493 34.3977379799
4 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.2 0.42 22.0 left 1 34.4308991432 34.8549420834 35.2669579983 36.1878089905
5 0.3 0.3 1 0.3 0.0736806299728 4.0 0.8 0.42 90.0 right 1 36.2209000587 36.6447629929 37.0569410324 37.9068510532
6 0.3 0.3 -1 0.3 0.2 4.0 0.6 0.42 90.0 left 1 37.9401130676 38.3641600609 38.7763299942 39.6272399426
7 0.3 0.3 1 0.3 0.01 4.0 0.0 0.42 22.0 right 1 39.65949893 40.0834469795 40.4955921173 41.5105059147
8 0.3 0.3 -1 0.3 0.121392446201 4.0 0.2 0.42 22.0 left 1 41.5436570644 41.9675590992 42.3797330856 43.3240511417
9 0.3 0.3 -1 0.3 0.04472135955 4.0 0.0 0.42 22.0 left 1 43.3571739197 43.7811169624 44.1932449341 45.0548760891
10 0.3 0.3 -1 0.3 0.2 4.0 0.0 0.42 22.0 left 1 45.0882139206 45.5121920109 45.9244329929 46.7979729176
11 0.3 0.3 -1 0.3 0.01 4.0 0.4 0.42 90.0 right 0 46.8310680389 47.2550680637 47.6671850681 48.6824309826
12 0.3 0.3 -1 0.3 0.04472135955 4.0 0.2 0.42 22.0 left 1 48.7153141499 49.1392040253 49.5513019562 50.4248709679
13 0.3 0.3 1 0.3 0.121392446201 4.0 0.0 0.42 22.0 right 1 50.4583029747 50.8819890022 51.2942080498 52.0854859352
14 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.8 0.42 22.0 left 1 52.1185469627 52.5425610542 52.9546010494 53.7928099632
15 0.3 0.3 -1 0.3 0.2 4.0 0.2 0.42 22.0 left 1 53.8261220455 54.2500469685 54.6622769833 55.3954401016
16 0.3 0.3 1 0.3 0.01 4.0 0.2 0.42 90.0 right 1 55.4277780056 55.8517110348 56.2638320923 57.2076499462
17 0.3 0.3 -1 0.3 0.121392446201 4.0 0.0 0.42 22.0 left 1 57.2411680222 57.665086031 58.0773639679 58.80981493
