trial durationPreFixation durationFixation direction durationGrating duration speed phaseIni contrast size response correct time_onset time_fixation time_stimulus time_response
1 0.3 0.3 -1 0.3 0.01 4.0 0.8 0.42 90.0 left 1 28.5273768902 28.9512770176 29.3633618355 31.0129859447
2 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.2 0.42 22.0 left 1 31.0473558903 31.4713778496 31.8834650517 32.7922918797
3 0.3 0.3 1 0.3 0.0736806299728 4.0 0.6 0.42 22.0 right 1 32.8254549503 33.2494368553 33.6615550518 34.4879498482
4 0.3 0.3 1 0.3 0.121392446201 4.0 0.4 0.42 90.0 right 1 34.5212659836 34.9451699257 35.3571510315 36.2776498795
5 0.3 0.3 1 0.3 0.04472135955 4.0 0.8 0.42 90.0 right 1 36.311000824 36.7349760532 37.1471920013 38.2914168835
6 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.0 0.42 22.0 left 1 38.3247849941 38.7486858368 39.160823822 40.0815048218
7 0.3 0.3 1 0.3 0.04472135955 4.0 0.2 0.42 22.0 right 1 40.1147830486 40.5386538506 40.9507670403 41.8359508514
8 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.2 0.42 90.0 right 0 41.8692309856 42.2932670116 42.7052738667 44.2147200108
9 0.3 0.3 -1 0.3 0.01 4.0 0.8 0.42 22.0 left 1 44.247948885 44.6718258858 45.0840120316 46.9820179939
10 0.3 0.3 1 0.3 0.04472135955 4.0 0.0 0.42 90.0 left 0 47.0152189732 47.4392590523 47.8514099121 49.2076120377
11 0.3 0.3 1 0.3 0.01 4.0 0.6 0.42 90.0 right 1 49.2407588959 49.664760828 50.0769138336 51.09167099
12 0.3 0.3 1 0.3 0.0271441761659 4.0 0.2 0.42 90.0 left 0 51.1249740124 51.5489218235 51.9611418247 54.4009318352
13 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.2 0.42 22.0 right 0 54.4340188503 54.8579058647 55.2701079845 56.2731230259
14 0.3 0.3 1 0.3 0.2 4.0 0.2 0.42 90.0 right 1 56.306417942 56.7302868366 57.1423799992 58.0628449917
15 0.3 0.3 1 0.3 0.0164754897244 4.0 0.8 0.42 90.0 right 1 58.0961840153 58.5201148987 58.9322938919 61.1364748478
16 0.3 0.3 1 0.3 0.0271441761659 4.0 0.8 0.42 90.0 left 0 61.1696498394 61.5935978889 62.0057928562 63.2562279701
