trial durationPreFixation durationFixation direction durationGrating duration speed phaseIni contrast size response correct time_onset time_fixation time_stimulus time_response
1 0.3 0.3 1 0.3 0.121392446201 4.0 0.6 0.42 22.0 right 1 28.830728054 29.2546100616 29.6667740345 30.363642931
2 0.3 0.3 -1 0.3 0.01 4.0 0.6 0.42 90.0 right 0 30.3969509602 30.8208789825 31.2330758572 32.3304848671
3 0.3 0.3 1 0.3 0.04472135955 4.0 0.0 0.42 22.0 right 1 32.3635759354 32.7875790596 33.1997499466 33.9905979633
4 0.3 0.3 1 0.3 0.0736806299728 4.0 0.6 0.42 22.0 right 1 34.0240390301 34.4479789734 34.860213995 35.6044199467
5 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.0 0.42 22.0 right 0 35.6373319626 36.0612919331 36.4735238552 37.2880849838
6 0.3 0.3 -1 0.3 0.01 4.0 0.0 0.42 22.0 left 1 37.3214318752 37.7453620434 38.1574668884 39.0428669453
7 0.3 0.3 1 0.3 0.121392446201 4.0 0.8 0.42 90.0 right 1 39.0760920048 39.5001449585 39.9122450352 40.6681950092
8 0.3 0.3 -1 0.3 0.04472135955 4.0 0.8 0.42 90.0 right 0 40.7011919022 41.1253209114 41.5373418331 42.6345889568
9 0.3 0.3 1 0.3 0.04472135955 4.0 0.4 0.42 22.0 right 1 42.6678209305 43.0918610096 43.5039670467 44.306855917
10 0.3 0.3 -1 0.3 0.2 4.0 0.2 0.42 22.0 left 1 44.3400728703 44.7640228271 45.1763589382 46.1792340279
11 0.3 0.3 -1 0.3 0.04472135955 4.0 0.6 0.42 90.0 right 0 46.2125859261 46.6366050243 47.0486879349 47.9694788456
12 0.3 0.3 1 0.3 0.2 4.0 0.8 0.42 22.0 right 1 48.0025918484 48.4264750481 48.8386800289 49.489166975
13 0.3 0.3 -1 0.3 0.121392446201 4.0 0.2 0.42 22.0 left 1 49.5217468739 49.9456088543 50.3578019142 51.2078578472
14 0.3 0.3 1 0.3 0.121392446201 4.0 0.6 0.42 90.0 right 1 51.2410979271 51.6649420261 52.0770988464 52.8917219639
15 0.3 0.3 1 0.3 0.121392446201 4.0 0.4 0.42 90.0 right 1 52.9250378609 53.3489608765 53.7611269951 54.6232998371
16 0.3 0.3 1 0.3 0.04472135955 4.0 0.0 0.42 90.0 right 1 54.6561388969 55.0800919533 55.4923639297 56.3658759594
17 0.3 0.3 -1 0.3 0.04472135955 4.0 0.0 0.42 90.0 right 0 56.3991549015 56.8230929375 57.2351608276 58.4741828442
18 0.3 0.3 1 0.3 0.04472135955 4.0 0.4 0.42 90.0 right 1 58.5070168972 58.9309539795 59.3431179523 60.2640810013
19 0.3 0.3 1 0.3 0.0164754897244 4.0 0.8 0.42 90.0 left 0 60.297121048 60.7209968567 61.1332318783 62.1365158558
20 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.6 0.42 90.0 right 0 62.1695718765 62.5933778286 63.0055558681 63.8793718815
21 0.3 0.3 1 0.3 0.01 4.0 0.8 0.42 22.0 right 1 63.9124209881 64.3364288807 64.7484829426 65.634057045
22 0.3 0.3 -1 0.3 0.2 4.0 0.6 0.42 90.0 left 1 65.6670839787 66.0909948349 66.5032029152 67.3539738655
23 0.3 0.3 1 0.3 0.04472135955 4.0 0.2 0.42 22.0 right 1 67.386412859 67.8103728294 68.2225799561 69.1077969074
24 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.8 0.42 22.0 left 1 69.1411058903 69.5649719238 69.9771978855 70.8626019955
25 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.2 0.42 90.0 right 0 70.8958098888 71.319726944 71.7318389416 72.687885046
26 0.3 0.3 1 0.3 0.0271441761659 4.0 0.4 0.42 22.0 right 1 72.7210919857 73.1450409889 73.5572860241 74.3838748932
27 0.3 0.3 1 0.3 0.0164754897244 4.0 0.2 0.42 22.0 right 1 74.4287910461 74.8526380062 75.2647469044 76.1265048981
28 0.3 0.3 1 0.3 0.2 4.0 0.4 0.42 90.0 right 1 76.1597869396 76.5837268829 76.9959340096 77.835616827
29 0.3 0.3 1 0.3 0.0271441761659 4.0 0.4 0.42 90.0 right 1 77.8673820496 78.2913188934 78.7035229206 79.600522995
30 0.3 0.3 1 0.3 0.01 4.0 0.4 0.42 90.0 right 1 79.633756876 80.0577719212 80.4698998928 81.8028700352
31 0.3 0.3 1 0.3 0.2 4.0 0.2 0.42 22.0 right 1 81.8360168934 82.2599480152 82.6720969677 83.3816359043
32 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.8 0.42 90.0 right 0 83.4141378403 83.8380889893 84.2502219677 85.253278017
33 0.3 0.3 1 0.3 0.2 4.0 0.8 0.42 90.0 right 1 85.2864480019 85.7103569508 86.1226248741 87.090392828
34 0.3 0.3 1 0.3 0.2 4.0 0.4 0.42 22.0 right 1 87.1235568523 87.5475649834 87.9596219063 88.8689129353
35 0.3 0.3 1 0.3 0.0736806299728 4.0 0.4 0.42 90.0 right 1 88.9017188549 89.3257348537 89.7379498482 90.6468338966
36 0.3 0.3 -1 0.3 0.121392446201 4.0 0.4 0.42 22.0 left 1 90.6800229549 91.1039888859 91.5160689354 92.4840149879
37 0.3 0.3 -1 0.3 0.04472135955 4.0 0.4 0.42 90.0 right 0 92.5171468258 92.9410789013 93.3531739712 94.3447828293
