trial durationPreFixation durationFixation direction durationGrating duration speed phaseIni contrast size response correct time_onset time_fixation time_stimulus time_response
1 0.3 0.3 -1 0.3 0.121392446201 4.0 0.2 0.42 22.0 left 1 28.8927190304 29.3166670799 29.7286560535 30.9657049179
2 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.2 0.42 22.0 right 0 31.0005760193 31.42446208 31.8366200924 33.2284939289
3 0.3 0.3 -1 0.3 0.04472135955 4.0 0.4 0.42 90.0 left 1 33.2615110874 33.6855659485 34.0976278782 35.7482879162
4 0.3 0.3 1 0.3 0.121392446201 4.0 0.8 0.42 90.0 right 1 35.7816848755 36.2055139542 36.6177079678 37.9620699883
5 0.3 0.3 -1 0.3 0.01 4.0 0.2 0.42 90.0 left 1 37.9954218864 38.419451952 38.8315389156 39.9522418976
6 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.6 0.42 90.0 right 0 39.9856529236 40.4097020626 40.8219249249 42.2252030373
7 0.3 0.3 -1 0.3 0.04472135955 4.0 0.4 0.42 22.0 left 1 42.2702178955 42.6942679882 43.1063189507 44.2269070148
8 0.3 0.3 -1 0.3 0.2 4.0 0.0 0.42 90.0 left 1 44.2604548931 44.6843409538 45.0964820385 47.124119997
9 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.6 0.42 22.0 left 1 47.1571309566 47.5811810493 47.9934620857 49.2437310219
10 0.3 0.3 -1 0.3 0.01 4.0 0.6 0.42 90.0 right 0 49.2770040035 49.7009038925 50.1129870415 51.7049770355
11 0.3 0.3 -1 0.3 0.01 4.0 0.8 0.42 22.0 left 1 51.7381711006 52.1621649265 52.5743739605 53.6010169983
12 0.3 0.3 1 0.3 0.01 4.0 0.0 0.42 90.0 right 1 53.6340789795 54.0580101013 54.4701719284 55.603014946
13 0.3 0.3 -1 0.3 0.121392446201 4.0 0.4 0.42 90.0 left 1 55.6361041069 56.0601129532 56.4720640182 58.0756928921
14 0.3 0.3 1 0.3 0.0271441761659 4.0 0.6 0.42 90.0 left 0 58.1090080738 58.5329499245 58.9451990128 60.1132280827
15 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.4 0.42 22.0 left 1 60.1462090015 60.5701839924 60.9824419022 62.0091750622
16 0.3 0.3 1 0.3 0.2 4.0 0.2 0.42 90.0 right 1 62.0421819687 62.4661269188 62.8783009052 64.4699590206
17 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.8 0.42 90.0 left 1 64.5034170151 64.9272060394 65.3394079208 66.4485120773
18 0.3 0.3 -1 0.3 0.04472135955 4.0 0.0 0.42 22.0 left 1 66.4936170578 66.9175291061 67.3294780254 68.4154260159
19 0.3 0.3 -1 0.3 0.2 4.0 0.2 0.42 90.0 left 1 68.4483230114 68.8722250462 69.2843449116 71.2645320892
20 0.3 0.3 1 0.3 0.121392446201 4.0 0.6 0.42 22.0 right 1 71.2980389595 71.7220079899 72.1342000961 73.3259139061
21 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.8 0.42 90.0 left 1 73.3588778973 73.7828950882 74.1949930191 75.2806310654
22 0.3 0.3 1 0.3 0.2 4.0 0.0 0.42 22.0 right 1 75.3136348724 75.7376220226 76.1498920918 77.3648149967
23 0.3 0.3 1 0.3 0.2 4.0 0.6 0.42 22.0 right 1 77.3981080055 77.8220620155 78.2343220711 79.2846400738
24 0.3 0.3 1 0.3 0.01 4.0 0.0 0.42 22.0 right 1 79.3175480366 79.7415349483 80.1537849903 81.4040470123
25 0.3 0.3 1 0.3 0.121392446201 4.0 0.4 0.42 22.0 right 1 81.4373290539 81.8611719608 82.2733619213 83.7242341042
26 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.4 0.42 22.0 left 1 83.7572360039 84.1811339855 84.5933640003 85.596558094
27 0.3 0.3 1 0.3 0.0271441761659 4.0 0.8 0.42 22.0 right 1 85.6296300888 86.053647995 86.4658069611 87.5040619373
28 0.3 0.3 1 0.3 0.0164754897244 4.0 0.2 0.42 90.0 left 0 87.5490961075 87.9729390144 88.3851048946 89.4235639572
29 0.3 0.3 1 0.3 0.04472135955 4.0 0.4 0.42 90.0 right 1 89.4684278965 89.8923809528 90.3047299385 91.3548328876
30 0.3 0.3 -1 0.3 0.2 4.0 0.8 0.42 90.0 left 1 91.3879799843 91.8120350838 92.2241199017 93.651045084
31 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.0 0.42 22.0 right 0 93.6843230724 94.1082620621 94.5203568935 95.6058828831
32 0.3 0.3 1 0.3 0.2 4.0 0.6 0.42 90.0 left 0 95.6391060352 96.0631539822 96.4752380848 98.1143400669
33 0.3 0.3 -1 0.3 0.2 4.0 0.6 0.42 22.0 left 1 98.1475429535 98.5713250637 98.9835090637 100.080682039
34 0.3 0.3 -1 0.3 0.04472135955 4.0 0.8 0.42 22.0 left 1 100.114016056 100.537908077 100.950251102 102.412349939
35 0.3 0.3 1 0.3 0.121392446201 4.0 0.8 0.42 22.0 right 1 102.445700884 102.869642019 103.281835079 104.355386972
36 0.3 0.3 1 0.3 0.0736806299728 4.0 0.6 0.42 90.0 left 0 104.388803005 104.812653065 105.224843025 106.286566019
37 0.3 0.3 1 0.3 0.04472135955 4.0 0.8 0.42 90.0 right 1 106.319962025 106.744085073 107.15615201 108.383065939
38 0.3 0.3 1 0.3 0.0271441761659 4.0 0.4 0.42 22.0 right 1 108.41625309 108.840214014 109.252374887 111.43292594
39 0.3 0.3 1 0.3 0.04472135955 4.0 0.0 0.42 22.0 right 1 111.466041088 111.890189886 112.302365065 115.295204878
40 0.3 0.3 1 0.3 0.0164754897244 4.0 0.8 0.42 90.0 left 0 115.328783989 115.752526045 116.164882898 117.427038908
41 0.3 0.3 1 0.3 0.2 4.0 0.4 0.42 90.0 left 0 117.460189104 117.884218931 118.296345949 119.546714067
42 0.3 0.3 1 0.3 0.01 4.0 0.2 0.42 22.0 left 0 119.579823971 120.003799915 120.415919065 122.031254053
43 0.3 0.3 1 0.3 0.01 4.0 0.6 0.42 90.0 left 0 122.076304913 122.500268936 122.912472963 124.881311893
44 0.3 0.3 1 0.3 0.04472135955 4.0 0.4 0.42 22.0 right 1 124.914393902 125.338321924 125.750442028 126.835714102
45 0.3 0.3 1 0.3 0.0736806299728 4.0 0.8 0.42 90.0 left 0 126.869226933 127.293247938 127.705327034 128.767374039
46 0.3 0.3 1 0.3 0.121392446201 4.0 0.2 0.42 90.0 left 0 128.800569057 129.22435689 129.636566877 130.686544895
47 0.3 0.3 -1 0.3 0.121392446201 4.0 0.6 0.42 22.0 left 1 130.719971895 131.143863916 131.556017876 132.535439014
48 0.3 0.3 1 0.3 0.0736806299728 4.0 0.8 0.42 22.0 right 1 132.568809986 132.992745876 133.404901028 134.407721996
49 0.3 0.3 -1 0.3 0.121392446201 4.0 0.2 0.42 90.0 left 1 134.441225052 134.865134001 135.277319908 136.351003885
50 0.3 0.3 -1 0.3 0.121392446201 4.0 0.4 0.42 22.0 left 1 136.384335041 136.808264971 137.220421076 138.152631998
51 0.3 0.3 1 0.3 0.01 4.0 0.8 0.42 22.0 left 0 138.185961008 138.609998941 139.022096872 140.142770052
52 0.3 0.3 -1 0.3 0.01 4.0 0.0 0.42 22.0 left 1 140.187799931 140.611756086 141.024097919 142.062288046
53 0.3 0.3 -1 0.3 0.04472135955 4.0 0.2 0.42 22.0 left 1 142.095602989 142.519632101 142.931803942 143.887578011
54 0.3 0.3 -1 0.3 0.121392446201 4.0 0.0 0.42 22.0 left 1 143.920897961 144.344750881 144.757080078 145.877656937
55 0.3 0.3 1 0.3 0.0164754897244 4.0 0.2 0.42 22.0 right 1 145.91099 146.334969997 146.747061014 148.126926899
56 0.3 0.3 1 0.3 0.0164754897244 4.0 0.8 0.42 22.0 left 0 148.160218 148.584089994 148.996268034 150.317363977
57 0.3 0.3 -1 0.3 0.121392446201 4.0 0.6 0.42 90.0 left 1 150.350488901 150.774528027 151.18680191 152.719575882
58 0.3 0.3 1 0.3 0.0736806299728 4.0 0.4 0.42 22.0 right 1 152.752958059 153.176831961 153.589139938 154.568211079
59 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.4 0.42 90.0 left 1 154.601664066 155.025672913 155.437963009 156.735328913
60 0.3 0.3 1 0.3 0.121392446201 4.0 0.0 0.42 90.0 right 1 156.768524885 157.192575932 157.604670048 160.102889061
61 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.8 0.42 22.0 right 0 160.136399031 160.560349941 160.972511053 162.152187109
62 0.3 0.3 1 0.3 0.2 4.0 0.8 0.42 90.0 right 1 162.185554028 162.609373093 163.021593094 165.48488307
63 0.3 0.3 1 0.3 0.121392446201 4.0 0.4 0.42 90.0 left 0 165.518228054 165.942146063 166.354300022 167.486471891
64 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.6 0.42 22.0 left 1 167.520147085 167.943854094 168.356050014 169.382879972
65 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.2 0.42 90.0 right 0 169.415930986 169.839864016 170.251970053 171.325687885
66 0.3 0.3 -1 0.3 0.2 4.0 0.0 0.42 22.0 left 1 171.359037876 171.783047915 172.195165873 172.975046873
67 0.3 0.3 1 0.3 0.0164754897244 4.0 0.4 0.42 90.0 left 0 173.007741928 173.431659937 173.843852997 174.999938965
68 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.4 0.42 90.0 right 0 175.033185005 175.457012892 175.86927104 177.060844898
69 0.3 0.3 -1 0.3 0.04472135955 4.0 0.6 0.42 22.0 left 1 177.093956947 177.517880917 177.930048943 178.921324968
70 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.4 0.42 90.0 right 0 178.954506874 179.378573895 179.790781021 181.064830065
71 0.3 0.3 -1 0.3 0.01 4.0 0.2 0.42 22.0 left 1 181.097887039 181.52186203 181.934073925 183.007652044
72 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.4 0.42 22.0 right 0 183.040896893 183.464794874 183.876981974 185.056364059
73 0.3 0.3 1 0.3 0.01 4.0 0.4 0.42 90.0 left 0 185.089860916 185.513866901 185.926049948 186.987688065
74 0.3 0.3 1 0.3 0.0164754897244 4.0 0.4 0.42 22.0 right 1 187.021220922 187.44508791 187.857203007 188.871733904
75 0.3 0.3 1 0.3 0.0271441761659 4.0 0.2 0.42 90.0 left 0 188.905395985 189.329231977 189.741467953 190.932996988
76 0.3 0.3 1 0.3 0.04472135955 4.0 0.2 0.42 90.0 left 0 190.977885008 191.401951075 191.814088106 192.934659958
77 0.3 0.3 1 0.3 0.0271441761659 4.0 0.8 0.42 90.0 left 0 192.968061924 193.392070055 193.8042171 194.854096889
78 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.0 0.42 90.0 right 0 194.88756299 195.311589003 195.723558903 196.749927998
79 0.3 0.3 -1 0.3 0.01 4.0 0.6 0.42 22.0 left 1 196.783557892 197.207489967 197.619684935 198.704850912
80 0.3 0.3 1 0.3 0.0736806299728 4.0 0.2 0.42 90.0 right 1 198.738257885 199.162133932 199.574445963 200.989656925
81 0.3 0.3 1 0.3 0.0164754897244 4.0 0.6 0.42 90.0 left 0 201.022868872 201.446861029 201.858921051 202.92090106
82 0.3 0.3 -1 0.3 0.121392446201 4.0 0.8 0.42 90.0 right 0 202.954263926 203.378127098 203.790180922 204.887216091
83 0.3 0.3 -1 0.3 0.04472135955 4.0 0.2 0.42 90.0 left 1 204.920737982 205.344651937 205.756822109 206.712496996
84 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.6 0.42 22.0 left 1 206.745968103 207.169945002 207.582206964 208.596656084
85 0.3 0.3 1 0.3 0.2 4.0 0.2 0.42 22.0 right 1 208.630259991 209.054188967 209.466384888 210.199199915
86 0.3 0.3 1 0.3 0.0271441761659 4.0 0.4 0.42 90.0 left 0 210.231697083 210.655602932 211.067881107 212.294348001
87 0.3 0.3 1 0.3 0.0736806299728 4.0 0.6 0.42 22.0 right 1 212.327900887 212.751790047 213.164035082 214.166754007
88 0.3 0.3 -1 0.3 0.2 4.0 0.2 0.42 22.0 left 1 214.200293064 214.624268055 215.036329985 215.992259026
89 0.3 0.3 1 0.3 0.0164754897244 4.0 0.6 0.42 22.0 right 1 216.025599003 216.449479103 216.861593962 217.899919987
90 0.3 0.3 -1 0.3 0.2 4.0 0.8 0.42 22.0 left 1 217.933297873 218.357201099 218.769458055 219.948684931
91 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.2 0.42 22.0 right 0 219.982269049 220.406312943 220.818367004 221.833259106
92 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.0 0.42 90.0 left 1 221.866461992 222.290375948 222.702522039 223.728935957
93 0.3 0.3 -1 0.3 0.01 4.0 0.4 0.42 90.0 right 0 223.762394905 224.186364889 224.598473072 225.766364098
94 0.3 0.3 -1 0.3 0.04472135955 4.0 0.6 0.42 90.0 right 0 225.799680948 226.223587036 226.635678053 228.109500885
95 0.3 0.3 1 0.3 0.121392446201 4.0 0.6 0.42 90.0 right 1 228.143177032 228.567080021 228.979228973 230.300287008
96 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.8 0.42 90.0 left 1 230.345195055 230.769042969 231.181272984 232.231263876
97 0.3 0.3 -1 0.3 0.01 4.0 0.0 0.42 90.0 right 0 232.264705896 232.688634872 233.100840092 234.221424103
98 0.3 0.3 1 0.3 0.04472135955 4.0 0.0 0.42 90.0 left 0 234.254848957 234.678654909 235.09085393 236.093705893
99 0.3 0.3 1 0.3 0.2 4.0 0.0 0.42 90.0 left 0 236.127249002 236.551205873 236.963367939 238.189821959
100 0.3 0.3 1 0.3 0.04472135955 4.0 0.2 0.42 22.0 right 1 238.223330021 238.647362947 239.059516907 240.050458908
101 0.3 0.3 1 0.3 0.0271441761659 4.0 0.2 0.42 22.0 left 0 240.084079027 240.507980108 240.920125961 241.80501008
102 0.3 0.3 -1 0.3 0.121392446201 4.0 0.0 0.42 90.0 left 1 241.838560104 242.262479067 242.674670935 243.724796057
103 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.0 0.42 22.0 left 1 243.758131027 244.182147026 244.594261885 245.514595032
104 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.2 0.42 90.0 left 1 245.548031092 245.971988916 246.384104967 247.292943954
105 0.3 0.3 -1 0.3 0.01 4.0 0.8 0.42 90.0 left 1 247.326329947 247.750081062 248.162345886 249.188587904
106 0.3 0.3 1 0.3 0.0736806299728 4.0 0.4 0.42 90.0 left 0 249.222193956 249.646074057 250.058232069 251.026091099
107 0.3 0.3 1 0.3 0.01 4.0 0.8 0.42 90.0 right 1 251.059227943 251.48308897 251.895396948 252.957020998
108 0.3 0.3 1 0.3 0.01 4.0 0.4 0.42 22.0 right 1 252.990493059 253.414344072 253.826574087 254.899980068
109 0.3 0.3 1 0.3 0.0736806299728 4.0 0.0 0.42 22.0 left 0 254.933578968 255.357462883 255.769613028 256.972882032
110 0.3 0.3 -1 0.3 0.01 4.0 0.4 0.42 22.0 left 1 257.006064892 257.430017948 257.842206955 258.99819088
111 0.3 0.3 1 0.3 0.04472135955 4.0 0.8 0.42 22.0 right 1 259.03173089 259.455504894 259.867745876 260.870846987
