trial durationPreFixation durationFixation direction durationGrating duration speed phaseIni contrast size response correct time_onset time_fixation time_stimulus time_response
85 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.8 0.42 22.0 left 1 184.570961952 184.994965076 185.407091141 186.221676111
86 0.3 0.3 -1 0.3 0.2 4.0 0.8 0.42 22.0 left 1 186.254981995 186.678945065 187.090996027 187.952811956
87 0.3 0.3 1 0.3 0.2 4.0 0.6 0.42 22.0 right 1 187.986161947 188.410109043 188.822242022 189.461180925
88 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.4 0.42 90.0 left 1 189.493324995 189.917352915 190.32951498 191.473905087
89 0.3 0.3 1 0.3 0.0271441761659 4.0 0.2 0.42 22.0 right 1 191.507015944 191.931107998 192.34324193 193.216799974
90 0.3 0.3 1 0.3 0.2 4.0 0.0 0.42 22.0 right 1 193.249994993 193.673910141 194.086077929 194.842688084
91 0.3 0.3 1 0.3 0.04472135955 4.0 0.2 0.42 22.0 right 1 194.875030994 195.298951149 195.711204052 196.561172962
92 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.0 0.42 22.0 left 1 196.594377041 197.018369913 197.430593014 198.292257071
93 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.2 0.42 90.0 right 0 198.325444937 198.749335051 199.161539078 200.494420052
94 0.3 0.3 1 0.3 0.0164754897244 4.0 0.2 0.42 90.0 left 0 200.527635098 200.951522112 201.363641977 202.331418037
95 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.8 0.42 22.0 left 1 202.364660025 202.788644075 203.200686932 204.097767115
96 0.3 0.3 -1 0.3 0.121392446201 4.0 0.0 0.42 22.0 left 1 204.131011963 204.555006981 204.967143059 205.817192078
97 0.3 0.3 1 0.3 0.01 4.0 0.6 0.42 90.0 left 0 205.850394011 206.274368048 206.686471939 207.748409033
98 0.3 0.3 -1 0.3 0.04472135955 4.0 0.4 0.42 22.0 left 1 207.781592131 208.205610037 208.617702961 209.479578018
99 0.3 0.3 -1 0.3 0.121392446201 4.0 0.6 0.42 22.0 left 1 209.512763023 209.936620951 210.348753929 211.080739021
100 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.4 0.42 22.0 left 1 211.114164114 211.538187027 211.950361967 212.800740957
101 0.3 0.3 1 0.3 0.121392446201 4.0 0.4 0.42 22.0 right 1 212.845420122 213.269309044 213.681357145 214.496317148
102 0.3 0.3 1 0.3 0.04472135955 4.0 0.2 0.42 90.0 right 1 214.541067123 214.964955091 215.377147913 216.556872129
103 0.3 0.3 -1 0.3 0.04472135955 4.0 0.8 0.42 22.0 left 1 216.590132952 217.013998032 217.42615509 218.205518007
104 0.3 0.3 -1 0.3 0.2 4.0 0.2 0.42 90.0 left 1 218.238713026 218.662675142 219.074845076 219.913970947
105 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.2 0.42 22.0 left 1 219.946262121 220.370167971 220.782382011 221.714709997
106 0.3 0.3 -1 0.3 0.04472135955 4.0 0.0 0.42 22.0 left 1 221.747996092 222.171906948 222.584056139 223.386852026
107 0.3 0.3 1 0.3 0.121392446201 4.0 0.6 0.42 22.0 right 1 223.420233965 223.844174147 224.256267071 224.988552094
108 0.3 0.3 -1 0.3 0.2 4.0 0.0 0.42 22.0 left 1 225.021759987 225.445663929 225.857861042 226.496906996
109 0.3 0.3 -1 0.3 0.04472135955 4.0 0.6 0.42 90.0 left 1 226.529158115 226.953050137 227.365387917 228.356605053
110 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.0 0.42 90.0 right 0 228.389687061 228.81361413 229.225837946 230.381803989
111 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.8 0.42 22.0 left 1 230.415151119 230.839105129 231.251363993 232.124912024
112 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.4 0.42 22.0 left 1 232.157969952 232.582020044 232.994126081 233.844067097
113 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.8 0.42 90.0 left 1 233.877337933 234.30131197 234.713472128 235.751785994
114 0.3 0.3 1 0.3 0.0271441761659 4.0 0.8 0.42 22.0 right 1 235.785000086 236.209027052 236.621246099 237.459361076
115 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.0 0.42 22.0 left 1 237.492784977 237.916621923 238.328761101 239.072839022
116 0.3 0.3 1 0.3 0.04472135955 4.0 0.0 0.42 90.0 right 1 239.106060982 239.529880047 239.942058086 240.791949034
117 0.3 0.3 1 0.3 0.121392446201 4.0 0.0 0.42 90.0 right 1 240.825227976 241.249170065 241.661272049 242.534977913
118 0.3 0.3 1 0.3 0.0736806299728 4.0 0.0 0.42 90.0 right 1 242.56811595 242.991986036 243.404329062 244.324886084
119 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.0 0.42 90.0 left 1 244.358006001 244.782025099 245.194191933 245.950010061
120 0.3 0.3 -1 0.3 0.121392446201 4.0 0.8 0.42 90.0 left 1 245.983165026 246.407138109 246.819199085 247.527789116
121 0.3 0.3 1 0.3 0.01 4.0 0.8 0.42 22.0 right 1 247.561180115 247.985213995 248.397243023 249.553360939
122 0.3 0.3 1 0.3 0.0164754897244 4.0 0.4 0.42 90.0 left 0 249.586657047 250.010637999 250.422749996 251.520053148
123 0.3 0.3 1 0.3 0.01 4.0 0.6 0.42 22.0 right 1 251.553223133 251.977116108 252.389297009 253.286381006
124 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.6 0.42 90.0 left 1 253.319639921 253.74357295 254.155699968 255.194127083
125 0.3 0.3 1 0.3 0.0271441761659 4.0 0.6 0.42 90.0 left 0 255.227272034 255.651283979 256.063400984 257.537617922
126 0.3 0.3 1 0.3 0.121392446201 4.0 0.8 0.42 22.0 right 1 257.570754051 257.994732141 258.407074928 259.162667036
127 0.3 0.3 1 0.3 0.2 4.0 0.0 0.42 90.0 right 1 259.195837975 259.619884014 260.032014132 260.694370031
128 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.4 0.42 22.0 left 1 260.726999044 261.150635004 261.562978029 262.377699137
129 0.3 0.3 -1 0.3 0.2 4.0 0.4 0.42 22.0 left 1 262.41079092 262.834692001 263.246779919 263.850497007
130 0.3 0.3 -1 0.3 0.2 4.0 0.2 0.42 22.0 left 1 263.882782936 264.306715012 264.718873024 265.322482109
131 0.3 0.3 1 0.3 0.04472135955 4.0 0.0 0.42 22.0 right 1 265.354772091 265.778661966 266.190891027 266.970021963
132 0.3 0.3 1 0.3 0.0736806299728 4.0 0.0 0.42 22.0 right 1 267.003412008 267.427474976 267.839570045 268.677696943
133 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.2 0.42 22.0 left 1 268.710987091 269.134855986 269.54707408 270.443993092
134 0.3 0.3 1 0.3 0.01 4.0 0.0 0.42 90.0 left 0 270.477389097 270.901292086 271.31340313 272.622865915
135 0.3 0.3 -1 0.3 0.121392446201 4.0 0.4 0.42 22.0 left 1 272.656110048 273.07990098 273.492069006 274.259614944
136 0.3 0.3 1 0.3 0.0736806299728 4.0 0.2 0.42 90.0 right 1 274.292793036 274.716696024 275.128930092 275.919947147
137 0.3 0.3 1 0.3 0.0271441761659 4.0 0.0 0.42 90.0 right 1 275.953218937 276.377237082 276.789346933 278.286973
138 0.3 0.3 1 0.3 0.01 4.0 0.0 0.42 22.0 left 0 278.320310116 278.744260073 279.156353951 280.159337997
139 0.3 0.3 1 0.3 0.04472135955 4.0 0.6 0.42 22.0 right 1 280.192682981 280.616554976 281.028645039 282.031569004
140 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.0 0.42 90.0 left 1 282.06495595 282.488871098 282.901045084 283.762870073
141 0.3 0.3 1 0.3 0.0164754897244 4.0 0.2 0.42 90.0 right 1 574.841534138 575.26542592 575.677573919 576.763077021
142 0.3 0.3 1 0.3 0.0271441761659 4.0 0.6 0.42 22.0 right 1 576.796185017 577.220245123 577.632345915 578.494204998
143 0.3 0.3 1 0.3 0.121392446201 4.0 0.6 0.42 90.0 right 1 578.52747798 578.951364994 579.363528013 580.072212934
144 0.3 0.3 1 0.3 0.04472135955 4.0 0.2 0.42 90.0 right 1 580.105328083 580.529266119 580.941476107 581.68544507
145 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.4 0.42 90.0 left 1 581.718599081 582.142602921 582.554677963 583.310321093
146 0.3 0.3 1 0.3 0.04472135955 4.0 0.8 0.42 22.0 right 1 583.343698025 583.767604113 584.179754019 584.900314093
147 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.2 0.42 22.0 left 1 584.933593988 585.357420921 585.769540071 586.855009079
148 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.8 0.42 22.0 left 1 586.888299942 587.312346935 587.724391937 588.551007986
149 0.3 0.3 1 0.3 0.2 4.0 0.0 0.42 22.0 right 1 588.595925093 589.019932985 589.432044029 589.964786053
150 0.3 0.3 -1 0.3 0.121392446201 4.0 0.4 0.42 90.0 left 1 589.997324944 590.42126298 590.833297014 591.589162111
151 0.3 0.3 1 0.3 0.0271441761659 4.0 0.0 0.42 22.0 right 1 591.622345924 592.046303988 592.458461046 593.249634027
152 0.3 0.3 1 0.3 0.0164754897244 4.0 0.0 0.42 90.0 left 0 593.282879114 593.706619024 594.118823051 595.451604128
153 0.3 0.3 -1 0.3 0.01 4.0 0.0 0.42 22.0 left 1 595.484874964 595.908800125 596.320940018 597.112112045
154 0.3 0.3 1 0.3 0.01 4.0 0.0 0.42 90.0 left 0 597.145241022 597.569222927 597.981352091 599.891237974
155 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.6 0.42 90.0 left 1 599.924423933 600.348361015 600.760545969 601.740056992
156 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.4 0.42 22.0 left 1 601.77327013 602.197157145 602.609342098 603.341879129
157 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.0 0.42 90.0 left 1 603.374831915 603.798922062 604.211005926 605.025727987
158 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.6 0.42 90.0 right 0 605.058793068 605.482772112 605.894840956 607.310559034
159 0.3 0.3 1 0.3 0.121392446201 4.0 0.2 0.42 90.0 right 1 607.35513711 607.77905798 608.191144943 608.865378141
160 0.3 0.3 1 0.3 0.0164754897244 4.0 0.2 0.42 22.0 right 1 608.897938013 609.321699142 609.73396492 610.630847931
161 0.3 0.3 1 0.3 0.01 4.0 0.8 0.42 90.0 left 0 610.664158106 611.088110924 611.500221014 612.362071991
162 0.3 0.3 -1 0.3 0.2 4.0 0.4 0.42 22.0 left 1 612.395245075 612.81926012 613.231411934 613.811218023
163 0.3 0.3 1 0.3 0.04472135955 4.0 0.0 0.42 22.0 right 1 613.843675137 614.267590046 614.679775953 615.494596958
164 0.3 0.3 -1 0.3 0.2 4.0 0.0 0.42 90.0 left 1 615.527725935 615.951713085 616.363858938 616.990971088
165 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.4 0.42 90.0 left 1 617.023236036 617.447124958 617.859328985 618.921329021
166 0.3 0.3 -1 0.3 0.01 4.0 0.4 0.42 22.0 left 1 618.9545331 619.378413916 619.790766954 620.734821081
167 0.3 0.3 -1 0.3 0.01 4.0 0.8 0.42 90.0 left 1 620.768074036 621.192096949 621.604210138 623.278339148
168 0.3 0.3 -1 0.3 0.2 4.0 0.8 0.42 22.0 left 1 623.311784983 623.73568511 624.147763968 624.833704948
169 0.3 0.3 1 0.3 0.0271441761659 4.0 0.2 0.42 90.0 right 1 624.866261959 625.290116072 625.702139139 627.329649925
170 0.3 0.3 1 0.3 0.0271441761659 4.0 0.8 0.42 90.0 left 0 627.362626076 627.786520958 628.198693037 629.060465097
171 0.3 0.3 -1 0.3 0.2 4.0 0.4 0.42 90.0 left 1 629.093713045 629.51761198 629.92979908 630.486513138
172 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.0 0.42 22.0 left 1 630.51869607 630.942480087 631.354654074 632.334145069
173 0.3 0.3 1 0.3 0.04472135955 4.0 0.6 0.42 90.0 right 1 632.36760807 632.791409969 633.203577995 633.994655132
174 0.3 0.3 1 0.3 0.01 4.0 0.6 0.42 90.0 left 0 634.027945042 634.451854944 634.863945007 635.831856966
175 0.3 0.3 1 0.3 0.01 4.0 0.4 0.42 90.0 left 0 635.865029097 636.288953066 636.700968981 637.715990067
176 0.3 0.3 -1 0.3 0.121392446201 4.0 0.4 0.42 22.0 left 1 637.749078989 638.173077106 638.585217953 639.317654133
177 0.3 0.3 -1 0.3 0.04472135955 4.0 0.4 0.42 22.0 left 1 639.35078907 639.774652958 640.186818123 641.013427973
178 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.8 0.42 22.0 left 1 641.058160067 641.482139111 641.894299984 642.697283983
179 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.8 0.42 90.0 left 1 642.730379105 643.154339075 643.566502094 644.298717976
180 0.3 0.3 -1 0.3 0.04472135955 4.0 0.8 0.42 22.0 left 1 644.331988096 644.755810022 645.168023109 645.923841
181 0.3 0.3 -1 0.3 0.04472135955 4.0 0.4 0.42 90.0 left 1 645.957018137 646.380970001 646.793082952 647.702168941
182 0.3 0.3 -1 0.3 0.2 4.0 0.0 0.42 22.0 left 1 647.735199928 648.159215927 648.571360111 649.31617713
183 0.3 0.3 1 0.3 0.0164754897244 4.0 0.8 0.42 22.0 left 0 649.34857893 649.772476912 650.184634924 651.046329021
184 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.6 0.42 90.0 left 1 651.079699039 651.503530025 651.915688992 652.765702963
185 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.4 0.42 90.0 left 1 652.798892975 653.222823143 653.635066032 654.461529016
186 0.3 0.3 1 0.3 0.2 4.0 0.6 0.42 22.0 right 1 654.494643927 654.918698072 655.330888987 656.111136913
187 0.3 0.3 -1 0.3 0.01 4.0 0.2 0.42 90.0 left 1 656.143373013 656.567285061 656.979505062 657.841242075
188 0.3 0.3 1 0.3 0.2 4.0 0.0 0.42 90.0 right 1 657.874423981 658.298275948 658.710508108 659.337620974
189 0.3 0.3 1 0.3 0.2 4.0 0.6 0.42 90.0 right 1 659.369982004 659.793983936 660.206007957 660.750668049
190 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.2 0.42 90.0 left 1 660.783069134 661.20699811 661.61916995 662.374978065
191 0.3 0.3 1 0.3 0.01 4.0 0.0 0.42 22.0 right 1 662.408138037 662.832139015 663.244308949 664.318114996
192 0.3 0.3 1 0.3 0.2 4.0 0.2 0.42 22.0 right 1 664.351336956 664.775232077 665.187470913 665.932249069
193 0.3 0.3 -1 0.3 0.01 4.0 0.6 0.42 22.0 right 0 665.964545012 666.388584137 666.800737143 667.733287096
194 0.3 0.3 -1 0.3 0.121392446201 4.0 0.0 0.42 90.0 left 1 667.778073072 668.201977968 668.614130974 669.253081083
195 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.0 0.42 22.0 left 1 669.285448074 669.709442139 670.121473074 670.8892591
196 0.3 0.3 1 0.3 0.121392446201 4.0 0.8 0.42 90.0 right 1 670.922325134 671.346204996 671.758402109 672.455171108
197 0.3 0.3 -1 0.3 0.121392446201 4.0 0.2 0.42 22.0 left 1 672.488430977 672.912439108 673.324584961 673.951683044
198 0.3 0.3 1 0.3 0.121392446201 4.0 0.0 0.42 22.0 right 1 673.984147072 674.407979012 674.820244074 675.423691988
199 0.3 0.3 1 0.3 0.2 4.0 0.2 0.42 90.0 right 1 675.456089973 675.879987001 676.292181015 676.94304204
200 0.3 0.3 -1 0.3 0.2 4.0 0.2 0.42 22.0 left 1 676.975181103 677.399122 677.811260939 678.367742062
201 0.3 0.3 1 0.3 0.0736806299728 4.0 0.4 0.42 22.0 right 1 678.400007963 678.824039936 679.236153126 679.921452999
202 0.3 0.3 1 0.3 0.121392446201 4.0 0.4 0.42 22.0 right 1 679.954560995 680.378544092 680.790781021 681.54650712
203 0.3 0.3 1 0.3 0.04472135955 4.0 0.4 0.42 22.0 right 1 681.579584122 682.003545046 682.415734053 683.195142031
204 0.3 0.3 -1 0.3 0.04472135955 4.0 0.2 0.42 90.0 left 1 683.228236914 683.65221405 684.064382076 684.878970146
205 0.3 0.3 1 0.3 0.01 4.0 0.8 0.42 22.0 right 1 684.912351131 685.336349964 685.748464108 686.621773958
