Experiment   Time   Size   InitialPhase   Duration   Contrast   Direction   Frequency   Speed   FixationTime   Answer   Correct   
221   0.9   4   144   0.2   0.42   1   1   4   0.3   right   1   
222   1.23333   1   216   0.04472   0.42   1   1   4   0.3   left   0   
223   0.916666   4   144   0.07368   0.42   1   1   4   0.3   right   1   
224   0.833333   1   0   0.2   0.42   -1   1   4   0.3   left   1   
225   0.8   1   288   0.07368   0.42   1   1   4   0.3   right   1   
226   0.983333   4   144   0.01648   0.42   -1   1   4   0.3   right   0   
227   0.833333   4   216   0.01   0.42   -1   1   4   0.308333   right   0   
228   0.85   1   0   0.027144   0.42   1   1   4   0.3   right   1   
229   0.9   4   288   0.12139   0.42   1   1   4   0.3   right   1   
230   0.8   1   144   0.04472   0.42   1   1   4   0.3   right   1   
231   0.7   1   216   0.07368   0.42   1   1   4   0.3   right   1   
232   0.716667   1   288   0.2   0.42   -1   1   4   0.3   left   1   
233   0.95   4   0   0.01   0.42   1   1   4   0.308333   left   0   
234   0.783333   1   0   0.04472   0.42   -1   1   4   0.3   left   1   
235   0.816667   1   0   0.01   0.42   1   1   4   0.308333   right   1   
236   0.75   1   144   0.027144   0.42   -1   1   4   0.3   right   0   
237   0.8   1   216   0.04472   0.42   -1   1   4   0.3   left   1   
238   0.816667   1   216   0.07368   0.42   -1   1   4   0.3   left   1   
239   0.933333   4   72   0.04472   0.42   1   1   4   0.3   right   1   
240   1.0   4   288   0.01648   0.42   1   1   4   0.3   left   0   
241   0.8   1   144   0.027144   0.42   1   1   4   0.3   right   1   
242   0.85   1   288   0.07368   0.42   -1   1   4   0.3   left   1   
243   0.783333   4   0   0.01648   0.42   -1   1   4   0.3   right   0   
244   0.733333   1   72   0.04472   0.42   1   1   4   0.3   right   1   
245   0.766667   4   288   0.12139   0.42   -1   1   4   0.3   left   1   
246   0.75   4   0   0.01   0.42   -1   1   4   0.308333   right   0   
247   0.8   1   72   0.027144   0.42   1   1   4   0.3   right   1   
248   0.833333   4   0   0.027144   0.42   -1   1   4   0.3   right   0   
249   0.766667   1   0   0.12139   0.42   1   1   4   0.3   right   1   
250   0.766667   1   144   0.04472   0.42   -1   1   4   0.3   left   1   
251   0.833333   1   216   0.2   0.42   1   1   4   0.3   right   1   
252   0.866666   1   216   0.027144   0.42   -1   1   4   0.3   left   1   
253   0.966666   1   72   0.01648   0.42   -1   1   4   0.3   left   1   
254   0.95   4   144   0.01   0.42   1   1   4   0.308333   right   1   
255   0.966666   4   72   0.027144   0.42   -1   1   4   0.3   left   1   
256   1.55   4   0   0.07368   0.42   1   1   4   0.3   right   1   
257   0.916666   1   216   0.01   0.42   1   1   4   0.308333   right   1   
258   0.883333   4   144   0.04472   0.42   1   1   4   0.3   right   1   
259   1.03333   1   0   0.027144   0.42   -1   1   4   0.3   left   1   
260   0.883333   1   72   0.07368   0.42   -1   1   4   0.3   left   1   
261   0.866666   1   144   0.01   0.42   1   1   4   0.308333   right   1   
262   0.783333   1   72   0.12139   0.42   1   1   4   0.3   right   1   
263   0.816667   1   288   0.12139   0.42   1   1   4   0.3   right   1   
264   0.883333   1   216   0.12139   0.42   -1   1   4   0.3   left   1   
265   0.783333   1   216   0.12139   0.42   1   1   4   0.3   right   1   
266   0.95   4   0   0.01648   0.42   1   1   4   0.3   right   1   
267   0.916666   4   72   0.01   0.42   -1   1   4   0.308333   right   0   
268   0.85   1   0   0.04472   0.42   1   1   4   0.3   right   1   
269   1.0   4   144   0.12139   0.42   1   1   4   0.3   right   1   
270   0.75   1   288   0.027144   0.42   -1   1   4   0.3   left   1   
271   0.966666   1   0   0.01648   0.42   -1   1   4   0.3   left   1   
272   0.933333   1   144   0.2   0.42   -1   1   4   0.3   left   1   
273   0.95   4   216   0.07368   0.42   -1   1   4   0.3   left   1   
274   0.85   1   72   0.12139   0.42   -1   1   4   0.3   left   1   
275   0.916666   4   0   0.04472   0.42   -1   1   4   0.3   left   1   
276   0.933333   4   0   0.12139   0.42   -1   1   4   0.3   left   1   
277   0.816667   4   144   0.07368   0.42   -1   1   4   0.3   left   1   
278   1.5   4   72   0.01648   0.42   -1   1   4   0.3   left   1   
279   0.85   1   0   0.07368   0.42   -1   1   4   0.3   left   1   
280   0.883333   4   216   0.027144   0.42   -1   1   4   0.3   right   0   
