Experiment   Time   Size   InitialPhase   Duration   Contrast   Direction   Frequency   Speed   FixationTime   Answer   Correct   
101   0.75   1   216   0.04472   0.42   1   1   4   0.3   right   1   
102   0.983333   1   0   0.12139   0.42   1   1   4   0.3   right   1   
103   0.85   4   72   0.2   0.42   -1   1   4   0.3   left   1   
104   0.8   1   216   0.01648   0.42   -1   1   4   0.3   left   1   
105   0.8   4   216   0.07368   0.42   -1   1   4   0.3   left   1   
106   0.9   1   144   0.2   0.42   1   1   4   0.3   right   1   
107   0.816667   1   288   0.2   0.42   -1   1   4   0.3   left   1   
108   0.9   1   216   0.01   0.42   -1   1   4   0.308333   left   1   
109   0.816667   4   72   0.12139   0.42   1   1   4   0.3   right   1   
110   0.75   1   0   0.07368   0.42   -1   1   4   0.3   left   1   
111   0.85   1   288   0.2   0.42   1   1   4   0.3   right   1   
112   0.916666   4   216   0.01   0.42   1   1   4   0.308333   right   1   
113   0.95   1   72   0.2   0.42   -1   1   4   0.3   left   1   
114   0.8   4   288   0.07368   0.42   1   1   4   0.3   right   1   
115   0.683333   1   72   0.12139   0.42   -1   1   4   0.3   left   1   
116   0.833333   4   288   0.2   0.42   1   1   4   0.3   right   1   
117   0.866666   1   288   0.01   0.42   -1   1   4   0.308333   left   1   
118   0.816667   1   216   0.027144   0.42   -1   1   4   0.3   left   1   
119   0.8   4   216   0.12139   0.42   -1   1   4   0.3   left   1   
120   0.833333   4   144   0.01   0.42   1   1   4   0.308333   left   0   
121   0.783333   1   144   0.07368   0.42   1   1   4   0.3   right   1   
122   0.75   4   216   0.01648   0.42   1   1   4   0.3   left   0   
123   0.75   1   0   0.12139   0.42   -1   1   4   0.3   left   1   
124   0.916666   4   216   0.01   0.42   -1   1   4   0.308333   left   1   
125   0.833333   4   216   0.12139   0.42   1   1   4   0.3   right   1   
126   0.766667   4   0   0.07368   0.42   -1   1   4   0.3   right   0   
127   0.733333   4   288   0.04472   0.42   -1   1   4   0.3   right   0   
128   0.866666   1   144   0.01648   0.42   -1   1   4   0.3   right   0   
129   0.8   4   144   0.2   0.42   1   1   4   0.3   right   1   
130   2.51666   1   72   0.01648   0.42   -1   1   4   0.3   right   0   
131   1.0   4   72   0.01648   0.42   1   1   4   0.3   right   1   
132   0.833333   1   72   0.01648   0.42   1   1   4   0.3   right   1   
133   0.816667   1   288   0.04472   0.42   1   1   4   0.3   right   1   
134   0.783333   1   216   0.04472   0.42   -1   1   4   0.3   right   0   
135   0.766667   1   216   0.07368   0.42   1   1   4   0.3   right   1   
136   1.0   4   216   0.2   0.42   -1   1   4   0.3   right   0   
137   0.866666   4   288   0.12139   0.42   1   1   4   0.3   right   1   
138   0.783333   4   288   0.04472   0.42   1   1   4   0.3   right   1   
139   0.766667   4   72   0.027144   0.42   1   1   4   0.3   right   1   
140   0.733333   4   0   0.01648   0.42   1   1   4   0.3   right   1   
141   1.51667   4   288   0.2   0.42   -1   1   4   0.3   left   1   
142   1.05   1   288   0.01   0.42   1   1   4   0.308333   right   1   
143   0.8   1   72   0.027144   0.42   1   1   4   0.3   right   1   
144   0.8   1   288   0.04472   0.42   1   1   4   0.3   right   1   
145   0.9   4   72   0.2   0.42   1   1   4   0.3   right   1   
146   0.966666   4   144   0.2   0.42   1   1   4   0.3   right   1   
147   0.916666   4   144   0.07368   0.42   -1   1   4   0.3   left   1   
148   0.8   1   72   0.01648   0.42   -1   1   4   0.3   right   0   
149   0.8   4   72   0.027144   0.42   -1   1   4   0.3   right   0   
150   0.866666   4   216   0.027144   0.42   1   1   4   0.3   right   1   
151   0.766667   4   144   0.01648   0.42   -1   1   4   0.3   right   0   
152   0.983333   4   288   0.2   0.42   1   1   4   0.3   right   1   
153   0.8   4   72   0.04472   0.42   -1   1   4   0.3   right   0   
154   0.833333   4   144   0.04472   0.42   -1   1   4   0.3   right   0   
155   0.966666   1   144   0.12139   0.42   -1   1   4   0.3   left   1   
156   0.783333   1   144   0.027144   0.42   1   1   4   0.3   right   1   
157   0.916666   4   144   0.2   0.42   -1   1   4   0.3   left   1   
158   0.866666   4   72   0.01   0.42   1   1   4   0.308333   left   0   
159   0.816667   4   216   0.01648   0.42   -1   1   4   0.3   left   1   
160   0.866666   4   0   0.01   0.42   -1   1   4   0.308333   right   0   
161   1.03333   1   288   0.12139   0.42   1   1   4   0.3   right   1   
162   0.916666   4   216   0.04472   0.42   -1   1   4   0.3   right   0   
163   0.85   4   0   0.01648   0.42   -1   1   4   0.3   right   0   
164   0.966666   4   144   0.12139   0.42   1   1   4   0.3   right   1   
165   0.95   4   72   0.12139   0.42   -1   1   4   0.3   right   0   
166   0.866666   1   144   0.01648   0.42   -1   1   4   0.3   right   0   
167   1.46667   1   216   0.04472   0.42   1   1   4   0.3   right   1   
168   0.866666   4   144   0.01648   0.42   1   1   4   0.3   right   1   
169   1.0   1   216   0.12139   0.42   1   1   4   0.3   right   1   
170   0.783333   4   0   0.01   0.42   1   1   4   0.308333   right   1   
171   0.933333   1   0   0.2   0.42   1   1   4   0.3   right   1   
172   0.85   4   216   0.01   0.42   -1   1   4   0.308333   right   0   
173   0.833333   4   72   0.2   0.42   -1   1   4   0.3   left   1   
174   0.983333   4   288   0.01648   0.42   1   1   4   0.3   left   0   
175   0.833333   1   216   0.12139   0.42   -1   1   4   0.3   left   1   
176   0.866666   1   72   0.04472   0.42   1   1   4   0.3   right   1   
177   2.76666   4   288   0.01648   0.42   -1   1   4   0.3   left   1   
178   0.816667   4   72   0.07368   0.42   -1   1   4   0.3   right   0   
179   1.2   1   288   0.2   0.42   -1   1   4   0.3   left   1   
180   0.833333   4   288   0.04472   0.42   -1   1   4   0.3   right   0   
181   0.85   1   288   0.2   0.42   1   1   4   0.3   right   1   
182   0.816667   4   0   0.027144   0.42   1   1   4   0.3   left   0   
183   0.833333   4   144   0.01   0.42   -1   1   4   0.308333   right   0   
184   0.883333   4   216   0.04472   0.42   1   1   4   0.3   right   1   
185   0.816667   1   144   0.07368   0.42   1   1   4   0.3   right   1   
186   1.05   4   216   0.07368   0.42   1   1   4   0.3   right   1   
187   0.966666   1   216   0.027144   0.42   1   1   4   0.3   right   1   
188   1.66667   4   0   0.12139   0.42   -1   1   4   0.3   left   1   
189   0.9   4   288   0.12139   0.42   -1   1   4   0.3   right   0   
190   0.883333   4   216   0.07368   0.42   -1   1   4   0.3   right   0   
191   0.883333   4   144   0.027144   0.42   1   1   4   0.3   right   1   
192   0.9   1   144   0.04472   0.42   1   1   4   0.3   right   1   
193   0.816667   1   288   0.027144   0.42   1   1   4   0.3   right   1   
194   0.8   1   216   0.07368   0.42   -1   1   4   0.3   left   1   
195   0.8   1   0   0.12139   0.42   1   1   4   0.3   right   1   
196   0.783333   1   0   0.027144   0.42   -1   1   4   0.3   left   1   
197   0.833333   1   216   0.01648   0.42   -1   1   4   0.3   right   0   
198   0.9   1   216   0.2   0.42   1   1   4   0.3   right   1   
199   0.85   1   72   0.027144   0.42   -1   1   4   0.3   left   1   
200   0.933333   4   144   0.12139   0.42   -1   1   4   0.3   left   1   
201   1.08333   1   72   0.2   0.42   1   1   4   0.3   right   1   
202   1.06667   4   144   0.07368   0.42   1   1   4   0.3   right   1   
203   0.866666   4   72   0.04472   0.42   1   1   4   0.3   left   0   
204   0.85   1   288   0.04472   0.42   -1   1   4   0.3   left   1   
205   0.833333   1   216   0.01648   0.42   1   1   4   0.3   left   0   
206   0.933333   4   0   0.2   0.42   -1   1   4   0.3   left   1   
207   0.916666   4   72   0.07368   0.42   1   1   4   0.3   right   1   
208   0.933333   4   144   0.027144   0.42   -1   1   4   0.3   left   1   
209   0.933333   1   144   0.2   0.42   -1   1   4   0.3   left   1   
210   0.883333   1   72   0.12139   0.42   1   1   4   0.3   right   1   
211   0.9   1   216   0.2   0.42   -1   1   4   0.3   left   1   
212   0.9   1   72   0.01648   0.42   1   1   4   0.3   right   1   
213   0.833333   1   144   0.027144   0.42   -1   1   4   0.3   right   0   
214   0.9   4   0   0.12139   0.42   1   1   4   0.3   right   1   
215   0.816667   1   288   0.01   0.42   -1   1   4   0.308333   right   0   
216   1.01667   4   216   0.01   0.42   1   1   4   0.308333   left   0   
217   0.816667   1   144   0.01   0.42   1   1   4   0.308333   right   1   
218   0.8   4   144   0.01   0.42   1   1   4   0.308333   right   1   
219   2.01667   4   216   0.027144   0.42   -1   1   4   0.3   right   0   
220   0.883333   1   216   0.01   0.42   1   1   4   0.308333   right   1   
221   0.8   1   72   0.01   0.42   -1   1   4   0.308333   right   0   
222   0.9   1   288   0.07368   0.42   1   1   4   0.3   right   1   
223   0.816667   4   288   0.027144   0.42   -1   1   4   0.3   right   0   
224   1.06667   1   144   0.2   0.42   1   1   4   0.3   right   1   
225   2.38333   1   216   0.01   0.42   -1   1   4   0.308333   right   0   
226   0.916666   4   288   0.01   0.42   1   1   4   0.308333   right   1   
227   0.983333   1   0   0.12139   0.42   -1   1   4   0.3   left   1   
228   1.45   1   72   0.07368   0.42   1   1   4   0.3   right   1   
229   0.916666   1   144   0.01   0.42   -1   1   4   0.308333   right   0   
230   0.966666   1   0   0.01648   0.42   1   1   4   0.3   left   0   
231   0.833333   1   288   0.027144   0.42   -1   1   4   0.3   left   1   
232   0.85   1   72   0.04472   0.42   -1   1   4   0.3   left   1   
233   0.866666   1   0   0.07368   0.42   1   1   4   0.3   right   1   
234   0.933333   4   144   0.04472   0.42   1   1   4   0.3   right   1   
235   0.916666   1   0   0.04472   0.42   -1   1   4   0.3   left   1   
236   1.16667   1   0   0.01   0.42   -1   1   4   0.308333   right   0   
237   0.983333   4   0   0.04472   0.42   1   1   4   0.3   right   1   
238   0.85   4   72   0.01   0.42   -1   1   4   0.308333   right   0   
239   1.56667   1   144   0.12139   0.42   1   1   4   0.3   right   1   
240   1.45   4   216   0.2   0.42   1   1   4   0.3   right   1   
241   0.9   1   216   0.027144   0.42   -1   1   4   0.3   right   0   
242   0.85   1   216   0.04472   0.42   -1   1   4   0.3   left   1   
243   1.01667   4   288   0.07368   0.42   1   1   4   0.3   right   1   
244   1.08333   4   72   0.12139   0.42   1   1   4   0.3   right   1   
245   1.41667   4   0   0.07368   0.42   1   1   4   0.3   right   1   
246   0.85   1   144   0.04472   0.42   -1   1   4   0.3   left   1   
247   1.01667   4   0   0.2   0.42   1   1   4   0.3   right   1   
248   0.816667   1   288   0.01648   0.42   -1   1   4   0.3   right   0   
249   0.85   4   0   0.01648   0.42   1   1   4   0.3   right   1   
250   0.933333   1   288   0.07368   0.42   -1   1   4   0.3   left   1   
251   0.8   1   144   0.01648   0.42   1   1   4   0.3   left   0   
252   1.51667   1   72   0.2   0.42   -1   1   4   0.3   left   1   
253   1.33333   4   216   0.2   0.42   -1   1   4   0.3   left   1   
254   0.933333   1   72   0.01   0.42   1   1   4   0.308333   left   0   
255   1.01667   4   72   0.027144   0.42   1   1   4   0.3   left   0   
256   0.933333   1   72   0.07368   0.42   -1   1   4   0.3   left   1   
257   0.866666   1   216   0.07368   0.42   1   1   4   0.3   right   1   
258   0.966666   4   288   0.12139   0.42   1   1   4   0.3   right   1   
259   0.883333   1   0   0.01   0.42   1   1   4   0.308333   right   1   
260   0.816667   4   72   0.01648   0.42   1   1   4   0.3   right   1   
261   0.716667   1   0   0.027144   0.42   1   1   4   0.3   right   1   
262   0.75   4   72   0.01648   0.42   -1   1   4   0.3   right   0   
263   2.56666   4   288   0.07368   0.42   -1   1   4   0.3   right   0   
264   0.916666   1   288   0.12139   0.42   -1   1   4   0.3   left   1   
265   0.866666   1   0   0.04472   0.42   1   1   4   0.3   right   1   
266   0.9   1   72   0.12139   0.42   -1   1   4   0.3   left   1   
267   1.56667   1   0   0.01648   0.42   -1   1   4   0.3   left   1   
268   0.95   1   144   0.07368   0.42   -1   1   4   0.3   left   1   
269   1.01667   4   216   0.01648   0.42   1   1   4   0.3   right   1   
270   1.06667   4   0   0.07368   0.42   -1   1   4   0.3   left   1   
271   0.9   1   0   0.07368   0.42   -1   1   4   0.3   left   1   
272   0.883333   4   288   0.04472   0.42   1   1   4   0.3   left   0   
273   1.18333   1   0   0.2   0.42   -1   1   4   0.3   left   1   
274   1.56667   4   288   0.01   0.42   -1   1   4   0.308333   left   1   
275   1.38333   4   0   0.04472   0.42   -1   1   4   0.3   left   1   
276   0.866666   4   0   0.027144   0.42   -1   1   4   0.3   left   1   
277   0.883333   1   288   0.01648   0.42   1   1   4   0.3   left   0   
278   0.883333   4   216   0.12139   0.42   -1   1   4   0.3   left   1   
279   0.783333   4   216   0.12139   0.42   1   1   4   0.3   right   1   
280   1.33333   4   288   0.027144   0.42   1   1   4   0.3   left   0   
