trial durationPreFixation durationFixation direction durationGrating duration speed phaseIni contrast size response correct time_onset time_fixation time_stimulus time_response
92 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.2 0.42 90.0 left 1 166.451313972 166.752260923 167.04446578 168.333119869
93 0.3 0.3 1 0.3 0.121392446201 4.0 0.2 0.42 22.0 right 1 168.356137991 168.657044888 168.949555874 169.686330795
94 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.0 0.42 90.0 right 0 169.709813833 170.010594845 170.302771807 171.349670887
95 0.3 0.3 1 0.3 0.04472135955 4.0 0.8 0.42 90.0 left 0 171.380566835 171.681395769 171.973880768 173.12024188
96 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.8 0.42 22.0 right 0 173.143627882 173.444239855 173.736627817 175.10055685
97 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.4 0.42 22.0 right 0 175.123545885 175.424507856 175.716816902 176.604824781
98 0.3 0.3 1 0.3 0.01 4.0 0.6 0.42 90.0 left 0 176.627426863 176.928414822 177.220613956 178.342032909
99 0.3 0.3 1 0.3 0.01 4.0 0.4 0.42 22.0 left 0 178.365232944 178.66621089 178.958423853 179.996535778
100 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.4 0.42 90.0 left 1 180.019555807 180.320385933 180.612656832 181.876326799
101 0.3 0.3 1 0.3 0.0736806299728 4.0 0.4 0.42 22.0 right 1 181.899380922 182.200045824 182.492525816 183.254776001
102 0.3 0.3 1 0.3 0.2 4.0 0.4 0.42 90.0 right 1 183.277912855 183.578618765 183.871136904 184.733433962
103 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.0 0.42 90.0 right 0 184.756634951 185.057448864 185.349924803 186.48811388
104 0.3 0.3 -1 0.3 0.2 4.0 0.6 0.42 22.0 left 1 186.511296988 186.811903954 187.104408979 187.916972876
105 0.3 0.3 1 0.3 0.01 4.0 0.2 0.42 22.0 left 0 187.948326826 188.248954773 188.541369915 189.829855919
106 0.3 0.3 1 0.3 0.01 4.0 0.6 0.42 22.0 left 0 189.853029966 190.154008865 190.44636178 191.350521803
107 0.3 0.3 1 0.3 0.04472135955 4.0 0.4 0.42 22.0 right 1 191.373715878 191.674482822 191.966799974 192.871064901
108 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.2 0.42 22.0 right 0 192.894294977 193.195150852 193.487391949 194.266328812
109 0.3 0.3 1 0.3 0.0164754897244 4.0 0.0 0.42 90.0 right 1 194.28962779 194.59024477 194.882717848 196.020873785
110 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.4 0.42 22.0 right 0 196.04399395 196.34483099 196.637340784 197.42531395
111 0.3 0.3 -1 0.3 0.01 4.0 0.2 0.42 22.0 right 0 197.447705984 197.74839592 198.040790796 198.878185987
112 0.3 0.3 1 0.3 0.0164754897244 4.0 0.4 0.42 90.0 right 1 198.901331902 199.202038765 199.494475842 200.716233969
113 0.3 0.3 -1 0.3 0.04472135955 4.0 0.4 0.42 22.0 left 1 200.739480972 201.040336847 201.332563877 202.178272963
114 0.3 0.3 1 0.3 0.121392446201 4.0 0.8 0.42 22.0 right 1 202.201471806 202.502194881 202.794638872 203.523831844
115 0.3 0.3 1 0.3 0.0271441761659 4.0 0.6 0.42 22.0 right 1 203.546587944 203.847391844 204.139869928 205.211159945
116 0.3 0.3 -1 0.3 0.121392446201 4.0 0.8 0.42 22.0 left 1 205.234299898 205.535051823 205.827404976 206.639762878
117 0.3 0.3 -1 0.3 0.2 4.0 0.4 0.42 22.0 left 1 206.663131952 206.963747978 207.25611186 207.976770878
118 0.3 0.3 1 0.3 0.0164754897244 4.0 0.6 0.42 90.0 left 0 207.999683857 208.30050993 208.593004942 209.514174938
119 0.3 0.3 1 0.3 0.0736806299728 4.0 0.8 0.42 90.0 left 0 209.53696394 209.837772846 210.130286932 210.867558956
120 0.3 0.3 -1 0.3 0.04472135955 4.0 0.8 0.42 90.0 right 0 210.890620947 211.191211939 211.483776808 212.228959799
121 0.3 0.3 -1 0.3 0.2 4.0 0.6 0.42 90.0 right 0 212.252425909 212.553038836 212.845463991 213.850430965
122 0.3 0.3 1 0.3 0.0164754897244 4.0 0.0 0.42 22.0 left 0 213.87310791 214.174084902 214.466338873 215.387185812
123 0.3 0.3 -1 0.3 0.01 4.0 0.4 0.42 90.0 left 1 215.410610914 215.711311817 216.003579855 217.258801937
124 0.3 0.3 -1 0.3 0.2 4.0 0.0 0.42 90.0 left 1 217.281953812 217.582607985 217.875083923 218.671002865
125 0.3 0.3 -1 0.3 0.121392446201 4.0 0.6 0.42 90.0 left 1 218.693874836 218.994759798 219.287193775 220.124459982
126 0.3 0.3 -1 0.3 0.01 4.0 0.4 0.42 22.0 right 0 220.147578001 220.448494911 220.740719795 221.870536804
127 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.0 0.42 22.0 left 1 221.89387393 222.194485903 222.486912966 223.291132927
128 0.3 0.3 1 0.3 0.0271441761659 4.0 0.6 0.42 90.0 left 0 223.314081907 223.614894867 223.907195807 224.82801199
129 0.3 0.3 -1 0.3 0.04472135955 4.0 0.0 0.42 90.0 left 1 224.851378918 225.152253866 225.444529772 226.265145779
130 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.6 0.42 22.0 left 1 226.288429976 226.589120865 226.881543875 227.594038963
131 0.3 0.3 1 0.3 0.2 4.0 0.2 0.42 90.0 left 0 227.616905928 227.917527914 228.209979773 229.055967808
132 0.3 0.3 1 0.3 0.0164754897244 4.0 0.8 0.42 22.0 left 0 229.078846931 229.379744768 229.672205925 230.835231781
133 0.3 0.3 1 0.3 0.04472135955 4.0 0.0 0.42 22.0 right 1 230.858584881 231.15917778 231.451641798 232.314155817
134 0.3 0.3 1 0.3 0.2 4.0 0.6 0.42 90.0 left 0 232.337311983 232.638002872 232.930479765 233.792899847
135 0.3 0.3 1 0.3 0.2 4.0 0.2 0.42 22.0 right 1 233.816161871 234.116814852 234.40931797 235.380627871
136 0.3 0.3 -1 0.3 0.2 4.0 0.0 0.42 22.0 left 1 235.403474808 235.70417881 235.996778965 236.725317001
137 0.3 0.3 1 0.3 0.04472135955 4.0 0.2 0.42 22.0 right 1 236.748714924 237.049390793 237.341730833 238.212777853
138 0.3 0.3 -1 0.3 0.121392446201 4.0 0.2 0.42 90.0 left 1 238.235700846 238.536605835 238.829060793 239.582838774
139 0.3 0.3 1 0.3 0.121392446201 4.0 0.0 0.42 90.0 right 1 239.605929852 239.906741858 240.199240923 241.178400993
140 0.3 0.3 1 0.3 0.01 4.0 0.8 0.42 22.0 left 0 241.20163393 241.502658844 241.794827938 242.4985919
141 0.3 0.3 1 0.3 0.04472135955 4.0 0.6 0.42 90.0 left 0 511.989151001 512.289947987 512.58233285 513.578660965
142 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.0 0.42 22.0 left 1 513.601590872 513.902354956 514.194896936 514.915383816
143 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.8 0.42 90.0 left 1 514.938384771 515.239155769 515.531493902 516.561229944
144 0.3 0.3 1 0.3 0.01 4.0 0.0 0.42 90.0 left 0 516.58427 516.885051966 517.177534819 518.039986849
145 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.0 0.42 90.0 left 1 518.063202858 518.363756895 518.656317949 519.861419916
146 0.3 0.3 -1 0.3 0.04472135955 4.0 0.0 0.42 90.0 left 1 519.884383917 520.185236931 520.477673769 521.498702765
147 0.3 0.3 -1 0.3 0.2 4.0 0.2 0.42 22.0 left 1 521.521862984 521.822824001 522.115280867 522.84373188
148 0.3 0.3 1 0.3 0.0271441761659 4.0 0.4 0.42 22.0 right 1 522.867234945 523.167925835 523.460305929 524.381527901
149 0.3 0.3 1 0.3 0.0736806299728 4.0 0.4 0.42 90.0 left 0 524.404396772 524.705031872 524.997653961 526.110864878
150 0.3 0.3 -1 0.3 0.2 4.0 0.8 0.42 90.0 left 1 526.133904934 526.43460083 526.727075815 527.581130981
151 0.3 0.3 1 0.3 0.01 4.0 0.4 0.42 22.0 left 0 527.604230881 527.905015945 528.197364807 529.218934774
152 0.3 0.3 -1 0.3 0.04472135955 4.0 0.8 0.42 90.0 left 1 529.250090837 529.551045895 529.843260765 530.722636938
153 0.3 0.3 1 0.3 0.2 4.0 0.4 0.42 90.0 right 1 530.745600939 531.046426773 531.338781834 532.05090785
154 0.3 0.3 1 0.3 0.04472135955 4.0 0.0 0.42 22.0 right 1 532.074043989 532.374825001 532.667248964 533.504538774
155 0.3 0.3 1 0.3 0.0164754897244 4.0 0.0 0.42 90.0 left 0 533.52784586 533.828604937 534.120933771 534.933636904
156 0.3 0.3 -1 0.3 0.121392446201 4.0 0.0 0.42 90.0 right 0 534.956473827 535.257325888 535.549769878 536.245287895
157 0.3 0.3 1 0.3 0.0164754897244 4.0 0.8 0.42 22.0 right 1 536.268100977 536.569067001 536.861382961 537.999747992
158 0.3 0.3 1 0.3 0.0736806299728 4.0 0.8 0.42 90.0 left 0 538.022700787 538.323408842 538.61588788 539.403004885
159 0.3 0.3 1 0.3 0.0736806299728 4.0 0.6 0.42 90.0 left 0 539.426235914 539.727175951 540.019532919 540.882235765
160 0.3 0.3 1 0.3 0.2 4.0 0.8 0.42 90.0 right 1 540.913542986 541.214135885 541.506618977 542.302335978
161 0.3 0.3 1 0.3 0.04472135955 4.0 0.8 0.42 22.0 right 1 542.325391769 542.626210928 542.918682814 543.831501961
162 0.3 0.3 1 0.3 0.0271441761659 4.0 0.6 0.42 90.0 left 0 543.854351997 544.155212879 544.44745183 545.301750898
163 0.3 0.3 -1 0.3 0.01 4.0 0.2 0.42 90.0 right 0 545.324816942 545.625536919 545.918116808 546.889343977
164 0.3 0.3 -1 0.3 0.01 4.0 0.4 0.42 90.0 left 1 546.912258863 547.212931871 547.505417824 548.192519903
165 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.8 0.42 90.0 left 1 548.215599775 548.516237974 548.808806896 549.921944857
166 0.3 0.3 1 0.3 0.121392446201 4.0 0.2 0.42 90.0 right 1 549.945007801 550.24563694 550.538266897 551.935621977
167 0.3 0.3 1 0.3 0.01 4.0 0.2 0.42 90.0 right 1 551.958431959 552.259219885 552.55177784 553.739960909
168 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.0 0.42 22.0 left 1 553.763096809 554.064017773 554.356311798 555.37782979
169 0.3 0.3 1 0.3 0.121392446201 4.0 0.8 0.42 22.0 right 1 555.408973932 555.70981884 556.002218962 556.722427845
170 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.8 0.42 22.0 right 0 556.745876789 557.046497822 557.338928938 558.201699972
171 0.3 0.3 1 0.3 0.2 4.0 0.6 0.42 22.0 right 1 558.232864857 558.533792973 558.826227903 559.621983767
172 0.3 0.3 1 0.3 0.0271441761659 4.0 0.0 0.42 22.0 right 1 559.644929886 559.945580959 560.238145828 561.092184782
173 0.3 0.3 -1 0.3 0.2 4.0 0.4 0.42 22.0 left 1 561.115252972 561.416080952 561.708620787 562.5375669
174 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.4 0.42 22.0 right 0 562.560704947 562.861547947 563.154005766 564.125213861
175 0.3 0.3 -1 0.3 0.121392446201 4.0 0.8 0.42 22.0 left 1 564.148177862 564.449042797 564.741421938 565.653848886
176 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.2 0.42 90.0 right 0 565.677108765 565.977971792 566.270217896 567.383329868
177 0.3 0.3 1 0.3 0.0164754897244 4.0 0.6 0.42 22.0 right 1 567.40662694 567.707239866 567.999677896 568.82860899
178 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.8 0.42 22.0 left 1 568.851914883 569.1526649 569.445048809 570.232380867
179 0.3 0.3 1 0.3 0.2 4.0 0.6 0.42 90.0 left 0 570.25552392 570.556212902 570.848614931 571.63607192
180 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.2 0.42 22.0 left 1 571.659165859 571.959987879 572.25222683 573.373709917
181 0.3 0.3 -1 0.3 0.121392446201 4.0 0.0 0.42 22.0 left 1 573.397007942 573.697666883 573.990053892 574.768955946
182 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.4 0.42 90.0 left 1 574.792275906 575.092891932 575.385437965 576.322902918
183 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.2 0.42 90.0 left 1 576.346132994 576.64682579 576.939360857 577.902078867
184 0.3 0.3 1 0.3 0.0271441761659 4.0 0.6 0.42 22.0 left 0 577.925218821 578.226080894 578.518355846 579.590142965
185 0.3 0.3 1 0.3 0.0164754897244 4.0 0.6 0.42 90.0 left 0 579.612974882 579.91356492 580.206196785 581.143620968
186 0.3 0.3 -1 0.3 0.121392446201 4.0 0.2 0.42 22.0 left 1 581.166924 581.46774292 581.75998497 582.572608948
187 0.3 0.3 1 0.3 0.01 4.0 0.6 0.42 22.0 left 0 582.595467806 582.896438837 583.188825846 584.368509769
188 0.3 0.3 -1 0.3 0.121392446201 4.0 0.6 0.42 90.0 left 1 584.3917768 584.692670822 584.985137939 586.248356819
189 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.6 0.42 90.0 left 1 586.271743774 586.572420835 586.86479497 587.977875948
190 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.4 0.42 90.0 left 1 588.001191854 588.30180788 588.594255924 589.740920782
191 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.4 0.42 90.0 left 1 589.763899803 590.064829826 590.357229948 591.637546778
192 0.3 0.3 -1 0.3 0.04472135955 4.0 0.8 0.42 22.0 right 0 591.660502911 591.961200953 592.253774881 593.21628499
193 0.3 0.3 1 0.3 0.04472135955 4.0 0.2 0.42 22.0 right 1 593.239633799 593.540245771 593.832789898 594.628422976
194 0.3 0.3 1 0.3 0.04472135955 4.0 0.2 0.42 90.0 left 0 594.651460886 594.952427864 595.24484992 596.207876921
195 0.3 0.3 1 0.3 0.01 4.0 0.8 0.42 22.0 left 0 596.230536938 596.531465769 596.823661804 598.054056883
196 0.3 0.3 -1 0.3 0.01 4.0 0.6 0.42 90.0 left 1 598.076941967 598.377815962 598.670165777 600.125992775
197 0.3 0.3 1 0.3 0.01 4.0 0.6 0.42 90.0 left 0 600.148948908 600.449802876 600.742227793 601.997221947
198 0.3 0.3 1 0.3 0.121392446201 4.0 0.4 0.42 90.0 left 0 602.020419836 602.321242809 602.613737822 603.459280968
199 0.3 0.3 -1 0.3 0.01 4.0 0.6 0.42 22.0 right 0 603.482649803 603.783264875 604.07564497 604.812952995
200 0.3 0.3 1 0.3 0.0164754897244 4.0 0.2 0.42 22.0 right 1 604.8360219 605.136823893 605.429318905 606.42519784
201 0.3 0.3 1 0.3 0.0271441761659 4.0 0.8 0.42 90.0 left 0 606.448504925 606.749205828 607.041597843 608.021420002
202 0.3 0.3 -1 0.3 0.121392446201 4.0 0.4 0.42 90.0 right 0 608.044393778 608.344931841 608.637555838 609.46665597
203 0.3 0.3 1 0.3 0.0271441761659 4.0 0.4 0.42 90.0 left 0 609.489670992 609.790342808 610.082961798 610.970274925
204 0.3 0.3 1 0.3 0.0164754897244 4.0 0.8 0.42 90.0 left 0 610.993618965 611.294271946 611.586608887 612.449493885
