trial durationPreFixation durationFixation direction durationGrating duration speed phaseIni contrast size response correct time_onset time_fixation time_stimulus time_response
55 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.2 0.42 22.0 left 1 103.209797144 103.510584116 103.802973986 104.557063103
56 0.3 0.3 1 0.3 0.0736806299728 4.0 0.8 0.42 90.0 left 0 104.579979181 104.880774975 105.173184156 105.877820969
57 0.3 0.3 1 0.3 0.0271441761659 4.0 0.6 0.42 90.0 left 0 105.908429146 106.209146976 106.501734972 107.239685059
58 0.3 0.3 1 0.3 0.04472135955 4.0 0.0 0.42 90.0 left 0 107.261875153 107.56269598 107.855071068 108.542073965
59 0.3 0.3 1 0.3 0.0736806299728 4.0 0.4 0.42 90.0 left 0 108.56529808 108.866033077 109.158367157 109.904325008
60 0.3 0.3 1 0.3 0.0271441761659 4.0 0.4 0.42 22.0 right 1 109.927050114 110.227813005 110.520210981 111.21666503
61 0.3 0.3 1 0.3 0.2 4.0 0.4 0.42 90.0 left 0 111.238695145 111.539591074 111.831917048 112.69553113
62 0.3 0.3 -1 0.3 0.2 4.0 0.8 0.42 90.0 left 1 112.717519045 113.018383026 113.310796022 114.256988049
63 0.3 0.3 -1 0.3 0.2 4.0 0.0 0.42 22.0 left 1 114.279955149 114.580665112 114.873070002 115.844372988
64 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.2 0.42 22.0 left 1 115.867331028 116.16813612 116.460515022 117.147713184
65 0.3 0.3 1 0.3 0.01 4.0 0.0 0.42 22.0 left 0 117.170682192 117.471481085 117.76386404 118.5265131
66 0.3 0.3 1 0.3 0.04472135955 4.0 0.0 0.42 22.0 left 0 118.549252033 118.849956989 119.142383099 119.879925966
67 0.3 0.3 -1 0.3 0.01 4.0 0.4 0.42 90.0 right 0 119.9027071 120.203495026 120.495891094 121.308576107
68 0.3 0.3 1 0.3 0.2 4.0 0.4 0.42 22.0 right 1 121.331339121 121.632124186 121.924590111 122.837236166
69 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.4 0.42 22.0 right 0 122.860291004 123.161059141 123.453495979 124.199161053
70 0.3 0.3 1 0.3 0.2 4.0 0.6 0.42 22.0 right 1 124.222112179 124.522930145 124.815346003 125.669658184
71 0.3 0.3 1 0.3 0.0164754897244 4.0 0.6 0.42 22.0 left 0 125.692536116 125.993379116 126.285789013 127.441104174
72 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.8 0.42 22.0 left 1 127.463770151 127.764575005 128.056996107 128.886116982
73 0.3 0.3 -1 0.3 0.0736806299728 4.0 0.4 0.42 22.0 left 1 128.909114122 129.209990025 129.502295971 130.29830718
74 0.3 0.3 1 0.3 0.04472135955 4.0 0.2 0.42 90.0 left 0 130.321146011 130.62187314 130.914271116 131.902379036
75 0.3 0.3 1 0.3 0.01 4.0 0.4 0.42 90.0 left 0 131.925238132 132.226056099 132.518476009 133.314249039
76 0.3 0.3 -1 0.3 0.04472135955 4.0 0.8 0.42 90.0 left 1 133.337239981 133.638031006 133.9304111 134.759622097
77 0.3 0.3 1 0.3 0.121392446201 4.0 0.4 0.42 22.0 right 1 134.782549143 135.083374023 135.375756025 136.313641071
78 0.3 0.3 1 0.3 0.0271441761659 4.0 0.4 0.42 90.0 left 0 136.336544037 136.637368202 136.929692984 138.084702015
79 0.3 0.3 1 0.3 0.01 4.0 0.2 0.42 90.0 left 0 138.107755184 138.408579111 138.701013088 139.605432034
80 0.3 0.3 1 0.3 0.2 4.0 0.0 0.42 90.0 left 0 139.628400087 139.929141998 140.221544027 141.192922115
81 0.3 0.3 -1 0.3 0.2 4.0 0.4 0.42 22.0 left 1 141.215793133 141.516537189 141.809002161 142.504657984
82 0.3 0.3 1 0.3 0.0271441761659 4.0 0.2 0.42 22.0 left 0 142.527444124 142.828255177 143.120706081 143.883116007
83 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.0 0.42 90.0 left 1 143.906006098 144.206770182 144.49921298 145.587331057
84 0.3 0.3 -1 0.3 0.121392446201 4.0 0.0 0.42 22.0 left 1 145.61037612 145.911180019 146.203590155 146.96587801
85 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.8 0.42 90.0 right 0 146.988962173 147.28975606 147.582154989 148.352878094
86 0.3 0.3 -1 0.3 0.2 4.0 0.6 0.42 22.0 left 1 148.375857115 148.676680088 148.969017982 149.748067141
87 0.3 0.3 1 0.3 0.0271441761659 4.0 0.8 0.42 90.0 left 0 149.771141052 150.071892023 150.364300013 151.326986074
88 0.3 0.3 -1 0.3 0.04472135955 4.0 0.8 0.42 22.0 left 1 151.350124121 151.65093708 151.943329096 152.731451988
89 0.3 0.3 1 0.3 0.121392446201 4.0 0.4 0.42 90.0 left 0 152.762086153 153.06282711 153.355375051 154.201253176
90 0.3 0.3 1 0.3 0.0736806299728 4.0 0.2 0.42 90.0 left 0 154.22421217 154.524973154 154.817402124 155.69682312
91 0.3 0.3 -1 0.3 0.04472135955 4.0 0.6 0.42 22.0 left 1 155.71974802 156.020507097 156.312906981 157.083636999
92 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.6 0.42 90.0 right 0 157.106629133 157.407392025 157.699814081 158.487177134
93 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.4 0.42 90.0 right 0 158.510204077 158.811017036 159.10345602 160.09980607
94 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.8 0.42 22.0 right 0 160.122717142 160.423494101 160.715876102 161.628622055
95 0.3 0.3 -1 0.3 0.2 4.0 0.6 0.42 90.0 left 1 161.651612997 161.952489138 162.244819164 163.383191109
96 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.4 0.42 90.0 left 1 163.406124115 163.706943989 163.999322176 165.121021032
97 0.3 0.3 1 0.3 0.01 4.0 0.8 0.42 90.0 left 0 165.143923044 165.444691181 165.737296104 166.566318989
98 0.3 0.3 -1 0.3 0.0271441761659 4.0 0.6 0.42 22.0 left 1 166.589338064 166.890164137 167.182489157 167.994789124
99 0.3 0.3 1 0.3 0.0271441761659 4.0 0.6 0.42 22.0 left 0 168.017990112 168.318912029 168.611166 169.323338032
100 0.3 0.3 -1 0.3 0.04472135955 4.0 0.2 0.42 22.0 left 1 169.346393108 169.647123098 169.939609051 170.91914916
101 0.3 0.3 1 0.3 0.121392446201 4.0 0.6 0.42 22.0 right 1 170.942164183 171.242993116 171.535284996 172.281077147
102 0.3 0.3 1 0.3 0.04472135955 4.0 0.6 0.42 90.0 right 1 172.304042101 172.604763985 172.897143126 173.993695974
103 0.3 0.3 -1 0.3 0.01 4.0 0.8 0.42 90.0 left 1 174.016728163 174.31754303 174.609858036 175.622833014
104 0.3 0.3 -1 0.3 0.01 4.0 0.2 0.42 22.0 left 1 175.64591217 175.946681976 176.239135027 177.001326084
105 0.3 0.3 1 0.3 0.0164754897244 4.0 0.4 0.42 90.0 left 0 177.024420023 177.325309992 177.617689133 178.405062199
106 0.3 0.3 -1 0.3 0.01 4.0 0.8 0.42 22.0 left 1 178.428061008 178.728868008 179.021267176 179.700014114
107 0.3 0.3 -1 0.3 0.121392446201 4.0 0.2 0.42 22.0 left 1 179.723101139 180.023823023 180.316245079 181.111922026
108 0.3 0.3 -1 0.3 0.121392446201 4.0 0.0 0.42 90.0 left 1 181.135004044 181.435825109 181.728169203 182.640928984
109 0.3 0.3 1 0.3 0.0736806299728 4.0 0.8 0.42 22.0 right 1 182.663927078 182.964756966 183.257099152 183.969580173
110 0.3 0.3 1 0.3 0.01 4.0 0.4 0.42 22.0 right 1 184.000740051 184.301486969 184.593895197 185.356363058
111 0.3 0.3 -1 0.3 0.121392446201 4.0 0.4 0.42 22.0 left 1 185.379278183 185.68001318 185.972441196 186.768443108
112 0.3 0.3 -1 0.3 0.01 4.0 0.0 0.42 90.0 left 1 186.791207075 187.092024088 187.384396076 188.51436615
113 0.3 0.3 -1 0.3 0.121392446201 4.0 0.6 0.42 22.0 left 1 188.537353039 188.838145971 189.130587101 190.135226965
114 0.3 0.3 1 0.3 0.0164754897244 4.0 0.2 0.42 90.0 left 0 190.158216 190.458997011 190.751352072 191.848445177
115 0.3 0.3 -1 0.3 0.121392446201 4.0 0.8 0.42 90.0 left 1 191.87086606 192.1717062 192.464162111 193.40188098
116 0.3 0.3 1 0.3 0.121392446201 4.0 0.0 0.42 90.0 left 0 193.424933195 193.725710154 194.01812315 194.881160975
117 0.3 0.3 -1 0.3 0.0164754897244 4.0 0.8 0.42 90.0 left 1 194.912088156 195.212828159 195.505300045 196.317615986
118 0.3 0.3 1 0.3 0.01 4.0 0.0 0.42 90.0 left 0 196.340769053 196.641508102 196.933964968 197.679525137
119 0.3 0.3 -1 0.3 0.01 4.0 0.6 0.42 22.0 left 1 197.702568054 198.003390074 198.295773029 199.542771101
120 0.3 0.3 1 0.3 0.01 4.0 0.2 0.42 22.0 left 0 199.565730095 199.866510153 200.159130096 201.155447006
121 0.3 0.3 1 0.3 0.2 4.0 0.0 0.42 22.0 right 1 201.178222179 201.479020119 201.771529198 202.44166708
