Experiment   Time   Size   InitialPhase   Duration   Contrast   Direction   Frequency   Speed   FixationTime   Answer   Correct   
90   0.85   1   72   0.01   0.42   -1   1   4   0.308333   right   0   
91   0.716667   1   0   0.12139   0.42   1   1   4   0.3   right   1   
92   0.766667   1   216   0.12139   0.42   -1   1   4   0.3   left   1   
93   0.7   1   72   0.12139   0.42   -1   1   4   0.3   left   1   
94   0.7   1   144   0.07368   0.42   1   1   4   0.3   right   1   
95   0.833333   1   0   0.07368   0.42   -1   1   4   0.3   left   1   
96   0.833333   4   0   0.12139   0.42   1   1   4   0.3   right   1   
97   0.783333   4   216   0.01648   0.42   -1   1   4   0.3   left   1   
98   0.766667   4   216   0.2   0.42   -1   1   4   0.3   left   1   
99   0.866666   4   216   0.12139   0.42   -1   1   4   0.3   left   1   
100   0.716667   4   288   0.07368   0.42   -1   1   4   0.3   left   1   
101   0.866666   4   0   0.01648   0.42   1   1   4   0.3   left   0   
102   0.8   1   72   0.01648   0.42   1   1   4   0.3   right   1   
103   0.816667   4   288   0.2   0.42   -1   1   4   0.3   left   1   
104   0.783333   4   0   0.2   0.42   1   1   4   0.3   right   1   
105   0.9   4   144   0.01648   0.42   1   1   4   0.3   right   1   
106   0.783333   1   216   0.04472   0.42   1   1   4   0.3   left   0   
107   0.883333   4   216   0.07368   0.42   -1   1   4   0.3   right   0   
108   0.933333   4   288   0.027144   0.42   1   1   4   0.3   right   1   
109   0.833333   4   72   0.2   0.42   1   1   4   0.3   right   1   
110   0.733333   4   72   0.01   0.42   1   1   4   0.308333   right   1   
111   0.816667   4   144   0.2   0.42   1   1   4   0.3   right   1   
112   0.75   1   288   0.2   0.42   -1   1   4   0.3   left   1   
113   0.783333   1   288   0.07368   0.42   1   1   4   0.3   right   1   
114   0.916666   4   72   0.01   0.42   -1   1   4   0.308333   left   1   
115   0.883333   1   72   0.04472   0.42   -1   1   4   0.3   left   1   
116   0.9   4   216   0.04472   0.42   1   1   4   0.3   left   0   
117   0.816667   4   144   0.01   0.42   1   1   4   0.308333   left   0   
118   0.783333   4   0   0.04472   0.42   -1   1   4   0.3   left   1   
119   0.933333   1   216   0.01   0.42   1   1   4   0.308333   left   0   
120   0.866666   1   0   0.01648   0.42   1   1   4   0.3   left   0   
121   0.816667   4   288   0.01   0.42   1   1   4   0.308333   left   0   
122   0.783333   1   144   0.07368   0.42   -1   1   4   0.3   left   1   
123   0.766667   4   216   0.2   0.42   1   1   4   0.3   right   1   
124   0.816667   4   144   0.01   0.42   -1   1   4   0.308333   right   0   
125   0.783333   4   144   0.04472   0.42   -1   1   4   0.3   right   0   
126   0.766667   4   144   0.01648   0.42   -1   1   4   0.3   right   0   
127   0.883333   1   0   0.04472   0.42   -1   1   4   0.3   right   0   
128   0.85   1   144   0.01   0.42   -1   1   4   0.308333   right   0   
129   0.766667   1   288   0.04472   0.42   -1   1   4   0.3   right   0   
130   0.833333   1   216   0.01648   0.42   -1   1   4   0.3   right   0   
131   0.883333   4   144   0.12139   0.42   1   1   4   0.3   right   1   
132   0.75   1   0   0.12139   0.42   -1   1   4   0.3   left   1   
133   0.8   4   144   0.07368   0.42   -1   1   4   0.3   left   1   
134   0.8   1   144   0.12139   0.42   1   1   4   0.3   right   1   
135   0.733333   1   216   0.2   0.42   1   1   4   0.3   right   1   
136   0.833333   4   288   0.12139   0.42   1   1   4   0.3   right   1   
137   0.8   4   288   0.027144   0.42   -1   1   4   0.3   right   0   
138   0.8   4   216   0.027144   0.42   -1   1   4   0.3   right   0   
139   0.566667   4   288   0.12139   0.42   -1   1   4   0.3   left   1   
140   0.766667   1   72   0.07368   0.42   1   1   4   0.3   right   1   
141   1.11667   4   288   0.07368   0.42   1   1   4   0.3   right   1   
142   0.833333   4   72   0.07368   0.42   1   1   4   0.3   right   1   
143   1.03333   4   216   0.2   0.42   1   1   4   0.3   right   1   
144   1.11667   4   0   0.07368   0.42   -1   1   4   0.3   right   0   
145   0.833333   1   144   0.027144   0.42   1   1   4   0.3   left   0   
146   0.766667   1   72   0.01648   0.42   1   1   4   0.3   left   0   
147   0.733333   1   216   0.01648   0.42   -1   1   4   0.3   left   1   
148   0.9   4   288   0.12139   0.42   1   1   4   0.3   right   1   
149   0.833333   4   0   0.027144   0.42   -1   1   4   0.3   right   0   
150   1.05   1   288   0.07368   0.42   -1   1   4   0.3   left   1   
151   0.783333   1   216   0.12139   0.42   -1   1   4   0.3   left   1   
152   1.0   4   144   0.01   0.42   1   1   4   0.308333   right   1   
153   1.05   4   0   0.12139   0.42   1   1   4   0.3   right   1   
154   0.866666   4   72   0.04472   0.42   -1   1   4   0.3   right   0   
155   0.983333   4   144   0.027144   0.42   -1   1   4   0.3   left   1   
156   1.16667   4   72   0.07368   0.42   -1   1   4   0.3   left   1   
157   1.01667   4   72   0.01   0.42   1   1   4   0.308333   right   1   
158   0.833333   1   0   0.04472   0.42   -1   1   4   0.3   right   0   
159   1.05   1   0   0.01   0.42   1   1   4   0.308333   left   0   
160   0.833333   1   144   0.12139   0.42   1   1   4   0.3   right   1   
161   0.983333   1   144   0.07368   0.42   -1   1   4   0.3   left   1   
162   1.15   1   72   0.2   0.42   -1   1   4   0.3   left   1   
163   1.11667   1   288   0.04472   0.42   -1   1   4   0.3   left   1   
164   0.9   1   0   0.027144   0.42   1   1   4   0.3   right   1   
165   0.9   1   288   0.2   0.42   1   1   4   0.3   right   1   
166   0.8   1   72   0.027144   0.42   -1   1   4   0.3   right   0   
167   0.933333   1   72   0.12139   0.42   -1   1   4   0.3   left   1   
168   1.01667   4   288   0.01648   0.42   -1   1   4   0.3   right   0   
169   1.01667   4   288   0.2   0.42   -1   1   4   0.3   left   1   
170   1.0   1   216   0.01648   0.42   1   1   4   0.3   left   0   
171   1.06667   4   144   0.07368   0.42   -1   1   4   0.3   left   1   
172   0.783333   4   144   0.2   0.42   1   1   4   0.3   right   1   
173   1.1   1   216   0.01   0.42   1   1   4   0.308333   right   1   
174   0.883333   1   0   0.027144   0.42   -1   1   4   0.3   right   0   
175   0.9   4   144   0.01   0.42   -1   1   4   0.308333   right   0   
