Experiment   Time   Size   InitialPhase   Duration   Contrast   Direction   Frequency   Speed   FixationTime   Answer   Correct   
50   0.9   1   72   0.01648   0.42   1   1   4   0.3   right   1   
51   0.8   4   216   0.2   0.42   1   1   4   0.3   right   1   
52   1.61667   4   72   0.2   0.42   1   1   4   0.3   right   1   
53   1.26667   1   144   0.01648   0.42   1   1   4   0.3   right   1   
54   0.966666   1   216   0.01648   0.42   1   1   4   0.3   left   0   
55   1.0   4   288   0.04472   0.42   -1   1   4   0.3   left   1   
56   0.866666   4   288   0.2   0.42   1   1   4   0.3   right   1   
57   0.883333   1   216   0.07368   0.42   1   1   4   0.3   right   1   
58   0.783333   4   72   0.07368   0.42   1   1   4   0.3   right   1   
59   0.65   1   216   0.2   0.42   -1   1   4   0.3   left   1   
60   0.7   1   144   0.12139   0.42   1   1   4   0.3   right   1   
61   0.833333   1   144   0.2   0.42   1   1   4   0.3   right   1   
62   0.85   1   144   0.07368   0.42   1   1   4   0.3   right   1   
63   0.85   1   288   0.01   0.42   1   1   4   0.308333   right   1   
64   0.783333   4   216   0.01   0.42   1   1   4   0.308333   left   0   
65   0.75   1   288   0.04472   0.42   1   1   4   0.3   right   1   
66   0.716667   1   72   0.027144   0.42   -1   1   4   0.3   left   1   
67   0.766667   4   72   0.01648   0.42   -1   1   4   0.3   right   0   
68   0.633333   4   144   0.12139   0.42   -1   1   4   0.3   left   1   
69   0.733333   4   144   0.027144   0.42   -1   1   4   0.3   right   0   
70   0.9   1   288   0.01648   0.42   1   1   4   0.3   right   1   
71   0.733333   1   216   0.07368   0.42   -1   1   4   0.3   left   1   
72   0.783333   4   72   0.12139   0.42   1   1   4   0.3   right   1   
73   0.8   1   288   0.01   0.42   -1   1   4   0.308333   left   1   
74   0.733333   1   216   0.2   0.42   1   1   4   0.3   right   1   
75   0.733333   4   0   0.12139   0.42   -1   1   4   0.3   left   1   
76   0.666667   4   144   0.12139   0.42   1   1   4   0.3   right   1   
77   0.866666   4   216   0.01648   0.42   -1   1   4   0.3   left   1   
78   0.883333   4   288   0.2   0.42   -1   1   4   0.3   left   1   
79   0.85   1   0   0.01648   0.42   -1   1   4   0.3   right   0   
80   1.65   4   144   0.027144   0.42   1   1   4   0.3   right   1   
81   0.783333   1   144   0.04472   0.42   -1   1   4   0.3   left   1   
82   0.716667   4   216   0.07368   0.42   1   1   4   0.3   right   1   
83   0.75   4   288   0.07368   0.42   -1   1   4   0.3   left   1   
84   0.733333   1   0   0.2   0.42   -1   1   4   0.3   left   1   
85   1.13333   4   144   0.01648   0.42   -1   1   4   0.3   left   1   
86   0.733333   1   0   0.07368   0.42   -1   1   4   0.3   left   1   
87   0.766667   4   216   0.12139   0.42   1   1   4   0.3   right   1   
88   0.8   4   72   0.027144   0.42   1   1   4   0.3   right   1   
89   0.733333   4   144   0.2   0.42   -1   1   4   0.3   left   1   
90   0.75   1   72   0.07368   0.42   -1   1   4   0.3   left   1   
91   0.566667   1   288   0.2   0.42   -1   1   4   0.3   left   1   
92   0.733333   4   0   0.027144   0.42   1   1   4   0.3   left   0   
93   0.733333   4   0   0.12139   0.42   1   1   4   0.3   right   1   
94   0.766667   1   0   0.07368   0.42   1   1   4   0.3   right   1   
95   0.916666   4   288   0.07368   0.42   1   1   4   0.3   right   1   
96   0.816667   4   0   0.2   0.42   1   1   4   0.3   right   1   
97   0.916666   1   144   0.01648   0.42   -1   1   4   0.3   right   0   
98   0.95   1   216   0.01648   0.42   -1   1   4   0.3   right   0   
99   1.45   4   144   0.01   0.42   1   1   4   0.308333   left   0   
100   0.9   4   288   0.04472   0.42   1   1   4   0.3   right   1   
101   1.53333   4   144   0.01648   0.42   1   1   4   0.3   right   1   
102   1.03333   4   72   0.01   0.42   1   1   4   0.308333   right   1   
103   1.21667   4   216   0.04472   0.42   1   1   4   0.3   right   1   
104   0.833333   1   216   0.12139   0.42   -1   1   4   0.3   left   1   
105   0.75   1   288   0.04472   0.42   -1   1   4   0.3   left   1   
106   0.75   1   288   0.12139   0.42   1   1   4   0.3   right   1   
107   1.73333   4   144   0.07368   0.42   1   1   4   0.3   right   1   
108   0.783333   1   72   0.12139   0.42   1   1   4   0.3   right   1   
109   0.833333   1   144   0.01   0.42   -1   1   4   0.308333   left   1   
110   0.95   4   144   0.01   0.42   -1   1   4   0.308333   left   1   
111   1.21667   1   72   0.027144   0.42   1   1   4   0.3   left   0   
112   0.9   4   288   0.027144   0.42   -1   1   4   0.3   right   0   
113   0.816667   4   144   0.04472   0.42   -1   1   4   0.3   left   1   
114   0.916666   4   0   0.07368   0.42   1   1   4   0.3   right   1   
115   1.15   4   0   0.04472   0.42   -1   1   4   0.3   left   1   
116   1.0   1   72   0.04472   0.42   -1   1   4   0.3   left   1   
117   1.41667   4   216   0.04472   0.42   -1   1   4   0.3   left   1   
118   1.06667   1   72   0.01648   0.42   -1   1   4   0.3   right   0   
119   0.866666   1   0   0.027144   0.42   -1   1   4   0.3   left   1   
120   0.8   1   0   0.12139   0.42   1   1   4   0.3   right   1   
121   0.75   1   144   0.027144   0.42   -1   1   4   0.3   left   1   
122   1.11667   1   288   0.07368   0.42   -1   1   4   0.3   left   1   
123   1.06667   4   72   0.01   0.42   -1   1   4   0.308333   right   0   
124   1.05   1   216   0.01   0.42   1   1   4   0.308333   right   1   
125   0.816667   1   288   0.2   0.42   1   1   4   0.3   right   1   
126   0.95   4   0   0.027144   0.42   -1   1   4   0.3   right   0   
127   0.933333   4   72   0.01648   0.42   1   1   4   0.3   right   1   
128   0.883333   4   0   0.01648   0.42   -1   1   4   0.3   right   0   
129   0.933333   4   0   0.04472   0.42   1   1   4   0.3   right   1   
130   1.38333   4   288   0.12139   0.42   1   1   4   0.3   right   1   
131   0.9   1   0   0.01   0.42   1   1   4   0.308333   right   1   
132   0.783333   1   0   0.2   0.42   1   1   4   0.3   right   1   
133   0.8   4   216   0.2   0.42   -1   1   4   0.3   left   1   
134   1.15   4   288   0.01   0.42   -1   1   4   0.308333   right   0   
135   0.95   1   0   0.01648   0.42   1   1   4   0.3   left   0   
136   1.06667   4   144   0.07368   0.42   -1   1   4   0.3   right   0   
137   1.4   1   0   0.01   0.42   -1   1   4   0.308333   left   1   
138   1.16667   4   216   0.027144   0.42   -1   1   4   0.3   right   0   
139   0.9   4   0   0.07368   0.42   -1   1   4   0.3   left   1   
140   1.28333   4   72   0.04472   0.42   -1   1   4   0.3   right   0   
141   0.75   4   288   0.12139   0.42   1   1   4   0.3   right   1   
142   1.08333   4   288   0.01   0.42   1   1   4   0.308333   right   1   
143   0.716667   4   144   0.2   0.42   -1   1   4   0.3   left   1   
144   0.8   4   144   0.12139   0.42   -1   1   4   0.3   left   1   
145   0.8   4   72   0.027144   0.42   1   1   4   0.3   right   1   
146   0.85   1   216   0.01   0.42   -1   1   4   0.308333   left   1   
147   0.716667   1   216   0.01   0.42   1   1   4   0.308333   right   1   
148   0.783333   4   72   0.2   0.42   1   1   4   0.3   right   1   
149   0.8   1   0   0.01   0.42   -1   1   4   0.308333   left   1   
150   0.833333   4   216   0.027144   0.42   -1   1   4   0.3   right   0   
151   0.733333   1   288   0.027144   0.42   -1   1   4   0.3   left   1   
152   0.75   1   216   0.2   0.42   -1   1   4   0.3   left   1   
153   0.85   4   144   0.07368   0.42   -1   1   4   0.3   right   0   
154   0.783333   1   72   0.04472   0.42   1   1   4   0.3   right   1   
155   1.05   4   72   0.01   0.42   1   1   4   0.308333   right   1   
156   0.933333   4   0   0.01   0.42   1   1   4   0.308333   right   1   
157   0.916666   4   216   0.01   0.42   -1   1   4   0.308333   left   1   
158   0.8   4   0   0.01   0.42   -1   1   4   0.308333   right   0   
159   0.733333   1   72   0.027144   0.42   -1   1   4   0.3   left   1   
160   0.75   4   144   0.01   0.42   1   1   4   0.308333   right   1   
161   0.7   1   72   0.04472   0.42   -1   1   4   0.3   left   1   
162   0.666667   4   72   0.04472   0.42   -1   1   4   0.3   right   0   
163   1.23333   4   288   0.07368   0.42   -1   1   4   0.3   right   0   
164   0.983333   4   144   0.027144   0.42   -1   1   4   0.3   left   1   
165   0.766667   4   0   0.027144   0.42   -1   1   4   0.3   right   0   
166   0.85   4   72   0.01   0.42   -1   1   4   0.308333   left   1   
167   0.783333   1   288   0.12139   0.42   -1   1   4   0.3   left   1   
168   0.883333   1   144   0.01   0.42   -1   1   4   0.308333   right   0   
169   0.783333   1   216   0.12139   0.42   1   1   4   0.3   right   1   
170   1.11667   4   288   0.01648   0.42   1   1   4   0.3   right   1   
171   0.966666   1   288   0.01   0.42   1   1   4   0.308333   left   0   
172   1.31667   4   288   0.07368   0.42   1   1   4   0.3   right   1   
173   0.95   1   72   0.07368   0.42   1   1   4   0.3   right   1   
174   0.966666   4   144   0.01   0.42   -1   1   4   0.308333   right   0   
175   0.8   1   216   0.07368   0.42   1   1   4   0.3   right   1   
176   0.833333   4   0   0.04472   0.42   1   1   4   0.3   right   1   
177   1.0   4   72   0.07368   0.42   1   1   4   0.3   right   1   
178   0.766667   1   288   0.12139   0.42   1   1   4   0.3   right   1   
179   0.983333   4   216   0.12139   0.42   -1   1   4   0.3   left   1   
180   0.816667   1   0   0.04472   0.42   1   1   4   0.3   right   1   
181   1.1   1   288   0.027144   0.42   1   1   4   0.3   right   1   
182   0.816667   4   144   0.2   0.42   1   1   4   0.3   right   1   
183   0.783333   4   216   0.12139   0.42   1   1   4   0.3   right   1   
184   0.933333   1   72   0.07368   0.42   -1   1   4   0.3   left   1   
185   0.883333   1   0   0.2   0.42   -1   1   4   0.3   left   1   
186   0.833333   4   144   0.027144   0.42   1   1   4   0.3   left   0   
187   0.716667   1   144   0.2   0.42   1   1   4   0.3   right   1   
188   0.8   1   144   0.2   0.42   -1   1   4   0.3   left   1   
189   1.3   1   72   0.01   0.42   -1   1   4   0.308333   right   0   
190   0.866666   1   144   0.12139   0.42   -1   1   4   0.3   left   1   
191   0.9   4   72   0.12139   0.42   -1   1   4   0.3   left   1   
192   0.783333   1   0   0.04472   0.42   -1   1   4   0.3   left   1   
193   0.7   1   0   0.07368   0.42   1   1   4   0.3   right   1   
194   0.75   1   72   0.01648   0.42   1   1   4   0.3   left   0   
195   0.783333   1   72   0.2   0.42   -1   1   4   0.3   left   1   
196   0.65   4   0   0.2   0.42   1   1   4   0.3   right   1   
197   0.75   4   144   0.12139   0.42   1   1   4   0.3   right   1   
198   0.816667   4   72   0.12139   0.42   1   1   4   0.3   right   1   
199   0.783333   1   216   0.2   0.42   1   1   4   0.3   right   1   
200   0.95   4   144   0.07368   0.42   1   1   4   0.3   right   1   
201   0.833333   1   0   0.2   0.42   1   1   4   0.3   right   1   
202   0.816667   4   288   0.027144   0.42   -1   1   4   0.3   right   0   
203   0.816667   1   216   0.01648   0.42   1   1   4   0.3   right   1   
204   0.75   1   216   0.04472   0.42   1   1   4   0.3   right   1   
205   0.8   4   0   0.2   0.42   -1   1   4   0.3   left   1   
206   0.783333   1   144   0.04472   0.42   1   1   4   0.3   right   1   
207   0.733333   1   216   0.027144   0.42   -1   1   4   0.3   left   1   
208   0.683333   1   288   0.04472   0.42   1   1   4   0.3   right   1   
209   0.733333   1   288   0.01648   0.42   1   1   4   0.3   left   0   
210   1.1   1   288   0.01648   0.42   -1   1   4   0.3   left   1   
211   0.85   1   72   0.01648   0.42   -1   1   4   0.3   left   1   
212   0.866666   4   216   0.01648   0.42   -1   1   4   0.3   left   1   
213   0.85   4   72   0.01648   0.42   1   1   4   0.3   left   0   
214   0.983333   1   216   0.07368   0.42   -1   1   4   0.3   left   1   
215   1.75   4   216   0.07368   0.42   -1   1   4   0.3   right   0   
216   0.8   1   144   0.027144   0.42   1   1   4   0.3   right   1   
217   0.8   4   144   0.01648   0.42   1   1   4   0.3   right   1   
218   0.933333   4   0   0.027144   0.42   1   1   4   0.3   right   1   
219   0.933333   4   216   0.01648   0.42   1   1   4   0.3   right   1   
220   0.866666   4   0   0.12139   0.42   1   1   4   0.3   right   1   
221   0.8   1   0   0.07368   0.42   -1   1   4   0.3   left   1   
222   0.916666   4   288   0.2   0.42   -1   1   4   0.3   left   1   
223   0.9   4   288   0.04472   0.42   -1   1   4   0.3   right   0   
224   0.9   4   216   0.2   0.42   -1   1   4   0.3   left   1   
225   0.816667   1   144   0.07368   0.42   1   1   4   0.3   right   1   
226   0.766667   4   72   0.07368   0.42   -1   1   4   0.3   left   1   
227   0.716667   4   216   0.027144   0.42   1   1   4   0.3   right   1   
228   0.833333   4   216   0.07368   0.42   1   1   4   0.3   left   0   
229   0.766667   4   72   0.027144   0.42   -1   1   4   0.3   right   0   
230   1.01667   1   0   0.027144   0.42   1   1   4   0.3   right   1   
231   0.8   4   0   0.07368   0.42   1   1   4   0.3   right   1   
232   0.9   1   216   0.01648   0.42   -1   1   4   0.3   left   1   
233   0.916666   4   72   0.2   0.42   -1   1   4   0.3   left   1   
234   0.733333   4   288   0.01   0.42   -1   1   4   0.308333   right   0   
235   0.983333   4   216   0.01   0.42   1   1   4   0.308333   left   0   
236   0.716667   4   216   0.2   0.42   1   1   4   0.3   right   1   
237   0.633333   1   0   0.12139   0.42   -1   1   4   0.3   left   1   
238   0.866666   4   288   0.01648   0.42   -1   1   4   0.3   right   0   
239   0.816667   4   72   0.01648   0.42   -1   1   4   0.3   left   1   
240   1.3   4   0   0.01648   0.42   -1   1   4   0.3   right   0   
241   1.18333   1   72   0.01   0.42   1   1   4   0.308333   right   1   
242   0.85   1   0   0.01   0.42   1   1   4   0.308333   right   1   
243   0.9   4   288   0.027144   0.42   1   1   4   0.3   right   1   
244   0.833333   1   72   0.12139   0.42   -1   1   4   0.3   left   1   
245   0.85   1   216   0.04472   0.42   -1   1   4   0.3   left   1   
246   0.7   1   72   0.12139   0.42   1   1   4   0.3   right   1   
247   0.866666   1   0   0.027144   0.42   -1   1   4   0.3   left   1   
248   0.95   4   0   0.07368   0.42   -1   1   4   0.3   right   0   
249   0.933333   1   216   0.027144   0.42   1   1   4   0.3   left   0   
250   2.7   4   288   0.04472   0.42   1   1   4   0.3   left   0   
251   0.916666   4   0   0.01648   0.42   1   1   4   0.3   left   0   
252   0.983333   1   288   0.2   0.42   -1   1   4   0.3   left   1   
253   1.26667   4   144   0.01648   0.42   -1   1   4   0.3   right   0   
254   0.983333   4   288   0.2   0.42   1   1   4   0.3   right   1   
255   0.883333   1   288   0.07368   0.42   1   1   4   0.3   right   1   
256   1.78333   4   144   0.04472   0.42   -1   1   4   0.3   right   0   
257   1.15   4   216   0.04472   0.42   1   1   4   0.3   left   0   
258   0.95   4   144   0.04472   0.42   1   1   4   0.3   right   1   
259   0.916666   1   144   0.027144   0.42   -1   1   4   0.3   left   1   
260   0.833333   1   288   0.2   0.42   1   1   4   0.3   right   1   
261   0.983333   4   72   0.04472   0.42   1   1   4   0.3   left   0   
262   1.01667   4   216   0.04472   0.42   -1   1   4   0.3   right   0   
263   0.85   1   144   0.07368   0.42   -1   1   4   0.3   left   1   
264   1.05   4   0   0.12139   0.42   -1   1   4   0.3   left   1   
265   1.11667   1   144   0.04472   0.42   -1   1   4   0.3   left   1   
266   1.26667   1   144   0.01648   0.42   -1   1   4   0.3   left   1   
267   0.833333   1   144   0.12139   0.42   1   1   4   0.3   right   1   
268   0.833333   1   288   0.07368   0.42   -1   1   4   0.3   left   1   
269   0.983333   1   288   0.01   0.42   -1   1   4   0.308333   right   0   
270   0.816667   4   0   0.04472   0.42   -1   1   4   0.3   left   1   
271   0.95   1   288   0.04472   0.42   -1   1   4   0.3   left   1   
272   0.9   1   0   0.01648   0.42   1   1   4   0.3   right   1   
273   0.933333   1   72   0.2   0.42   1   1   4   0.3   right   1   
274   0.85   1   0   0.01648   0.42   -1   1   4   0.3   left   1   
275   0.966666   1   144   0.01   0.42   1   1   4   0.308333   right   1   
276   0.966666   1   216   0.12139   0.42   -1   1   4   0.3   left   1   
277   0.8   1   0   0.12139   0.42   1   1   4   0.3   right   1   
278   0.9   1   144   0.01648   0.42   1   1   4   0.3   left   0   
279   0.666667   1   72   0.027144   0.42   1   1   4   0.3   right   1   
280   1.03333   4   288   0.12139   0.42   -1   1   4   0.3   left   1   
