Experiment   Time   Size   InitialPhase   Duration   Contrast   Direction   Frequency   Speed   FixationTime   Answer   Correct   
1   0.866666   4   288   0.027144   0.42   1   1   4   0.3   right   1   
2   1.3   1   0   0.027144   0.42   1   1   4   0.3   left   0   
3   0.883333   4   144   0.027144   0.42   -1   1   4   0.3   right   0   
4   0.983333   4   144   0.2   0.42   1   1   4   0.3   left   0   
5   0.933333   4   216   0.2   0.42   1   1   4   0.3   right   1   
6   1.06667   1   72   0.027144   0.42   -1   1   4   0.3   right   0   
7   0.766667   4   216   0.2   0.42   -1   1   4   0.3   left   1   
8   0.933333   1   0   0.01648   0.42   1   1   4   0.3   right   1   
9   0.916666   4   216   0.04472   0.42   -1   1   4   0.3   left   1   
10   0.966666   1   72   0.01648   0.42   1   1   4   0.3   left   0   
11   0.9   1   288   0.01   0.42   -1   1   4   0.308333   left   1   
12   0.783333   4   288   0.2   0.42   1   1   4   0.3   right   1   
13   0.85   4   72   0.04472   0.42   1   1   4   0.3   right   1   
14   0.866666   4   288   0.027144   0.42   -1   1   4   0.3   left   1   
15   0.95   1   0   0.01   0.42   -1   1   4   0.308333   left   1   
16   0.85   1   72   0.12139   0.42   1   1   4   0.3   right   1   
17   0.933333   1   144   0.01648   0.42   1   1   4   0.3   left   0   
18   0.766667   1   288   0.07368   0.42   1   1   4   0.3   right   1   
19   1.08333   1   216   0.027144   0.42   1   1   4   0.3   right   1   
20   0.9   4   216   0.12139   0.42   -1   1   4   0.3   right   0   
21   1.0   4   0   0.027144   0.42   1   1   4   0.3   right   1   
22   0.816667   1   216   0.01   0.42   1   1   4   0.308333   right   1   
23   0.883333   4   288   0.12139   0.42   -1   1   4   0.3   left   1   
24   0.933333   4   0   0.027144   0.42   -1   1   4   0.3   right   0   
25   0.783333   1   216   0.07368   0.42   1   1   4   0.3   right   1   
26   0.833333   4   0   0.07368   0.42   -1   1   4   0.3   right   0   
27   0.933333   1   144   0.07368   0.42   -1   1   4   0.3   left   1   
28   0.666667   1   216   0.2   0.42   1   1   4   0.3   right   1   
29   1.06667   1   144   0.01   0.42   -1   1   4   0.308333   left   1   
30   0.816667   1   72   0.04472   0.42   1   1   4   0.3   right   1   
31   0.766667   1   0   0.027144   0.42   -1   1   4   0.3   left   1   
32   0.733333   1   144   0.07368   0.42   1   1   4   0.3   right   1   
33   1.01667   1   288   0.027144   0.42   -1   1   4   0.3   left   1   
34   1.03333   1   72   0.01   0.42   -1   1   4   0.308333   left   1   
35   0.85   4   72   0.027144   0.42   -1   1   4   0.3   right   0   
36   0.816667   4   144   0.01648   0.42   1   1   4   0.3   left   0   
37   0.766667   1   288   0.12139   0.42   1   1   4   0.3   right   1   
38   0.933333   4   144   0.01648   0.42   -1   1   4   0.3   left   1   
39   1.46667   4   288   0.04472   0.42   -1   1   4   0.3   left   1   
40   0.866666   4   0   0.01648   0.42   1   1   4   0.3   left   0   
41   0.733333   1   144   0.12139   0.42   1   1   4   0.3   right   1   
42   0.716667   4   0   0.12139   0.42   -1   1   4   0.3   left   1   
43   0.75   1   72   0.07368   0.42   -1   1   4   0.3   left   1   
44   0.833333   4   0   0.04472   0.42   -1   1   4   0.3   left   1   
45   0.8   4   144   0.01   0.42   -1   1   4   0.308333   left   1   
46   0.833333   4   144   0.12139   0.42   -1   1   4   0.3   right   0   
47   0.95   4   72   0.027144   0.42   1   1   4   0.3   left   0   
48   0.966666   1   144   0.01648   0.42   -1   1   4   0.3   left   1   
49   0.666667   1   0   0.2   0.42   1   1   4   0.3   right   1   
50   0.833333   4   0   0.01   0.42   1   1   4   0.308333   left   0   
51   0.75   1   144   0.04472   0.42   1   1   4   0.3   right   1   
52   0.75   4   216   0.027144   0.42   1   1   4   0.3   left   0   
53   0.75   4   144   0.12139   0.42   1   1   4   0.3   left   0   
54   0.783333   1   216   0.07368   0.42   -1   1   4   0.3   left   1   
55   1.01667   4   72   0.2   0.42   -1   1   4   0.3   right   0   
56   0.7   1   144   0.2   0.42   1   1   4   0.3   right   1   
57   0.833333   4   288   0.2   0.42   -1   1   4   0.3   left   1   
58   0.766667   1   216   0.027144   0.42   -1   1   4   0.3   left   1   
59   0.85   4   144   0.01   0.42   1   1   4   0.308333   left   0   
60   0.85   1   0   0.04472   0.42   1   1   4   0.3   right   1   
61   0.75   1   288   0.04472   0.42   -1   1   4   0.3   left   1   
62   0.716667   1   216   0.12139   0.42   1   1   4   0.3   right   1   
63   1.0   4   288   0.01   0.42   -1   1   4   0.308333   left   1   
64   1.01667   4   288   0.07368   0.42   -1   1   4   0.3   left   1   
65   0.983333   4   72   0.01648   0.42   -1   1   4   0.3   left   1   
66   1.2   1   0   0.01648   0.42   -1   1   4   0.3   left   1   
67   0.633333   4   0   0.2   0.42   1   1   4   0.3   right   1   
68   0.816667   1   72   0.07368   0.42   1   1   4   0.3   right   1   
69   0.866666   1   216   0.12139   0.42   -1   1   4   0.3   left   1   
70   1.18333   1   72   0.12139   0.42   -1   1   4   0.3   left   1   
71   0.75   4   144   0.04472   0.42   1   1   4   0.3   right   1   
72   0.733333   1   288   0.12139   0.42   -1   1   4   0.3   left   1   
73   0.583333   1   0   0.12139   0.42   -1   1   4   0.3   left   1   
74   0.75   1   0   0.07368   0.42   1   1   4   0.3   right   1   
75   0.95   4   144   0.027144   0.42   1   1   4   0.3   right   1   
76   0.833333   4   288   0.01   0.42   1   1   4   0.308333   right   1   
77   0.933333   4   144   0.2   0.42   -1   1   4   0.3   left   1   
78   0.783333   1   0   0.07368   0.42   -1   1   4   0.3   left   1   
79   0.866666   4   72   0.01   0.42   1   1   4   0.308333   right   1   
80   0.75   1   0   0.12139   0.42   1   1   4   0.3   right   1   
81   1.01667   1   144   0.04472   0.42   -1   1   4   0.3   right   0   
82   0.8   1   72   0.027144   0.42   1   1   4   0.3   right   1   
83   0.766667   4   72   0.2   0.42   1   1   4   0.3   right   1   
84   0.966666   1   288   0.01648   0.42   1   1   4   0.3   right   1   
85   1.05   4   216   0.01   0.42   -1   1   4   0.308333   left   1   
86   0.733333   4   72   0.12139   0.42   -1   1   4   0.3   right   0   
87   1.28333   4   288   0.01648   0.42   1   1   4   0.3   right   1   
88   1.83333   4   216   0.01648   0.42   -1   1   4   0.3   left   1   
89   0.833333   1   144   0.027144   0.42   1   1   4   0.3   right   1   
90   1.35   4   288   0.04472   0.42   1   1   4   0.3   right   1   
91   0.816667   1   144   0.12139   0.42   -1   1   4   0.3   left   1   
92   1.21667   4   216   0.027144   0.42   -1   1   4   0.3   right   0   
93   1.01667   1   216   0.04472   0.42   -1   1   4   0.3   left   1   
94   0.833333   1   72   0.2   0.42   -1   1   4   0.3   left   1   
95   0.933333   1   144   0.027144   0.42   -1   1   4   0.3   left   1   
96   0.866666   1   288   0.07368   0.42   -1   1   4   0.3   left   1   
97   0.9   1   288   0.01648   0.42   -1   1   4   0.3   left   1   
98   0.783333   4   216   0.07368   0.42   1   1   4   0.3   right   1   
99   1.23333   4   0   0.01   0.42   -1   1   4   0.308333   right   0   
100   0.85   1   0   0.04472   0.42   -1   1   4   0.3   left   1   
101   1.95   4   288   0.07368   0.42   1   1   4   0.3   right   1   
102   0.75   1   288   0.2   0.42   1   1   4   0.3   right   1   
103   0.616667   1   288   0.2   0.42   -1   1   4   0.3   left   1   
104   0.916666   1   216   0.01648   0.42   1   1   4   0.3   left   0   
105   0.683333   1   72   0.2   0.42   1   1   4   0.3   right   1   
106   0.95   4   144   0.07368   0.42   1   1   4   0.3   right   1   
107   1.01667   4   144   0.04472   0.42   -1   1   4   0.3   right   0   
108   1.1   4   72   0.01   0.42   -1   1   4   0.308333   left   1   
109   1.01667   4   0   0.07368   0.42   1   1   4   0.3   left   0   
110   0.933333   4   216   0.07368   0.42   -1   1   4   0.3   right   0   
111   1.05   4   72   0.01648   0.42   1   1   4   0.3   left   0   
112   1.11667   1   0   0.01   0.42   1   1   4   0.308333   left   0   
113   0.816667   4   288   0.01648   0.42   -1   1   4   0.3   right   0   
114   0.85   4   72   0.07368   0.42   -1   1   4   0.3   right   0   
115   1.21667   4   0   0.01648   0.42   -1   1   4   0.3   left   1   
116   1.21667   4   72   0.04472   0.42   -1   1   4   0.3   left   1   
117   0.716667   1   0   0.2   0.42   -1   1   4   0.3   right   0   
118   0.766667   1   216   0.2   0.42   -1   1   4   0.3   left   1   
119   0.85   4   72   0.07368   0.42   1   1   4   0.3   left   0   
120   0.85   1   216   0.04472   0.42   1   1   4   0.3   right   1   
121   0.866666   4   144   0.07368   0.42   -1   1   4   0.3   right   0   
122   2.03333   4   0   0.12139   0.42   1   1   4   0.3   right   1   
123   0.716667   1   216   0.01648   0.42   -1   1   4   0.3   left   1   
124   1.08333   4   0   0.2   0.42   -1   1   4   0.3   right   0   
125   1.0   4   216   0.01648   0.42   1   1   4   0.3   right   1   
126   0.866666   4   72   0.12139   0.42   1   1   4   0.3   left   0   
127   0.8   1   72   0.01648   0.42   -1   1   4   0.3   left   1   
128   0.883333   4   216   0.04472   0.42   1   1   4   0.3   left   0   
129   0.933333   4   0   0.04472   0.42   1   1   4   0.3   left   0   
130   0.85   1   288   0.04472   0.42   1   1   4   0.3   right   1   
131   1.25   4   216   0.01   0.42   1   1   4   0.308333   right   1   
132   0.966666   1   288   0.01   0.42   1   1   4   0.308333   right   1   
133   0.666667   1   144   0.2   0.42   -1   1   4   0.3   left   1   
134   0.766667   1   288   0.027144   0.42   1   1   4   0.3   left   0   
135   0.966666   1   72   0.04472   0.42   -1   1   4   0.3   left   1   
136   0.9   1   216   0.01   0.42   -1   1   4   0.308333   left   1   
137   1.23333   4   288   0.12139   0.42   1   1   4   0.3   right   1   
138   0.9   1   72   0.01   0.42   1   1   4   0.308333   right   1   
139   0.9   1   144   0.01   0.42   1   1   4   0.308333   right   1   
140   0.9   4   216   0.12139   0.42   1   1   4   0.3   right   1   
141   0.783333   1   72   0.027144   0.42   1   1   4   0.3   right   1   
142   0.95   1   144   0.027144   0.42   1   1   4   0.3   right   1   
143   0.833333   4   288   0.01   0.42   1   1   4   0.308333   left   0   
144   0.75   1   72   0.04472   0.42   -1   1   4   0.3   left   1   
145   0.75   1   144   0.01648   0.42   1   1   4   0.3   right   1   
146   1.33333   4   288   0.12139   0.42   -1   1   4   0.3   right   0   
147   0.883333   1   0   0.01   0.42   1   1   4   0.308333   right   1   
148   0.7   1   144   0.07368   0.42   1   1   4   0.3   right   1   
149   0.283333   4   0   0.01648   0.42   -1   1   4   0.3   left   1   
150   0.65   1   72   0.2   0.42   -1   1   4   0.3   left   1   
151   0.766667   1   216   0.027144   0.42   -1   1   4   0.3   left   1   
152   0.683333   1   0   0.04472   0.42   1   1   4   0.3   right   1   
153   0.9   4   216   0.04472   0.42   1   1   4   0.3   left   0   
154   0.75   4   72   0.027144   0.42   -1   1   4   0.3   left   1   
155   0.716667   1   288   0.12139   0.42   -1   1   4   0.3   left   1   
156   0.766667   4   288   0.01   0.42   -1   1   4   0.308333   left   1   
157   0.75   4   72   0.07368   0.42   1   1   4   0.3   right   1   
158   0.7   4   288   0.2   0.42   1   1   4   0.3   right   1   
159   0.75   4   216   0.07368   0.42   1   1   4   0.3   right   1   
160   1.01667   4   216   0.027144   0.42   1   1   4   0.3   right   1   
161   0.783333   1   0   0.027144   0.42   -1   1   4   0.3   left   1   
162   0.7   4   144   0.12139   0.42   1   1   4   0.3   right   1   
163   0.716667   1   72   0.12139   0.42   -1   1   4   0.3   left   1   
164   0.6   4   72   0.2   0.42   1   1   4   0.3   right   1   
165   0.883333   4   144   0.01   0.42   1   1   4   0.308333   left   0   
166   0.833333   4   288   0.027144   0.42   1   1   4   0.3   left   0   
167   0.8   4   144   0.027144   0.42   1   1   4   0.3   left   0   
168   0.716667   4   144   0.07368   0.42   1   1   4   0.3   left   0   
169   0.733333   4   144   0.07368   0.42   -1   1   4   0.3   left   1   
170   0.733333   1   216   0.12139   0.42   1   1   4   0.3   right   1   
171   0.7   1   0   0.12139   0.42   -1   1   4   0.3   left   1   
172   0.75   1   72   0.01   0.42   -1   1   4   0.308333   left   1   
173   0.733333   4   144   0.12139   0.42   -1   1   4   0.3   left   1   
174   0.733333   4   144   0.01   0.42   -1   1   4   0.308333   left   1   
175   1.01667   4   144   0.027144   0.42   -1   1   4   0.3   left   1   
176   0.766667   1   288   0.01648   0.42   -1   1   4   0.3   left   1   
177   1.18333   4   288   0.01648   0.42   -1   1   4   0.3   right   0   
178   1.36667   4   288   0.07368   0.42   -1   1   4   0.3   left   1   
179   0.733333   1   72   0.07368   0.42   1   1   4   0.3   right   1   
180   0.883333   4   72   0.04472   0.42   -1   1   4   0.3   left   1   
181   0.766667   4   216   0.01648   0.42   1   1   4   0.3   left   0   
