Experiment   Time   Size   InitialPhase   Duration   Contrast   Direction   Frequency   Speed   FixationTime   Answer   Correct   
57   1.45   4   144   0.027144   0.42   -1   1   4   0.3   left   1   
58   0.933333   1   288   0.07368   0.42   1   1   4   0.3   right   1   
59   1.01667   4   216   0.2   0.42   1   1   4   0.3   right   1   
60   1.16667   1   144   0.12139   0.42   -1   1   4   0.3   left   1   
61   1.11667   1   72   0.01648   0.42   1   1   4   0.3   left   0   
62   1.1   4   216   0.07368   0.42   1   1   4   0.3   right   1   
63   0.866666   4   288   0.12139   0.42   1   1   4   0.3   right   1   
64   1.11667   4   0   0.027144   0.42   1   1   4   0.3   left   0   
65   0.833333   1   288   0.027144   0.42   1   1   4   0.3   right   1   
66   0.733333   1   216   0.12139   0.42   1   1   4   0.3   right   1   
67   0.733333   1   0   0.07368   0.42   1   1   4   0.3   right   1   
68   0.95   1   144   0.2   0.42   -1   1   4   0.3   left   1   
69   1.31667   4   72   0.01   0.42   -1   1   4   0.308333   left   1   
70   1.01667   1   288   0.2   0.42   -1   1   4   0.3   left   1   
71   0.816667   4   72   0.04472   0.42   -1   1   4   0.3   right   0   
72   0.7   1   0   0.12139   0.42   1   1   4   0.3   right   1   
73   0.8   1   0   0.01648   0.42   -1   1   4   0.3   right   0   
74   0.983333   1   216   0.01648   0.42   -1   1   4   0.3   right   0   
75   0.85   1   144   0.2   0.42   1   1   4   0.3   right   1   
76   0.883333   4   288   0.2   0.42   1   1   4   0.3   right   1   
77   1.4   4   72   0.01648   0.42   -1   1   4   0.3   left   1   
78   1.26667   4   0   0.2   0.42   1   1   4   0.3   right   1   
79   0.966666   4   0   0.12139   0.42   1   1   4   0.3   right   1   
80   1.25   1   216   0.04472   0.42   -1   1   4   0.3   right   0   
81   1.05   1   72   0.027144   0.42   -1   1   4   0.3   left   1   
82   1.41667   1   144   0.04472   0.42   1   1   4   0.3   left   0   
83   1.03333   4   288   0.01   0.42   -1   1   4   0.308333   left   1   
84   1.26667   4   0   0.01648   0.42   1   1   4   0.3   left   0   
85   1.43333   4   216   0.01   0.42   -1   1   4   0.308333   left   1   
86   1.05   1   144   0.027144   0.42   -1   1   4   0.3   left   1   
87   0.933333   4   72   0.12139   0.42   1   1   4   0.3   right   1   
88   0.916666   1   144   0.01648   0.42   1   1   4   0.3   right   1   
89   0.85   1   216   0.07368   0.42   1   1   4   0.3   right   1   
90   1.0   4   216   0.04472   0.42   1   1   4   0.3   right   1   
91   1.15   4   288   0.01648   0.42   1   1   4   0.3   left   0   
92   1.01667   4   72   0.07368   0.42   1   1   4   0.3   right   1   
93   0.85   1   288   0.01648   0.42   -1   1   4   0.3   right   0   
94   0.883333   4   144   0.01   0.42   -1   1   4   0.308333   right   0   
95   0.85   1   288   0.01648   0.42   1   1   4   0.3   right   1   
96   0.85   1   144   0.04472   0.42   -1   1   4   0.3   right   0   
97   1.05   4   144   0.01648   0.42   -1   1   4   0.3   right   0   
98   1.16667   1   0   0.04472   0.42   -1   1   4   0.3   left   1   
99   0.966666   4   288   0.027144   0.42   -1   1   4   0.3   right   0   
100   0.9   4   288   0.2   0.42   -1   1   4   0.3   left   1   
101   0.9   4   72   0.07368   0.42   -1   1   4   0.3   left   1   
102   0.95   4   144   0.04472   0.42   -1   1   4   0.3   left   1   
103   0.866666   4   144   0.12139   0.42   -1   1   4   0.3   left   1   
104   0.816667   4   288   0.07368   0.42   -1   1   4   0.3   left   1   
105   0.783333   1   72   0.12139   0.42   1   1   4   0.3   right   1   
106   0.9   4   0   0.01   0.42   -1   1   4   0.308333   right   0   
107   0.933333   1   72   0.01   0.42   -1   1   4   0.308333   right   0   
108   0.85   1   0   0.01   0.42   -1   1   4   0.308333   right   0   
109   0.833333   1   0   0.2   0.42   -1   1   4   0.3   left   1   
110   0.85   1   0   0.01648   0.42   1   1   4   0.3   left   0   
111   1.13333   1   72   0.01   0.42   1   1   4   0.308333   left   0   
112   0.866666   1   216   0.2   0.42   1   1   4   0.3   right   1   
113   0.85   4   216   0.2   0.42   -1   1   4   0.3   left   1   
114   0.866666   1   72   0.2   0.42   -1   1   4   0.3   left   1   
115   0.85   4   216   0.01   0.42   1   1   4   0.308333   left   0   
116   0.7   1   144   0.01648   0.42   -1   1   4   0.3   left   1   
117   0.716667   1   0   0.027144   0.42   -1   1   4   0.3   left   1   
118   0.7   1   144   0.027144   0.42   1   1   4   0.3   left   0   
119   0.8   1   288   0.2   0.42   1   1   4   0.3   right   1   
120   0.75   1   144   0.12139   0.42   1   1   4   0.3   right   1   
121   0.833333   4   144   0.2   0.42   1   1   4   0.3   right   1   
122   0.766667   1   288   0.12139   0.42   -1   1   4   0.3   left   1   
123   0.833333   1   216   0.01   0.42   1   1   4   0.308333   left   0   
124   0.766667   1   288   0.01   0.42   -1   1   4   0.308333   left   1   
125   0.95   1   0   0.12139   0.42   -1   1   4   0.3   left   1   
126   0.95   4   0   0.01   0.42   1   1   4   0.308333   left   0   
127   1.05   4   216   0.07368   0.42   -1   1   4   0.3   left   1   
128   1.25   4   72   0.04472   0.42   1   1   4   0.3   left   0   
129   0.816667   1   288   0.04472   0.42   -1   1   4   0.3   left   1   
130   0.866666   4   216   0.04472   0.42   -1   1   4   0.3   left   1   
131   0.8   4   72   0.027144   0.42   -1   1   4   0.3   left   1   
132   0.85   1   288   0.07368   0.42   -1   1   4   0.3   left   1   
133   1.2   4   288   0.04472   0.42   -1   1   4   0.3   left   1   
134   0.75   1   72   0.07368   0.42   1   1   4   0.3   right   1   
135   1.08333   4   216   0.01648   0.42   1   1   4   0.3   left   0   
136   0.716667   4   144   0.2   0.42   -1   1   4   0.3   left   1   
137   1.16667   4   0   0.07368   0.42   1   1   4   0.3   left   0   
138   0.816667   1   216   0.12139   0.42   -1   1   4   0.3   left   1   
139   0.983333   4   72   0.2   0.42   1   1   4   0.3   right   1   
140   1.06667   4   72   0.027144   0.42   1   1   4   0.3   left   0   
141   0.75   4   72   0.2   0.42   -1   1   4   0.3   left   1   
142   0.833333   4   288   0.01   0.42   1   1   4   0.308333   left   0   
143   0.85   4   216   0.01   0.42   1   1   4   0.308333   left   0   
144   0.85   1   0   0.01648   0.42   1   1   4   0.3   left   0   
145   0.833333   1   0   0.027144   0.42   1   1   4   0.3   left   0   
146   0.8   1   288   0.027144   0.42   1   1   4   0.3   right   1   
147   1.11667   1   216   0.01648   0.42   1   1   4   0.3   left   0   
148   1.0   4   72   0.04472   0.42   -1   1   4   0.3   right   0   
149   1.11667   1   144   0.04472   0.42   -1   1   4   0.3   left   1   
150   1.4   4   72   0.07368   0.42   1   1   4   0.3   left   0   
151   0.833333   1   144   0.12139   0.42   -1   1   4   0.3   left   1   
152   0.766667   1   216   0.2   0.42   -1   1   4   0.3   left   1   
153   1.2   4   216   0.01648   0.42   1   1   4   0.3   left   0   
154   0.933333   4   72   0.12139   0.42   1   1   4   0.3   right   1   
155   0.816667   1   0   0.04472   0.42   1   1   4   0.3   right   1   
156   1.03333   4   288   0.01648   0.42   1   1   4   0.3   left   0   
157   0.85   4   72   0.027144   0.42   1   1   4   0.3   left   0   
158   0.816667   1   216   0.07368   0.42   1   1   4   0.3   right   1   
159   0.983333   4   288   0.07368   0.42   1   1   4   0.3   left   0   
160   0.833333   1   144   0.07368   0.42   -1   1   4   0.3   left   1   
161   0.816667   4   0   0.2   0.42   -1   1   4   0.3   left   1   
162   0.783333   1   288   0.2   0.42   1   1   4   0.3   right   1   
163   0.983333   4   0   0.027144   0.42   1   1   4   0.3   left   0   
164   0.866666   1   72   0.04472   0.42   1   1   4   0.3   right   1   
165   1.03333   4   144   0.01   0.42   1   1   4   0.308333   right   1   
166   0.95   4   144   0.04472   0.42   1   1   4   0.3   left   0   
167   1.16667   1   216   0.01648   0.42   -1   1   4   0.3   right   0   
168   1.0   4   216   0.07368   0.42   1   1   4   0.3   left   0   
169   0.9   1   216   0.027144   0.42   1   1   4   0.3   right   1   
170   1.08333   4   72   0.027144   0.42   -1   1   4   0.3   right   0   
171   0.85   1   72   0.12139   0.42   1   1   4   0.3   right   1   
172   0.766667   1   216   0.12139   0.42   -1   1   4   0.3   left   1   
173   0.95   4   72   0.04472   0.42   1   1   4   0.3   left   0   
174   0.783333   4   216   0.04472   0.42   1   1   4   0.3   left   0   
175   1.15   1   72   0.01   0.42   1   1   4   0.308333   left   0   
176   1.26667   4   0   0.12139   0.42   -1   1   4   0.3   left   1   
177   1.25   1   0   0.07368   0.42   -1   1   4   0.3   left   1   
178   1.23333   4   144   0.07368   0.42   -1   1   4   0.3   left   1   
179   1.38333   1   0   0.01648   0.42   -1   1   4   0.3   right   0   
180   0.9   4   288   0.12139   0.42   -1   1   4   0.3   left   1   
181   1.18333   4   144   0.01648   0.42   1   1   4   0.3   left   0   
182   0.816667   1   0   0.027144   0.42   -1   1   4   0.3   right   0   
183   1.06667   1   72   0.01648   0.42   -1   1   4   0.3   left   1   
184   1.15   4   216   0.12139   0.42   -1   1   4   0.3   left   1   
185   1.03333   1   288   0.027144   0.42   -1   1   4   0.3   right   0   
186   1.1   4   144   0.01   0.42   -1   1   4   0.308333   left   1   
187   0.866666   1   288   0.01648   0.42   1   1   4   0.3   left   0   
188   0.783333   1   288   0.04472   0.42   -1   1   4   0.3   left   1   
189   1.01667   4   0   0.01648   0.42   -1   1   4   0.3   left   1   
190   0.783333   1   72   0.01648   0.42   1   1   4   0.3   left   0   
191   1.06667   4   216   0.01648   0.42   -1   1   4   0.3   left   1   
192   0.816667   4   216   0.027144   0.42   -1   1   4   0.3   left   1   
193   0.883333   4   0   0.04472   0.42   1   1   4   0.3   left   0   
194   0.8   4   0   0.01   0.42   1   1   4   0.308333   left   0   
195   1.06667   4   144   0.2   0.42   1   1   4   0.3   right   1   
196   1.38333   4   288   0.04472   0.42   -1   1   4   0.3   left   1   
197   0.816667   1   288   0.12139   0.42   1   1   4   0.3   right   1   
198   0.916666   4   144   0.2   0.42   -1   1   4   0.3   left   1   
199   1.1   1   0   0.04472   0.42   -1   1   4   0.3   right   0   
200   0.933333   1   144   0.12139   0.42   1   1   4   0.3   right   1   
201   0.95   1   0   0.07368   0.42   1   1   4   0.3   right   1   
202   1.26667   1   216   0.01   0.42   1   1   4   0.308333   right   1   
203   1.15   4   216   0.04472   0.42   -1   1   4   0.3   left   1   
204   1.35   4   72   0.01   0.42   -1   1   4   0.308333   left   1   
205   1.2   4   0   0.04472   0.42   -1   1   4   0.3   right   0   
206   1.05   4   0   0.01   0.42   -1   1   4   0.308333   right   0   
207   1.21667   4   288   0.01648   0.42   -1   1   4   0.3   left   1   
208   1.33333   1   0   0.01   0.42   1   1   4   0.308333   right   1   
209   1.18333   4   72   0.07368   0.42   -1   1   4   0.3   left   1   
210   1.05   4   72   0.01   0.42   1   1   4   0.308333   right   1   
211   1.03333   4   144   0.027144   0.42   1   1   4   0.3   left   0   
212   0.916666   1   144   0.04472   0.42   1   1   4   0.3   right   1   
213   1.01667   1   72   0.01   0.42   -1   1   4   0.308333   right   0   
214   0.9   1   216   0.01   0.42   -1   1   4   0.308333   right   0   
215   0.916666   4   144   0.12139   0.42   -1   1   4   0.3   left   1   
216   0.916666   4   0   0.027144   0.42   -1   1   4   0.3   right   0   
217   0.783333   4   72   0.12139   0.42   -1   1   4   0.3   left   1   
218   0.85   1   72   0.04472   0.42   -1   1   4   0.3   right   0   
219   1.23333   1   216   0.04472   0.42   1   1   4   0.3   right   1   
220   0.833333   1   288   0.07368   0.42   -1   1   4   0.3   left   1   
221   1.06667   1   144   0.027144   0.42   -1   1   4   0.3   right   0   
222   1.11667   4   216   0.01   0.42   -1   1   4   0.308333   right   0   
223   1.16667   1   144   0.01648   0.42   -1   1   4   0.3   right   0   
224   0.833333   1   216   0.07368   0.42   -1   1   4   0.3   left   1   
225   0.816667   4   288   0.027144   0.42   -1   1   4   0.3   left   1   
226   0.983333   4   288   0.027144   0.42   1   1   4   0.3   right   1   
227   0.683333   1   72   0.2   0.42   -1   1   4   0.3   left   1   
228   0.733333   1   144   0.01648   0.42   1   1   4   0.3   left   0   
229   0.833333   4   288   0.2   0.42   -1   1   4   0.3   left   1   
230   1.06667   4   144   0.027144   0.42   -1   1   4   0.3   left   1   
231   0.816667   1   216   0.04472   0.42   -1   1   4   0.3   left   1   
232   0.783333   1   216   0.027144   0.42   -1   1   4   0.3   left   1   
233   0.85   1   288   0.01   0.42   1   1   4   0.308333   right   1   
234   1.21667   4   0   0.12139   0.42   1   1   4   0.3   left   0   
235   0.95   1   72   0.2   0.42   1   1   4   0.3   right   1   
236   1.45   4   72   0.01648   0.42   -1   1   4   0.3   right   0   
237   0.933333   1   72   0.07368   0.42   -1   1   4   0.3   left   1   
238   0.95   4   72   0.01648   0.42   1   1   4   0.3   left   0   
239   1.21667   4   216   0.2   0.42   1   1   4   0.3   right   1   
240   1.03333   4   144   0.01648   0.42   -1   1   4   0.3   right   0   
241   1.01667   4   72   0.2   0.42   1   1   4   0.3   right   1   
242   0.85   1   288   0.01648   0.42   -1   1   4   0.3   right   0   
243   0.866666   1   72   0.07368   0.42   1   1   4   0.3   right   1   
244   0.8   1   144   0.01   0.42   -1   1   4   0.308333   right   0   
245   0.966666   4   144   0.12139   0.42   1   1   4   0.3   right   1   
246   0.833333   1   144   0.2   0.42   -1   1   4   0.3   left   1   
247   0.983333   4   0   0.2   0.42   1   1   4   0.3   right   1   
248   0.85   1   144   0.01   0.42   1   1   4   0.308333   left   0   
249   0.866666   4   216   0.2   0.42   -1   1   4   0.3   left   1   
250   0.933333   1   288   0.07368   0.42   1   1   4   0.3   right   1   
251   1.28333   4   144   0.07368   0.42   1   1   4   0.3   right   1   
252   0.866666   1   144   0.2   0.42   1   1   4   0.3   right   1   
253   0.95   4   0   0.07368   0.42   1   1   4   0.3   right   1   
254   1.36667   4   0   0.01648   0.42   1   1   4   0.3   left   0   
255   0.883333   1   72   0.12139   0.42   -1   1   4   0.3   left   1   
256   0.866666   4   288   0.2   0.42   1   1   4   0.3   right   1   
257   0.966666   4   288   0.04472   0.42   1   1   4   0.3   right   1   
258   0.933333   4   288   0.12139   0.42   1   1   4   0.3   right   1   
259   0.833333   4   288   0.07368   0.42   -1   1   4   0.3   left   1   
260   0.966666   4   216   0.027144   0.42   1   1   4   0.3   left   0   
261   0.883333   4   216   0.12139   0.42   1   1   4   0.3   right   1   
262   0.916666   1   0   0.2   0.42   1   1   4   0.3   right   1   
263   0.866666   1   0   0.12139   0.42   -1   1   4   0.3   left   1   
264   0.8   1   216   0.12139   0.42   1   1   4   0.3   right   1   
265   1.08333   1   72   0.027144   0.42   -1   1   4   0.3   right   0   
266   0.966666   4   216   0.07368   0.42   -1   1   4   0.3   left   1   
267   1.28333   1   0   0.01   0.42   -1   1   4   0.308333   right   0   
268   1.08333   4   288   0.01   0.42   -1   1   4   0.308333   left   1   
269   0.866666   1   288   0.2   0.42   -1   1   4   0.3   left   1   
270   0.783333   1   0   0.2   0.42   -1   1   4   0.3   left   1   
271   0.766667   1   216   0.2   0.42   1   1   4   0.3   right   1   
272   0.8   1   288   0.12139   0.42   -1   1   4   0.3   left   1   
273   0.9   1   144   0.027144   0.42   1   1   4   0.3   right   1   
274   0.833333   1   144   0.07368   0.42   1   1   4   0.3   right   1   
275   0.783333   1   0   0.12139   0.42   1   1   4   0.3   right   1   
276   0.9   1   288   0.01   0.42   -1   1   4   0.308333   left   1   
277   1.11667   4   144   0.04472   0.42   -1   1   4   0.3   right   0   
278   0.916666   1   72   0.027144   0.42   1   1   4   0.3   left   0   
279   0.85   1   288   0.04472   0.42   1   1   4   0.3   right   1   
280   1.13333   4   0   0.07368   0.42   -1   1   4   0.3   left   1   
