Experiment   Time   Size   InitialPhase   Duration   Contrast   Direction   Frequency   Speed   FixationTime   Answer   Correct   
92   1.08333   1   216   0.01   0.42   -1   1   4   0.308333   left   1   
93   1.5   4   216   0.027144   0.42   1   1   4   0.3   left   0   
94   0.966666   4   216   0.027144   0.42   -1   1   4   0.3   left   1   
95   0.8   1   144   0.04472   0.42   1   1   4   0.3   right   1   
96   0.9   1   144   0.01   0.42   1   1   4   0.308333   right   1   
97   1.15   1   0   0.01   0.42   -1   1   4   0.308333   left   1   
98   1.86667   4   288   0.01   0.42   1   1   4   0.308333   left   0   
99   1.06667   4   288   0.04472   0.42   -1   1   4   0.3   left   1   
100   0.883333   4   144   0.12139   0.42   -1   1   4   0.3   left   1   
101   1.03333   4   72   0.2   0.42   -1   1   4   0.3   left   1   
102   1.01667   1   216   0.07368   0.42   -1   1   4   0.3   left   1   
103   0.85   1   288   0.12139   0.42   1   1   4   0.3   right   1   
104   1.0   1   216   0.2   0.42   -1   1   4   0.3   left   1   
105   1.03333   1   144   0.12139   0.42   1   1   4   0.3   right   1   
106   0.95   1   72   0.2   0.42   -1   1   4   0.3   left   1   
107   1.01667   1   144   0.2   0.42   -1   1   4   0.3   left   1   
108   0.766667   1   288   0.12139   0.42   -1   1   4   0.3   left   1   
109   0.95   4   72   0.01   0.42   1   1   4   0.308333   left   0   
110   0.95   1   72   0.07368   0.42   -1   1   4   0.3   left   1   
111   0.916666   1   144   0.2   0.42   1   1   4   0.3   right   1   
112   0.883333   4   216   0.12139   0.42   1   1   4   0.3   right   1   
113   1.25   1   288   0.01648   0.42   -1   1   4   0.3   left   1   
114   1.03333   1   288   0.027144   0.42   -1   1   4   0.3   left   1   
115   1.08333   1   288   0.01   0.42   -1   1   4   0.308333   left   1   
116   0.983333   1   72   0.12139   0.42   -1   1   4   0.3   left   1   
117   0.983333   1   288   0.027144   0.42   1   1   4   0.3   right   1   
118   1.11667   4   72   0.01   0.42   -1   1   4   0.308333   left   1   
119   1.46667   1   72   0.01648   0.42   1   1   4   0.3   left   0   
120   1.38333   1   288   0.01648   0.42   1   1   4   0.3   left   0   
121   1.06667   1   72   0.027144   0.42   1   1   4   0.3   right   1   
122   0.833333   1   0   0.04472   0.42   1   1   4   0.3   right   1   
123   0.8   1   0   0.01648   0.42   1   1   4   0.3   right   1   
124   1.06667   1   216   0.01   0.42   1   1   4   0.308333   right   1   
125   0.916666   1   216   0.027144   0.42   1   1   4   0.3   right   1   
126   0.933333   4   144   0.07368   0.42   1   1   4   0.3   right   1   
127   0.85   1   216   0.027144   0.42   -1   1   4   0.3   right   0   
128   2.11667   4   216   0.01   0.42   -1   1   4   0.308333   right   0   
129   0.85   1   72   0.12139   0.42   1   1   4   0.3   right   1   
130   0.816667   1   144   0.07368   0.42   -1   1   4   0.3   left   1   
131   1.23333   1   216   0.01648   0.42   1   1   4   0.3   left   0   
132   1.06667   1   216   0.04472   0.42   -1   1   4   0.3   left   1   
133   1.23333   4   0   0.04472   0.42   -1   1   4   0.3   left   1   
134   1.11667   1   288   0.04472   0.42   1   1   4   0.3   right   1   
135   1.03333   4   144   0.04472   0.42   -1   1   4   0.3   left   1   
136   1.01667   4   0   0.01   0.42   -1   1   4   0.308333   left   1   
137   0.95   1   72   0.04472   0.42   -1   1   4   0.3   left   1   
138   1.3   4   72   0.027144   0.42   1   1   4   0.3   left   0   
139   2.13333   1   144   0.01648   0.42   1   1   4   0.3   left   0   
140   0.883333   1   144   0.027144   0.42   1   1   4   0.3   right   1   
141   0.733333   1   72   0.2   0.42   1   1   4   0.3   right   1   
142   0.7   4   216   0.07368   0.42   -1   1   4   0.3   left   1   
143   0.816667   4   0   0.04472   0.42   1   1   4   0.3   right   1   
144   0.816667   1   288   0.07368   0.42   1   1   4   0.3   right   1   
145   0.7   4   72   0.04472   0.42   -1   1   4   0.3   left   1   
146   0.75   4   288   0.2   0.42   1   1   4   0.3   right   1   
147   0.733333   4   216   0.01   0.42   -1   1   4   0.308333   left   1   
148   0.816667   1   0   0.04472   0.42   -1   1   4   0.3   left   1   
149   0.833333   1   0   0.01648   0.42   1   1   4   0.3   left   0   
150   0.9   4   144   0.07368   0.42   1   1   4   0.3   right   1   
151   0.716667   1   288   0.04472   0.42   -1   1   4   0.3   left   1   
152   0.733333   4   72   0.12139   0.42   -1   1   4   0.3   left   1   
153   0.966666   4   288   0.01648   0.42   1   1   4   0.3   left   0   
154   0.716667   4   0   0.2   0.42   -1   1   4   0.3   left   1   
155   0.733333   1   144   0.07368   0.42   -1   1   4   0.3   left   1   
156   0.716667   1   0   0.04472   0.42   1   1   4   0.3   right   1   
157   0.6   4   72   0.2   0.42   -1   1   4   0.3   left   1   
158   0.65   4   216   0.12139   0.42   -1   1   4   0.3   left   1   
159   1.18333   1   216   0.01648   0.42   -1   1   4   0.3   right   0   
160   1.28333   4   288   0.01648   0.42   -1   1   4   0.3   right   0   
161   0.8   4   0   0.027144   0.42   1   1   4   0.3   left   0   
162   1.86667   1   216   0.01   0.42   -1   1   4   0.308333   left   1   
163   0.916666   4   288   0.12139   0.42   1   1   4   0.3   right   1   
164   0.866666   1   72   0.04472   0.42   -1   1   4   0.3   left   1   
165   1.0   1   216   0.027144   0.42   -1   1   4   0.3   left   1   
166   0.933333   1   0   0.027144   0.42   -1   1   4   0.3   left   1   
167   1.23333   4   144   0.027144   0.42   1   1   4   0.3   left   0   
168   0.883333   4   216   0.12139   0.42   1   1   4   0.3   right   1   
169   0.95   1   0   0.12139   0.42   -1   1   4   0.3   left   1   
170   1.4   1   72   0.01   0.42   1   1   4   0.308333   left   0   
171   0.7   1   0   0.2   0.42   1   1   4   0.3   right   1   
172   0.766667   4   288   0.027144   0.42   -1   1   4   0.3   left   1   
173   1.3   4   0   0.01648   0.42   1   1   4   0.3   right   1   
174   1.0   1   72   0.01   0.42   -1   1   4   0.308333   left   1   
175   1.01667   1   216   0.01   0.42   1   1   4   0.308333   left   0   
176   0.916666   4   144   0.12139   0.42   -1   1   4   0.3   left   1   
177   0.833333   1   72   0.12139   0.42   1   1   4   0.3   right   1   
178   1.13333   1   288   0.01648   0.42   1   1   4   0.3   right   1   
179   1.13333   1   216   0.01648   0.42   1   1   4   0.3   right   1   
180   1.0   1   216   0.04472   0.42   -1   1   4   0.3   left   1   
181   0.983333   4   72   0.01   0.42   -1   1   4   0.308333   right   0   
182   1.05   4   0   0.01   0.42   1   1   4   0.308333   left   0   
183   1.03333   4   144   0.01   0.42   1   1   4   0.308333   left   0   
184   0.833333   4   216   0.04472   0.42   1   1   4   0.3   right   1   
185   1.21667   1   288   0.01   0.42   1   1   4   0.308333   right   1   
186   1.18333   4   288   0.04472   0.42   1   1   4   0.3   right   1   
187   0.95   4   0   0.07368   0.42   -1   1   4   0.3   left   1   
188   0.95   1   288   0.027144   0.42   -1   1   4   0.3   left   1   
189   0.9   1   144   0.04472   0.42   1   1   4   0.3   right   1   
190   0.9   1   144   0.01648   0.42   1   1   4   0.3   right   1   
191   1.21667   4   72   0.027144   0.42   1   1   4   0.3   right   1   
192   0.966666   4   0   0.12139   0.42   -1   1   4   0.3   left   1   
193   1.31667   1   144   0.01   0.42   -1   1   4   0.308333   left   1   
194   1.1   1   144   0.01   0.42   1   1   4   0.308333   left   0   
195   0.883333   4   72   0.12139   0.42   1   1   4   0.3   right   1   
196   1.05   4   288   0.01   0.42   -1   1   4   0.308333   left   1   
197   0.75   4   288   0.12139   0.42   -1   1   4   0.3   left   1   
198   1.0   1   0   0.027144   0.42   1   1   4   0.3   right   1   
199   1.23333   4   72   0.027144   0.42   -1   1   4   0.3   right   0   
200   0.966666   4   144   0.01648   0.42   1   1   4   0.3   right   1   
201   0.85   4   144   0.07368   0.42   -1   1   4   0.3   left   1   
202   0.933333   1   216   0.07368   0.42   -1   1   4   0.3   left   1   
203   1.18333   1   72   0.027144   0.42   -1   1   4   0.3   left   1   
204   0.866666   1   0   0.12139   0.42   1   1   4   0.3   right   1   
205   1.01667   1   0   0.01   0.42   -1   1   4   0.308333   left   1   
206   1.35   1   288   0.01648   0.42   -1   1   4   0.3   right   0   
207   1.08333   4   144   0.12139   0.42   1   1   4   0.3   right   1   
208   1.03333   1   144   0.01648   0.42   -1   1   4   0.3   left   1   
209   0.95   4   144   0.04472   0.42   1   1   4   0.3   right   1   
210   0.95   1   72   0.027144   0.42   1   1   4   0.3   right   1   
211   0.85   4   72   0.2   0.42   1   1   4   0.3   right   1   
212   0.75   4   72   0.07368   0.42   1   1   4   0.3   right   1   
213   0.75   4   288   0.07368   0.42   1   1   4   0.3   right   1   
214   0.716667   1   288   0.04472   0.42   1   1   4   0.3   right   1   
215   0.85   1   72   0.2   0.42   -1   1   4   0.3   left   1   
216   0.933333   1   144   0.027144   0.42   -1   1   4   0.3   left   1   
217   0.983333   1   72   0.01648   0.42   -1   1   4   0.3   left   1   
218   0.866666   1   144   0.07368   0.42   1   1   4   0.3   right   1   
219   0.783333   1   216   0.12139   0.42   -1   1   4   0.3   left   1   
220   0.85   1   0   0.07368   0.42   1   1   4   0.3   right   1   
221   0.9   4   0   0.04472   0.42   -1   1   4   0.3   left   1   
222   1.38333   4   144   0.01648   0.42   -1   1   4   0.3   left   1   
223   0.8   4   0   0.12139   0.42   1   1   4   0.3   right   1   
224   1.08333   4   288   0.01   0.42   1   1   4   0.308333   right   1   
225   1.05   4   288   0.07368   0.42   -1   1   4   0.3   left   1   
226   1.0   4   72   0.04472   0.42   1   1   4   0.3   right   1   
227   0.866666   1   72   0.12139   0.42   -1   1   4   0.3   left   1   
228   1.86667   4   72   0.01   0.42   1   1   4   0.308333   left   0   
229   1.15   1   288   0.01   0.42   -1   1   4   0.308333   left   1   
230   0.883333   1   288   0.027144   0.42   1   1   4   0.3   right   1   
231   0.783333   1   216   0.12139   0.42   1   1   4   0.3   right   1   
232   0.716667   1   216   0.027144   0.42   1   1   4   0.3   right   1   
233   1.21667   4   72   0.01648   0.42   -1   1   4   0.3   right   0   
234   0.75   1   288   0.2   0.42   -1   1   4   0.3   left   1   
235   0.7   1   72   0.07368   0.42   1   1   4   0.3   right   1   
236   0.766667   4   216   0.027144   0.42   -1   1   4   0.3   left   1   
237   1.05   4   144   0.01   0.42   -1   1   4   0.308333   left   1   
238   0.983333   1   0   0.01648   0.42   -1   1   4   0.3   left   1   
239   1.05   4   0   0.01648   0.42   -1   1   4   0.3   left   1   
240   0.85   1   144   0.027144   0.42   1   1   4   0.3   right   1   
241   0.75   4   0   0.07368   0.42   1   1   4   0.3   right   1   
242   0.683333   1   216   0.04472   0.42   1   1   4   0.3   right   1   
243   0.666667   1   288   0.12139   0.42   1   1   4   0.3   right   1   
244   0.966666   4   216   0.2   0.42   -1   1   4   0.3   left   1   
245   0.7   1   72   0.04472   0.42   1   1   4   0.3   right   1   
246   0.666667   1   144   0.2   0.42   1   1   4   0.3   right   1   
247   0.783333   1   144   0.04472   0.42   -1   1   4   0.3   left   1   
248   0.716667   1   72   0.07368   0.42   -1   1   4   0.3   left   1   
249   1.21667   1   288   0.07368   0.42   -1   1   4   0.3   left   1   
250   0.616667   1   288   0.2   0.42   1   1   4   0.3   right   1   
251   0.8   4   144   0.04472   0.42   -1   1   4   0.3   left   1   
252   0.75   4   72   0.07368   0.42   -1   1   4   0.3   left   1   
253   1.01667   4   0   0.01   0.42   -1   1   4   0.308333   left   1   
254   0.65   1   144   0.12139   0.42   1   1   4   0.3   right   1   
255   0.866666   4   216   0.04472   0.42   -1   1   4   0.3   left   1   
256   0.816667   1   288   0.12139   0.42   -1   1   4   0.3   left   1   
257   0.883333   1   72   0.01648   0.42   1   1   4   0.3   right   1   
258   0.766667   1   216   0.2   0.42   -1   1   4   0.3   left   1   
259   0.816667   1   144   0.2   0.42   -1   1   4   0.3   left   1   
260   1.0   4   0   0.027144   0.42   -1   1   4   0.3   left   1   
261   0.716667   4   144   0.2   0.42   1   1   4   0.3   right   1   
262   0.833333   4   216   0.01648   0.42   -1   1   4   0.3   left   1   
263   0.633333   4   216   0.2   0.42   1   1   4   0.3   right   1   
264   0.75   4   144   0.027144   0.42   -1   1   4   0.3   left   1   
265   0.916666   1   0   0.07368   0.42   -1   1   4   0.3   left   1   
266   1.06667   4   216   0.01   0.42   1   1   4   0.308333   left   0   
267   0.833333   1   0   0.2   0.42   -1   1   4   0.3   left   1   
268   0.666667   1   144   0.12139   0.42   -1   1   4   0.3   left   1   
269   0.85   4   216   0.07368   0.42   1   1   4   0.3   right   1   
270   1.1   1   0   0.01   0.42   1   1   4   0.308333   right   1   
271   0.633333   1   216   0.2   0.42   1   1   4   0.3   right   1   
272   1.35   4   216   0.027144   0.42   1   1   4   0.3   left   0   
273   1.25   4   72   0.01648   0.42   1   1   4   0.3   left   0   
274   0.85   4   144   0.2   0.42   -1   1   4   0.3   left   1   
275   0.75   4   288   0.2   0.42   -1   1   4   0.3   left   1   
276   1.28333   4   288   0.027144   0.42   1   1   4   0.3   left   0   
277   0.95   4   288   0.04472   0.42   -1   1   4   0.3   left   1   
278   0.866666   1   216   0.07368   0.42   1   1   4   0.3   right   1   
279   1.41667   4   216   0.01648   0.42   1   1   4   0.3   left   0   
280   0.583333   4   0   0.2   0.42   1   1   4   0.3   right   1   
