Experiment   Time   Size   InitialPhase   Duration   Contrast   Direction   Frequency   Speed   FixationTime   Answer   Correct   
1   1.11667   4   216   0.07368   0.42   1   1   4   0.3   right   1   
2   0.883333   4   216   0.07368   0.42   -1   1   4   0.3   left   1   
3   0.783333   1   0   0.12139   0.42   -1   1   4   0.3   left   1   
4   0.733333   1   288   0.07368   0.42   1   1   4   0.3   right   1   
5   0.833333   1   72   0.07368   0.42   -1   1   4   0.3   left   1   
6   0.766667   4   0   0.01648   0.42   1   1   4   0.3   right   1   
7   0.766667   4   216   0.12139   0.42   -1   1   4   0.3   left   1   
8   0.75   4   0   0.2   0.42   1   1   4   0.3   right   1   
9   0.766667   1   0   0.12139   0.42   1   1   4   0.3   right   1   
10   1.18333   4   288   0.01648   0.42   1   1   4   0.3   right   1   
11   0.733333   1   144   0.12139   0.42   -1   1   4   0.3   left   1   
12   0.783333   1   72   0.027144   0.42   1   1   4   0.3   right   1   
13   0.816667   1   216   0.027144   0.42   1   1   4   0.3   right   1   
14   1.11667   4   72   0.2   0.42   -1   1   4   0.3   left   1   
15   0.883333   1   288   0.027144   0.42   -1   1   4   0.3   right   0   
16   0.666667   1   288   0.2   0.42   1   1   4   0.3   right   1   
17   0.783333   1   72   0.04472   0.42   1   1   4   0.3   right   1   
18   0.766667   1   288   0.01648   0.42   -1   1   4   0.3   right   0   
19   0.933333   1   144   0.04472   0.42   -1   1   4   0.3   left   1   
20   3.11666   1   216   0.04472   0.42   -1   1   4   0.3   right   0   
21   0.816667   1   288   0.04472   0.42   -1   1   4   0.3   left   1   
22   0.733333   1   0   0.2   0.42   1   1   4   0.3   right   1   
23   0.883333   4   72   0.07368   0.42   1   1   4   0.3   right   1   
24   1.13333   4   144   0.04472   0.42   -1   1   4   0.3   right   0   
25   0.866666   1   0   0.2   0.42   -1   1   4   0.3   left   1   
26   0.816667   1   72   0.07368   0.42   1   1   4   0.3   right   1   
27   0.8   4   0   0.04472   0.42   1   1   4   0.3   right   1   
28   0.783333   4   216   0.027144   0.42   1   1   4   0.3   right   1   
29   0.9   4   216   0.12139   0.42   1   1   4   0.3   right   1   
30   0.833333   1   216   0.01   0.42   1   1   4   0.308333   right   1   
31   0.816667   4   72   0.04472   0.42   1   1   4   0.3   right   1   
32   0.783333   4   72   0.01   0.42   -1   1   4   0.308333   right   0   
33   0.7   1   72   0.2   0.42   -1   1   4   0.3   left   1   
34   0.733333   4   288   0.2   0.42   1   1   4   0.3   right   1   
35   0.766667   1   288   0.04472   0.42   1   1   4   0.3   right   1   
36   2.3   1   0   0.027144   0.42   -1   1   4   0.3   left   1   
37   1.08333   4   216   0.027144   0.42   -1   1   4   0.3   right   0   
38   0.783333   4   216   0.2   0.42   1   1   4   0.3   right   1   
39   1.25   1   144   0.01   0.42   -1   1   4   0.308333   left   1   
40   0.85   1   288   0.2   0.42   -1   1   4   0.3   left   1   
41   0.733333   1   216   0.01648   0.42   1   1   4   0.3   right   1   
42   0.816667   1   288   0.027144   0.42   1   1   4   0.3   right   1   
43   0.833333   4   0   0.027144   0.42   1   1   4   0.3   right   1   
44   0.8   4   0   0.12139   0.42   -1   1   4   0.3   left   1   
45   0.766667   4   72   0.2   0.42   1   1   4   0.3   right   1   
46   1.01667   1   144   0.04472   0.42   1   1   4   0.3   right   1   
47   1.25   4   144   0.01   0.42   1   1   4   0.308333   right   1   
48   1.15   1   216   0.01   0.42   -1   1   4   0.308333   left   1   
49   1.06667   4   216   0.01648   0.42   1   1   4   0.3   right   1   
50   0.816667   4   288   0.12139   0.42   1   1   4   0.3   right   1   
51   0.866666   1   72   0.12139   0.42   -1   1   4   0.3   left   1   
52   0.7   1   216   0.04472   0.42   1   1   4   0.3   right   1   
53   1.18333   1   0   0.01648   0.42   -1   1   4   0.3   right   0   
54   0.816667   4   144   0.12139   0.42   -1   1   4   0.3   left   1   
55   0.716667   1   72   0.12139   0.42   1   1   4   0.3   right   1   
56   0.716667   1   288   0.12139   0.42   -1   1   4   0.3   left   1   
57   0.8   4   216   0.04472   0.42   1   1   4   0.3   right   1   
58   0.85   1   288   0.01   0.42   1   1   4   0.308333   right   1   
59   0.7   4   288   0.2   0.42   -1   1   4   0.3   left   1   
60   0.85   1   0   0.027144   0.42   1   1   4   0.3   right   1   
61   1.05   4   144   0.027144   0.42   1   1   4   0.3   right   1   
62   0.933333   4   288   0.07368   0.42   1   1   4   0.3   right   1   
63   0.8   1   72   0.2   0.42   1   1   4   0.3   right   1   
64   0.833333   4   144   0.027144   0.42   -1   1   4   0.3   right   0   
65   0.85   4   72   0.01648   0.42   -1   1   4   0.3   right   0   
66   0.8   1   0   0.01   0.42   1   1   4   0.308333   right   1   
67   0.866666   1   72   0.04472   0.42   -1   1   4   0.3   left   1   
68   0.733333   4   144   0.07368   0.42   1   1   4   0.3   right   1   
