Experiment   Time   Size   InitialPhase   Duration   Contrast   Direction   Frequency   Speed   FixationTime   Answer   Correct   
116   0.85   4   216   0.027144   0.42   1   1   4   0.3   left   0   
117   1.1   1   288   0.01   0.42   1   1   4   0.308333   right   1   
118   0.683333   1   72   0.04472   0.42   -1   1   4   0.3   left   1   
119   0.866666   1   144   0.01   0.42   1   1   4   0.308333   right   1   
120   0.7   1   144   0.2   0.42   1   1   4   0.3   right   1   
121   0.683333   1   72   0.07368   0.42   1   1   4   0.3   right   1   
122   0.916666   1   144   0.027144   0.42   -1   1   4   0.3   left   1   
123   0.883333   1   288   0.07368   0.42   -1   1   4   0.3   left   1   
124   0.75   1   72   0.2   0.42   -1   1   4   0.3   left   1   
125   0.9   1   0   0.01   0.42   1   1   4   0.308333   right   1   
126   2.33333   1   72   0.01648   0.42   1   1   4   0.3   right   1   
127   1.48333   4   144   0.04472   0.42   -1   1   4   0.3   right   0   
128   0.983333   4   0   0.01648   0.42   -1   1   4   0.3   right   0   
129   1.43333   1   0   0.027144   0.42   1   1   4   0.3   right   1   
130   1.53333   4   72   0.01648   0.42   -1   1   4   0.3   right   0   
131   0.7   1   72   0.027144   0.42   1   1   4   0.3   left   0   
132   0.966666   4   0   0.027144   0.42   -1   1   4   0.3   right   0   
133   0.633333   1   0   0.12139   0.42   -1   1   4   0.3   left   1   
134   0.933333   1   72   0.01   0.42   -1   1   4   0.308333   left   1   
135   0.9   1   216   0.01   0.42   1   1   4   0.308333   right   1   
136   0.9   1   216   0.12139   0.42   1   1   4   0.3   right   1   
137   0.783333   4   72   0.07368   0.42   1   1   4   0.3   right   1   
138   0.683333   1   72   0.2   0.42   1   1   4   0.3   right   1   
139   0.966666   1   0   0.04472   0.42   1   1   4   0.3   right   1   
140   0.933333   1   0   0.12139   0.42   1   1   4   0.3   right   1   
141   0.866666   1   216   0.2   0.42   -1   1   4   0.3   left   1   
142   0.833333   4   216   0.04472   0.42   1   1   4   0.3   right   1   
143   1.03333   4   144   0.01648   0.42   -1   1   4   0.3   left   1   
144   0.766667   4   72   0.01648   0.42   -1   1   4   0.3   right   0   
145   1.51667   4   216   0.04472   0.42   -1   1   4   0.3   right   0   
146   0.916666   1   216   0.01648   0.42   -1   1   4   0.3   left   1   
147   0.833333   1   216   0.027144   0.42   1   1   4   0.3   left   0   
148   0.783333   4   216   0.01   0.42   -1   1   4   0.308333   right   0   
149   0.866666   1   288   0.01   0.42   1   1   4   0.308333   left   0   
150   0.783333   4   0   0.01   0.42   1   1   4   0.308333   right   1   
151   1.03333   4   216   0.07368   0.42   -1   1   4   0.3   left   1   
152   0.75   1   144   0.027144   0.42   1   1   4   0.3   right   1   
153   0.75   4   0   0.07368   0.42   -1   1   4   0.3   left   1   
154   0.683333   1   288   0.12139   0.42   1   1   4   0.3   right   1   
155   1.36667   4   0   0.01648   0.42   -1   1   4   0.3   left   1   
156   0.816667   4   72   0.01   0.42   -1   1   4   0.308333   right   0   
157   0.65   4   216   0.2   0.42   -1   1   4   0.3   left   1   
158   0.666667   1   0   0.12139   0.42   1   1   4   0.3   right   1   
159   0.683333   4   216   0.01648   0.42   1   1   4   0.3   left   0   
160   0.85   4   216   0.12139   0.42   -1   1   4   0.3   left   1   
161   0.75   1   72   0.07368   0.42   -1   1   4   0.3   left   1   
162   0.7   4   72   0.04472   0.42   -1   1   4   0.3   left   1   
163   0.583333   4   216   0.2   0.42   1   1   4   0.3   right   1   
164   0.75   1   144   0.07368   0.42   1   1   4   0.3   right   1   
165   0.883333   4   288   0.07368   0.42   1   1   4   0.3   right   1   
166   0.733333   4   288   0.01648   0.42   -1   1   4   0.3   left   1   
167   0.733333   1   288   0.12139   0.42   -1   1   4   0.3   left   1   
168   0.683333   1   144   0.12139   0.42   -1   1   4   0.3   left   1   
169   0.716667   4   216   0.12139   0.42   1   1   4   0.3   right   1   
170   0.933333   4   288   0.01   0.42   -1   1   4   0.308333   left   1   
171   0.783333   1   72   0.12139   0.42   -1   1   4   0.3   left   1   
172   0.766667   1   144   0.027144   0.42   -1   1   4   0.3   right   0   
173   0.883333   1   72   0.027144   0.42   -1   1   4   0.3   right   0   
174   0.75   4   144   0.04472   0.42   1   1   4   0.3   left   0   
175   0.766667   1   144   0.07368   0.42   -1   1   4   0.3   left   1   
176   0.683333   4   72   0.2   0.42   1   1   4   0.3   right   1   
177   1.65   1   288   0.01648   0.42   1   1   4   0.3   right   1   
178   0.8   4   0   0.04472   0.42   1   1   4   0.3   left   0   
179   0.683333   1   288   0.2   0.42   -1   1   4   0.3   left   1   
180   0.75   1   288   0.027144   0.42   -1   1   4   0.3   right   0   
181   0.75   1   0   0.01648   0.42   1   1   4   0.3   left   0   
182   0.666667   1   216   0.04472   0.42   1   1   4   0.3   right   1   
183   0.816667   4   72   0.027144   0.42   -1   1   4   0.3   left   1   
184   0.683333   4   144   0.07368   0.42   1   1   4   0.3   right   1   
185   0.766667   4   72   0.12139   0.42   -1   1   4   0.3   left   1   
186   0.866666   1   216   0.04472   0.42   -1   1   4   0.3   left   1   
187   0.6   4   72   0.12139   0.42   1   1   4   0.3   right   1   
188   0.75   4   0   0.027144   0.42   -1   1   4   0.3   left   1   
189   0.733333   4   0   0.07368   0.42   1   1   4   0.3   right   1   
190   0.616667   1   144   0.2   0.42   -1   1   4   0.3   left   1   
191   0.766667   1   0   0.01   0.42   1   1   4   0.308333   right   1   
192   0.683333   4   288   0.04472   0.42   1   1   4   0.3   left   0   
193   0.85   1   216   0.12139   0.42   -1   1   4   0.3   left   1   
194   0.65   4   288   0.12139   0.42   1   1   4   0.3   right   1   
195   0.733333   4   0   0.2   0.42   1   1   4   0.3   right   1   
196   0.8   1   144   0.01648   0.42   1   1   4   0.3   left   0   
197   0.9   4   144   0.07368   0.42   -1   1   4   0.3   left   1   
198   0.633333   1   216   0.2   0.42   1   1   4   0.3   right   1   
199   0.633333   1   144   0.2   0.42   1   1   4   0.3   right   1   
200   0.783333   1   216   0.027144   0.42   -1   1   4   0.3   left   1   
201   0.8   1   288   0.01   0.42   -1   1   4   0.308333   left   1   
202   0.7   4   216   0.07368   0.42   1   1   4   0.3   right   1   
203   1.48333   1   72   0.01   0.42   1   1   4   0.308333   right   1   
204   0.7   4   72   0.2   0.42   -1   1   4   0.3   left   1   
205   0.666667   4   0   0.04472   0.42   -1   1   4   0.3   right   0   
206   0.933333   4   72   0.027144   0.42   1   1   4   0.3   right   1   
207   0.783333   4   144   0.01   0.42   1   1   4   0.308333   right   1   
208   0.75   1   0   0.04472   0.42   1   1   4   0.3   right   1   
209   0.783333   1   216   0.01   0.42   -1   1   4   0.308333   right   0   
210   1.28333   4   288   0.01   0.42   1   1   4   0.308333   right   1   
211   0.75   4   0   0.01648   0.42   1   1   4   0.3   right   1   
212   0.833333   1   72   0.01   0.42   -1   1   4   0.308333   left   1   
213   0.7   4   288   0.04472   0.42   -1   1   4   0.3   right   0   
214   0.6   1   288   0.2   0.42   1   1   4   0.3   right   1   
215   0.733333   1   72   0.027144   0.42   1   1   4   0.3   right   1   
216   0.716667   1   0   0.12139   0.42   -1   1   4   0.3   left   1   
217   0.733333   4   144   0.027144   0.42   -1   1   4   0.3   right   0   
218   0.566667   4   144   0.12139   0.42   -1   1   4   0.3   left   1   
219   0.65   1   72   0.12139   0.42   1   1   4   0.3   right   1   
220   0.616667   4   72   0.04472   0.42   1   1   4   0.3   left   0   
221   0.583333   1   72   0.07368   0.42   1   1   4   0.3   right   1   
222   0.616667   4   216   0.027144   0.42   1   1   4   0.3   left   0   
223   0.616667   1   144   0.01648   0.42   -1   1   4   0.3   right   0   
224   0.566667   4   288   0.027144   0.42   1   1   4   0.3   left   0   
225   0.6   1   144   0.04472   0.42   1   1   4   0.3   right   1   
226   0.65   1   216   0.01648   0.42   1   1   4   0.3   left   0   
227   0.883333   1   0   0.01   0.42   -1   1   4   0.308333   left   1   
228   0.65   4   0   0.2   0.42   -1   1   4   0.3   left   1   
229   0.7   1   72   0.01648   0.42   -1   1   4   0.3   right   0   
230   1.08333   4   288   0.01648   0.42   1   1   4   0.3   left   0   
231   0.633333   4   288   0.2   0.42   -1   1   4   0.3   left   1   
232   0.666667   4   0   0.12139   0.42   -1   1   4   0.3   left   1   
233   0.7   4   144   0.027144   0.42   1   1   4   0.3   left   0   
234   0.75   4   72   0.01648   0.42   1   1   4   0.3   left   0   
235   0.833333   1   144   0.01   0.42   -1   1   4   0.308333   left   1   
236   0.75   1   216   0.07368   0.42   -1   1   4   0.3   left   1   
237   0.683333   1   216   0.07368   0.42   1   1   4   0.3   right   1   
238   0.666667   1   288   0.027144   0.42   1   1   4   0.3   right   1   
239   0.816667   4   288   0.027144   0.42   -1   1   4   0.3   right   0   
240   0.816667   1   72   0.01648   0.42   1   1   4   0.3   left   0   
241   0.7   4   0   0.01   0.42   -1   1   4   0.308333   right   0   
242   0.733333   4   288   0.12139   0.42   -1   1   4   0.3   left   1   
243   1.01667   1   0   0.01648   0.42   -1   1   4   0.3   right   0   
244   0.783333   4   144   0.01   0.42   -1   1   4   0.308333   left   1   
245   0.783333   1   72   0.2   0.42   -1   1   4   0.3   left   1   
246   0.683333   1   72   0.04472   0.42   -1   1   4   0.3   left   1   
247   0.566667   1   0   0.2   0.42   -1   1   4   0.3   left   1   
248   0.816667   4   144   0.04472   0.42   -1   1   4   0.3   right   0   
249   0.8   4   0   0.027144   0.42   1   1   4   0.3   right   1   
250   0.75   4   72   0.07368   0.42   1   1   4   0.3   left   0   
251   0.816667   1   288   0.07368   0.42   -1   1   4   0.3   left   1   
252   0.75   1   288   0.04472   0.42   -1   1   4   0.3   left   1   
253   0.95   1   72   0.04472   0.42   1   1   4   0.3   right   1   
254   1.01667   4   216   0.01648   0.42   -1   1   4   0.3   left   1   
255   0.616667   4   144   0.12139   0.42   1   1   4   0.3   right   1   
256   0.7   1   144   0.04472   0.42   -1   1   4   0.3   left   1   
257   0.55   4   144   0.2   0.42   1   1   4   0.3   right   1   
258   0.716667   1   0   0.2   0.42   1   1   4   0.3   right   1   
259   0.916666   4   0   0.12139   0.42   1   1   4   0.3   right   1   
260   0.883333   1   216   0.12139   0.42   1   1   4   0.3   right   1   
261   1.01667   1   0   0.027144   0.42   -1   1   4   0.3   left   1   
262   0.933333   4   288   0.2   0.42   1   1   4   0.3   right   1   
263   1.1   1   288   0.01648   0.42   -1   1   4   0.3   right   0   
264   0.983333   1   0   0.07368   0.42   1   1   4   0.3   right   1   
265   0.95   1   144   0.01   0.42   1   1   4   0.308333   right   1   
266   0.8   1   0   0.07368   0.42   -1   1   4   0.3   left   1   
267   0.816667   1   72   0.2   0.42   1   1   4   0.3   right   1   
268   0.733333   1   0   0.04472   0.42   -1   1   4   0.3   left   1   
269   0.55   1   288   0.07368   0.42   1   1   4   0.3   right   1   
270   1.1   1   216   0.01   0.42   1   1   4   0.308333   right   1   
271   0.9   1   144   0.12139   0.42   1   1   4   0.3   right   1   
272   0.85   4   144   0.2   0.42   -1   1   4   0.3   left   1   
273   1.3   1   0   0.027144   0.42   1   1   4   0.3   right   1   
274   1.03333   4   216   0.01   0.42   1   1   4   0.308333   left   0   
275   0.95   4   72   0.01   0.42   1   1   4   0.308333   right   1   
276   0.916666   4   144   0.01648   0.42   1   1   4   0.3   left   0   
277   0.783333   4   288   0.07368   0.42   -1   1   4   0.3   right   0   
278   0.816667   1   288   0.04472   0.42   1   1   4   0.3   right   1   
279   1.0   4   216   0.027144   0.42   -1   1   4   0.3   left   1   
280   0.65   4   72   0.07368   0.42   -1   1   4   0.3   right   0   
