Experiment   Time   Size   InitialPhase   Duration   Contrast   Direction   Frequency   Speed   FixationTime   Answer   Correct   
90   0.7   1   0   0.027144   0.42   -1   1   4   0.3   left   1   
91   0.766667   4   0   0.01648   0.42   -1   1   4   0.3   left   1   
92   1.01667   1   288   0.01   0.42   -1   1   4   0.308333   right   0   
93   0.85   4   288   0.01   0.42   1   1   4   0.308333   right   1   
94   0.866666   4   288   0.12139   0.42   -1   1   4   0.3   left   1   
95   0.9   4   144   0.2   0.42   -1   1   4   0.3   left   1   
96   0.866666   1   144   0.12139   0.42   -1   1   4   0.3   left   1   
97   0.933333   4   72   0.01648   0.42   1   1   4   0.3   left   0   
98   0.716667   1   216   0.027144   0.42   -1   1   4   0.3   right   0   
99   0.9   1   144   0.027144   0.42   -1   1   4   0.3   right   0   
100   1.08333   4   72   0.07368   0.42   -1   1   4   0.3   left   1   
101   0.75   1   144   0.2   0.42   -1   1   4   0.3   left   1   
102   0.983333   1   216   0.01648   0.42   1   1   4   0.3   left   0   
103   0.916666   4   144   0.01648   0.42   1   1   4   0.3   left   0   
104   0.8   4   288   0.07368   0.42   1   1   4   0.3   left   0   
105   0.95   1   0   0.01   0.42   -1   1   4   0.308333   left   1   
106   0.75   4   0   0.07368   0.42   1   1   4   0.3   left   0   
107   0.783333   4   72   0.01   0.42   -1   1   4   0.308333   right   0   
108   1.11667   4   72   0.027144   0.42   -1   1   4   0.3   left   1   
109   0.816667   4   288   0.01648   0.42   1   1   4   0.3   left   0   
110   0.866666   4   216   0.2   0.42   -1   1   4   0.3   left   1   
111   0.816667   1   216   0.12139   0.42   1   1   4   0.3   right   1   
112   0.916666   1   0   0.01   0.42   1   1   4   0.308333   right   1   
113   0.816667   1   144   0.2   0.42   1   1   4   0.3   right   1   
114   0.95   1   0   0.01648   0.42   -1   1   4   0.3   right   0   
115   0.983333   1   0   0.07368   0.42   1   1   4   0.3   right   1   
116   0.883333   4   72   0.2   0.42   1   1   4   0.3   right   1   
117   0.816667   4   0   0.07368   0.42   -1   1   4   0.3   right   0   
118   1.7   4   288   0.027144   0.42   1   1   4   0.3   left   0   
119   0.8   4   216   0.07368   0.42   -1   1   4   0.3   left   1   
120   0.7   1   216   0.12139   0.42   -1   1   4   0.3   left   1   
121   0.8   1   72   0.07368   0.42   1   1   4   0.3   right   1   
122   0.833333   4   144   0.04472   0.42   1   1   4   0.3   left   0   
123   0.8   4   0   0.12139   0.42   -1   1   4   0.3   left   1   
124   0.883333   1   144   0.01   0.42   1   1   4   0.308333   left   0   
125   0.866666   4   216   0.01648   0.42   1   1   4   0.3   left   0   
126   0.883333   1   0   0.2   0.42   -1   1   4   0.3   left   1   
127   0.816667   4   72   0.01   0.42   1   1   4   0.308333   right   1   
128   0.933333   1   72   0.01   0.42   -1   1   4   0.308333   left   1   
129   0.716667   1   72   0.01   0.42   1   1   4   0.308333   left   0   
130   0.8   1   288   0.01648   0.42   -1   1   4   0.3   left   1   
131   0.7   1   288   0.04472   0.42   -1   1   4   0.3   left   1   
132   0.816667   1   216   0.07368   0.42   1   1   4   0.3   right   1   
133   0.833333   1   144   0.01   0.42   -1   1   4   0.308333   left   1   
134   0.816667   4   72   0.07368   0.42   1   1   4   0.3   left   0   
135   1.0   4   216   0.01   0.42   1   1   4   0.308333   left   0   
136   0.816667   4   216   0.12139   0.42   -1   1   4   0.3   left   1   
137   0.783333   4   288   0.07368   0.42   -1   1   4   0.3   left   1   
138   0.8   4   144   0.027144   0.42   1   1   4   0.3   right   1   
139   0.85   4   288   0.2   0.42   -1   1   4   0.3   left   1   
140   0.733333   4   72   0.12139   0.42   -1   1   4   0.3   left   1   
141   1.08333   1   0   0.027144   0.42   1   1   4   0.3   right   1   
142   0.733333   1   72   0.2   0.42   -1   1   4   0.3   left   1   
143   0.666667   1   216   0.2   0.42   1   1   4   0.3   right   1   
144   0.8   4   72   0.07368   0.42   -1   1   4   0.3   left   1   
145   0.783333   1   72   0.04472   0.42   1   1   4   0.3   right   1   
146   0.9   4   0   0.01   0.42   1   1   4   0.308333   left   0   
147   0.733333   4   72   0.027144   0.42   1   1   4   0.3   left   0   
148   0.916666   4   72   0.01   0.42   -1   1   4   0.308333   right   0   
149   0.833333   1   72   0.01648   0.42   -1   1   4   0.3   left   1   
150   0.716667   1   0   0.01648   0.42   1   1   4   0.3   left   0   
151   0.85   4   144   0.12139   0.42   -1   1   4   0.3   left   1   
152   0.65   4   216   0.2   0.42   1   1   4   0.3   right   1   
153   0.8   1   288   0.04472   0.42   1   1   4   0.3   right   1   
154   0.65   1   72   0.12139   0.42   -1   1   4   0.3   left   1   
155   0.75   4   0   0.12139   0.42   1   1   4   0.3   right   1   
