Experiment   Time   Size   InitialPhase   Duration   Contrast   Direction   Frequency   Speed   FixationTime   Answer   Correct   
46   0.75   4   288   0.04472   0.42   -1   1   4   0.3   right   0   
47   0.833333   4   216   0.01648   0.42   -1   1   4   0.3   left   1   
48   0.816667   1   0   0.01   0.42   -1   1   4   0.308333   right   0   
49   0.833333   4   72   0.027144   0.42   1   1   4   0.3   left   0   
50   0.883333   1   72   0.12139   0.42   -1   1   4   0.3   left   1   
51   0.75   4   72   0.12139   0.42   1   1   4   0.3   right   1   
52   0.75   1   0   0.04472   0.42   -1   1   4   0.3   left   1   
53   0.9   4   288   0.12139   0.42   -1   1   4   0.3   left   1   
54   0.8   4   216   0.027144   0.42   1   1   4   0.3   right   1   
55   0.933333   4   144   0.2   0.42   -1   1   4   0.3   left   1   
56   0.783333   4   0   0.01   0.42   -1   1   4   0.308333   right   0   
57   0.833333   1   72   0.07368   0.42   1   1   4   0.3   right   1   
58   0.883333   4   0   0.12139   0.42   1   1   4   0.3   right   1   
59   0.816667   1   0   0.12139   0.42   1   1   4   0.3   right   1   
60   0.8   4   72   0.01648   0.42   -1   1   4   0.3   right   0   
61   0.85   1   288   0.01648   0.42   -1   1   4   0.3   left   1   
62   0.95   4   216   0.04472   0.42   1   1   4   0.3   left   0   
63   0.983333   4   288   0.07368   0.42   1   1   4   0.3   right   1   
64   1.0   4   72   0.2   0.42   -1   1   4   0.3   left   1   
65   0.75   1   72   0.04472   0.42   -1   1   4   0.3   right   0   
66   0.8   4   144   0.04472   0.42   -1   1   4   0.3   left   1   
67   0.75   4   288   0.04472   0.42   1   1   4   0.3   right   1   
68   0.95   1   216   0.07368   0.42   1   1   4   0.3   right   1   
69   0.95   1   216   0.01   0.42   1   1   4   0.308333   left   0   
70   1.18333   1   0   0.01648   0.42   1   1   4   0.3   right   1   
71   0.816667   1   216   0.2   0.42   1   1   4   0.3   right   1   
72   0.733333   1   72   0.027144   0.42   -1   1   4   0.3   left   1   
73   0.766667   1   0   0.04472   0.42   1   1   4   0.3   right   1   
74   0.733333   1   0   0.12139   0.42   -1   1   4   0.3   left   1   
75   0.666667   4   216   0.04472   0.42   -1   1   4   0.3   right   0   
76   0.75   1   288   0.07368   0.42   1   1   4   0.3   left   0   
77   0.9   4   0   0.04472   0.42   1   1   4   0.3   right   1   
78   0.85   4   0   0.04472   0.42   -1   1   4   0.3   left   1   
79   0.833333   4   288   0.01648   0.42   1   1   4   0.3   right   1   
80   0.85   1   216   0.04472   0.42   1   1   4   0.3   right   1   
81   0.933333   1   72   0.2   0.42   1   1   4   0.3   right   1   
82   0.95   1   216   0.01   0.42   -1   1   4   0.308333   right   0   
83   0.833333   1   216   0.027144   0.42   1   1   4   0.3   right   1   
84   0.8   4   216   0.027144   0.42   -1   1   4   0.3   left   1   
85   0.95   4   72   0.027144   0.42   -1   1   4   0.3   left   1   
86   0.733333   4   288   0.027144   0.42   1   1   4   0.3   right   1   
87   0.75   1   144   0.027144   0.42   -1   1   4   0.3   left   1   
88   1.25   4   216   0.07368   0.42   -1   1   4   0.3   left   1   
89   0.75   4   0   0.027144   0.42   -1   1   4   0.3   right   0   
90   0.9   1   0   0.2   0.42   1   1   4   0.3   right   1   
91   0.783333   4   144   0.01648   0.42   -1   1   4   0.3   left   1   
92   0.95   1   0   0.2   0.42   -1   1   4   0.3   left   1   
93   0.933333   1   144   0.01648   0.42   -1   1   4   0.3   right   0   
94   0.766667   1   288   0.01   0.42   -1   1   4   0.308333   left   1   
95   0.833333   1   288   0.12139   0.42   -1   1   4   0.3   left   1   
96   0.716667   4   144   0.07368   0.42   1   1   4   0.3   right   1   
97   0.75   1   144   0.12139   0.42   -1   1   4   0.3   left   1   
98   0.783333   1   288   0.01648   0.42   1   1   4   0.3   right   1   
99   0.733333   4   0   0.01   0.42   1   1   4   0.308333   left   0   
100   0.866666   4   0   0.2   0.42   -1   1   4   0.3   left   1   
101   0.783333   4   72   0.2   0.42   1   1   4   0.3   right   1   
102   0.816667   1   72   0.2   0.42   -1   1   4   0.3   left   1   
103   0.766667   4   0   0.2   0.42   1   1   4   0.3   right   1   
104   0.75   4   144   0.12139   0.42   -1   1   4   0.3   left   1   
105   0.733333   1   144   0.027144   0.42   1   1   4   0.3   right   1   
106   0.783333   4   288   0.2   0.42   1   1   4   0.3   right   1   
107   0.766667   4   216   0.2   0.42   1   1   4   0.3   right   1   
108   0.7   1   0   0.07368   0.42   -1   1   4   0.3   left   1   
109   0.866666   4   72   0.04472   0.42   1   1   4   0.3   right   1   
110   0.816667   1   144   0.2   0.42   1   1   4   0.3   right   1   
111   0.75   1   288   0.2   0.42   1   1   4   0.3   right   1   
112   0.75   1   288   0.07368   0.42   -1   1   4   0.3   left   1   
113   0.766667   1   144   0.07368   0.42   1   1   4   0.3   right   1   
114   0.7   1   72   0.04472   0.42   1   1   4   0.3   right   1   
115   0.716667   1   144   0.04472   0.42   1   1   4   0.3   right   1   
116   0.75   1   288   0.12139   0.42   1   1   4   0.3   right   1   
117   0.983333   4   288   0.027144   0.42   -1   1   4   0.3   right   0   
118   0.8   1   72   0.027144   0.42   1   1   4   0.3   right   1   
119   0.783333   4   72   0.01648   0.42   1   1   4   0.3   right   1   
120   0.7   1   288   0.04472   0.42   1   1   4   0.3   right   1   
121   0.75   4   288   0.01   0.42   1   1   4   0.308333   left   0   
122   0.783333   4   72   0.12139   0.42   -1   1   4   0.3   left   1   
123   0.8   4   216   0.01648   0.42   1   1   4   0.3   right   1   
124   0.8   1   72   0.12139   0.42   1   1   4   0.3   right   1   
125   0.733333   1   216   0.12139   0.42   1   1   4   0.3   right   1   
126   0.8   4   216   0.12139   0.42   1   1   4   0.3   right   1   
127   0.716667   1   288   0.2   0.42   -1   1   4   0.3   left   1   
128   0.75   4   144   0.07368   0.42   -1   1   4   0.3   left   1   
129   0.683333   4   144   0.04472   0.42   1   1   4   0.3   right   1   
130   0.8   1   72   0.01648   0.42   -1   1   4   0.3   left   1   
131   0.666667   1   72   0.01648   0.42   1   1   4   0.3   right   1   
132   0.666667   4   288   0.12139   0.42   1   1   4   0.3   left   0   
133   0.833333   1   144   0.12139   0.42   1   1   4   0.3   right   1   
134   0.816667   1   144   0.2   0.42   -1   1   4   0.3   left   1   
135   0.833333   4   0   0.01648   0.42   1   1   4   0.3   right   1   
136   0.866666   4   144   0.2   0.42   1   1   4   0.3   right   1   
137   0.783333   1   216   0.2   0.42   -1   1   4   0.3   left   1   
138   0.95   4   144   0.01   0.42   -1   1   4   0.308333   right   0   
139   0.883333   4   288   0.2   0.42   -1   1   4   0.3   left   1   
140   0.933333   1   144   0.01   0.42   1   1   4   0.308333   right   1   
141   0.766667   4   288   0.01648   0.42   -1   1   4   0.3   right   0   
142   0.8   1   216   0.01   0.42   -1   1   4   0.308333   left   1   
143   0.9   4   0   0.12139   0.42   -1   1   4   0.3   left   1   
144   0.85   1   288   0.04472   0.42   -1   1   4   0.3   left   1   
145   0.7   1   144   0.027144   0.42   1   1   4   0.3   right   1   
146   0.85   4   216   0.027144   0.42   -1   1   4   0.3   left   1   
147   0.85   4   216   0.01   0.42   1   1   4   0.308333   right   1   
148   0.883333   1   144   0.04472   0.42   1   1   4   0.3   right   1   
149   0.783333   1   72   0.07368   0.42   1   1   4   0.3   right   1   
150   0.8   1   0   0.07368   0.42   -1   1   4   0.3   left   1   
151   0.75   4   72   0.027144   0.42   1   1   4   0.3   left   0   
152   0.933333   1   216   0.2   0.42   -1   1   4   0.3   left   1   
153   0.783333   1   216   0.07368   0.42   1   1   4   0.3   right   1   
154   0.833333   1   0   0.01   0.42   1   1   4   0.308333   right   1   
155   0.916666   4   288   0.07368   0.42   -1   1   4   0.3   left   1   
156   0.8   1   72   0.01   0.42   1   1   4   0.308333   right   1   
157   0.85   1   0   0.2   0.42   1   1   4   0.3   right   1   
158   0.766667   1   216   0.01648   0.42   -1   1   4   0.3   right   0   
159   0.95   1   144   0.2   0.42   1   1   4   0.3   right   1   
160   0.833333   4   72   0.2   0.42   1   1   4   0.3   right   1   
161   1.16667   4   216   0.027144   0.42   1   1   4   0.3   right   1   
162   0.8   1   216   0.04472   0.42   1   1   4   0.3   right   1   
163   0.883333   1   144   0.01648   0.42   -1   1   4   0.3   right   0   
164   0.783333   1   0   0.12139   0.42   1   1   4   0.3   right   1   
165   1.03333   1   288   0.2   0.42   -1   1   4   0.3   left   1   
166   0.9   1   288   0.04472   0.42   1   1   4   0.3   right   1   
167   0.983333   1   72   0.01648   0.42   -1   1   4   0.3   left   1   
168   0.85   1   72   0.04472   0.42   -1   1   4   0.3   left   1   
169   0.8   4   288   0.01   0.42   1   1   4   0.308333   right   1   
170   0.883333   4   0   0.2   0.42   -1   1   4   0.3   left   1   
171   0.8   1   0   0.027144   0.42   1   1   4   0.3   right   1   
172   0.9   4   144   0.2   0.42   -1   1   4   0.3   left   1   
173   0.75   1   288   0.07368   0.42   -1   1   4   0.3   left   1   
174   0.7   4   144   0.01   0.42   1   1   4   0.308333   right   1   
175   0.6   1   216   0.2   0.42   1   1   4   0.3   right   1   
176   0.916666   4   144   0.04472   0.42   -1   1   4   0.3   left   1   
177   0.85   1   144   0.01648   0.42   1   1   4   0.3   right   1   
178   0.8   4   144   0.04472   0.42   1   1   4   0.3   right   1   
179   0.833333   1   144   0.027144   0.42   -1   1   4   0.3   left   1   
180   0.8   1   0   0.01648   0.42   -1   1   4   0.3   right   0   
181   0.866666   4   288   0.12139   0.42   -1   1   4   0.3   left   1   
182   0.8   4   0   0.04472   0.42   -1   1   4   0.3   left   1   
183   0.75   4   144   0.027144   0.42   -1   1   4   0.3   left   1   
184   0.833333   4   72   0.12139   0.42   1   1   4   0.3   right   1   
185   0.816667   1   288   0.12139   0.42   -1   1   4   0.3   left   1   
186   0.85   4   144   0.2   0.42   1   1   4   0.3   right   1   
187   0.733333   4   72   0.07368   0.42   -1   1   4   0.3   left   1   
188   0.9   4   216   0.2   0.42   1   1   4   0.3   right   1   
189   0.766667   4   72   0.07368   0.42   1   1   4   0.3   right   1   
190   0.75   4   0   0.01   0.42   -1   1   4   0.308333   left   1   
191   0.966666   4   216   0.01648   0.42   -1   1   4   0.3   left   1   
192   0.983333   4   0   0.01648   0.42   1   1   4   0.3   right   1   
193   1.18333   1   216   0.027144   0.42   -1   1   4   0.3   left   1   
194   0.816667   4   144   0.01648   0.42   1   1   4   0.3   right   1   
195   0.983333   1   144   0.01   0.42   -1   1   4   0.308333   left   1   
196   0.866666   4   0   0.07368   0.42   -1   1   4   0.3   left   1   
197   0.866666   1   0   0.12139   0.42   -1   1   4   0.3   left   1   
198   0.8   4   288   0.027144   0.42   -1   1   4   0.3   left   1   
199   0.8   4   72   0.01648   0.42   1   1   4   0.3   left   0   
200   0.716667   1   144   0.12139   0.42   -1   1   4   0.3   left   1   
201   0.716667   1   288   0.01648   0.42   1   1   4   0.3   right   1   
202   0.883333   4   72   0.04472   0.42   -1   1   4   0.3   left   1   
203   0.766667   1   288   0.12139   0.42   1   1   4   0.3   right   1   
204   0.716667   4   216   0.07368   0.42   1   1   4   0.3   right   1   
205   0.85   1   144   0.2   0.42   -1   1   4   0.3   left   1   
206   0.766667   1   0   0.027144   0.42   -1   1   4   0.3   left   1   
207   0.733333   4   144   0.01648   0.42   -1   1   4   0.3   right   0   
208   0.8   1   144   0.04472   0.42   -1   1   4   0.3   left   1   
209   0.8   4   288   0.07368   0.42   1   1   4   0.3   right   1   
210   0.866666   4   216   0.01648   0.42   1   1   4   0.3   left   0   
211   0.716667   1   288   0.01   0.42   1   1   4   0.308333   right   1   
212   0.783333   4   72   0.01   0.42   -1   1   4   0.308333   left   1   
213   0.716667   1   72   0.027144   0.42   1   1   4   0.3   right   1   
214   0.75   4   288   0.04472   0.42   1   1   4   0.3   left   0   
215   0.716667   1   72   0.027144   0.42   -1   1   4   0.3   right   0   
216   0.75   4   216   0.04472   0.42   1   1   4   0.3   left   0   
217   0.583333   4   0   0.07368   0.42   1   1   4   0.3   right   1   
218   0.65   4   144   0.07368   0.42   -1   1   4   0.3   left   1   
219   0.716667   1   288   0.01648   0.42   -1   1   4   0.3   right   0   
220   0.733333   4   72   0.04472   0.42   1   1   4   0.3   left   0   
221   0.766667   4   288   0.01   0.42   -1   1   4   0.308333   right   0   
222   0.85   1   72   0.04472   0.42   1   1   4   0.3   right   1   
223   0.8   1   72   0.01   0.42   -1   1   4   0.308333   left   1   
224   0.9   4   216   0.04472   0.42   -1   1   4   0.3   left   1   
225   0.766667   4   0   0.01648   0.42   -1   1   4   0.3   right   0   
226   0.966666   1   72   0.01648   0.42   1   1   4   0.3   left   0   
227   0.9   4   216   0.2   0.42   -1   1   4   0.3   left   1   
228   0.85   4   72   0.2   0.42   -1   1   4   0.3   left   1   
229   0.966666   4   0   0.2   0.42   1   1   4   0.3   right   1   
230   0.816667   1   0   0.04472   0.42   -1   1   4   0.3   left   1   
231   0.85   1   288   0.07368   0.42   1   1   4   0.3   right   1   
232   0.866666   4   288   0.12139   0.42   1   1   4   0.3   right   1   
233   0.9   4   0   0.04472   0.42   1   1   4   0.3   left   0   
234   0.866666   1   216   0.027144   0.42   1   1   4   0.3   right   1   
235   0.8   1   288   0.01   0.42   -1   1   4   0.308333   right   0   
236   0.8   1   0   0.04472   0.42   1   1   4   0.3   right   1   
237   0.816667   1   72   0.12139   0.42   1   1   4   0.3   right   1   
238   0.866666   1   216   0.12139   0.42   -1   1   4   0.3   left   1   
239   0.883333   4   72   0.01   0.42   1   1   4   0.308333   right   1   
240   1.3   4   72   0.027144   0.42   -1   1   4   0.3   right   0   
241   0.883333   1   216   0.07368   0.42   -1   1   4   0.3   left   1   
242   0.916666   4   288   0.01648   0.42   1   1   4   0.3   right   1   
243   0.883333   1   0   0.2   0.42   -1   1   4   0.3   left   1   
244   0.816667   4   216   0.12139   0.42   1   1   4   0.3   right   1   
245   0.833333   4   144   0.12139   0.42   1   1   4   0.3   right   1   
246   0.8   4   0   0.027144   0.42   1   1   4   0.3   right   1   
247   0.866666   1   72   0.07368   0.42   -1   1   4   0.3   left   1   
248   0.783333   1   0   0.07368   0.42   1   1   4   0.3   right   1   
249   1.06667   4   144   0.01   0.42   -1   1   4   0.308333   left   1   
250   0.816667   1   288   0.2   0.42   1   1   4   0.3   right   1   
251   0.8   1   288   0.027144   0.42   1   1   4   0.3   right   1   
252   0.783333   4   144   0.07368   0.42   1   1   4   0.3   right   1   
253   0.85   1   288   0.027144   0.42   -1   1   4   0.3   left   1   
254   0.7   1   144   0.07368   0.42   1   1   4   0.3   right   1   
255   0.833333   1   72   0.2   0.42   -1   1   4   0.3   left   1   
256   0.783333   4   216   0.07368   0.42   -1   1   4   0.3   left   1   
257   0.75   1   216   0.12139   0.42   1   1   4   0.3   right   1   
258   0.716667   4   288   0.2   0.42   1   1   4   0.3   right   1   
259   0.783333   4   0   0.12139   0.42   1   1   4   0.3   right   1   
260   0.75   1   144   0.07368   0.42   -1   1   4   0.3   left   1   
261   0.8   4   288   0.04472   0.42   -1   1   4   0.3   left   1   
262   0.916666   4   216   0.01   0.42   -1   1   4   0.308333   left   1   
263   1.03333   1   0   0.01   0.42   -1   1   4   0.308333   left   1   
264   0.866666   4   288   0.2   0.42   -1   1   4   0.3   left   1   
265   0.766667   4   0   0.027144   0.42   -1   1   4   0.3   left   1   
266   0.85   4   144   0.12139   0.42   -1   1   4   0.3   left   1   
267   1.18333   4   288   0.027144   0.42   1   1   4   0.3   left   0   
268   1.1   1   216   0.01   0.42   1   1   4   0.308333   right   1   
269   0.85   1   0   0.01648   0.42   1   1   4   0.3   right   1   
270   1.03333   4   0   0.01   0.42   1   1   4   0.308333   left   0   
271   0.916666   1   72   0.12139   0.42   -1   1   4   0.3   left   1   
272   0.816667   4   72   0.01648   0.42   -1   1   4   0.3   left   1   
273   0.95   4   144   0.027144   0.42   1   1   4   0.3   right   1   
274   1.05   1   144   0.01   0.42   1   1   4   0.308333   right   1   
275   0.883333   1   144   0.12139   0.42   1   1   4   0.3   right   1   
276   0.833333   4   72   0.12139   0.42   -1   1   4   0.3   left   1   
277   0.766667   1   216   0.04472   0.42   -1   1   4   0.3   left   1   
278   0.8   1   72   0.2   0.42   1   1   4   0.3   right   1   
279   0.783333   4   216   0.12139   0.42   -1   1   4   0.3   left   1   
280   0.916666   1   216   0.01648   0.42   1   1   4   0.3   right   1   
