Experiment   Time   Size   InitialPhase   Duration   Contrast   Direction   Frequency   Speed   FixationTime   Answer   Correct   
71   0.933333   4   0   0.01648   0.42   -1   1   4   0.3   left   1   
72   0.866666   1   216   0.01648   0.42   -1   1   4   0.3   right   0   
73   0.783333   4   144   0.07368   0.42   1   1   4   0.3   right   1   
74   0.716667   1   0   0.2   0.42   -1   1   4   0.3   left   1   
75   0.8   4   144   0.04472   0.42   -1   1   4   0.3   left   1   
76   0.6   4   72   0.2   0.42   1   1   4   0.3   right   1   
77   0.683333   4   72   0.12139   0.42   1   1   4   0.3   right   1   
78   0.766667   4   0   0.04472   0.42   1   1   4   0.3   left   0   
79   0.8   1   0   0.027144   0.42   -1   1   4   0.3   left   1   
80   0.75   1   144   0.2   0.42   -1   1   4   0.3   left   1   
81   1.25   4   0   0.01   0.42   1   1   4   0.308333   left   0   
82   0.7   1   216   0.2   0.42   1   1   4   0.3   right   1   
83   0.983333   4   72   0.027144   0.42   1   1   4   0.3   right   1   
84   0.816667   1   72   0.01   0.42   1   1   4   0.308333   right   1   
85   1.31667   4   216   0.027144   0.42   -1   1   4   0.3   left   1   
86   0.783333   4   72   0.07368   0.42   -1   1   4   0.3   left   1   
87   0.8   4   288   0.2   0.42   -1   1   4   0.3   left   1   
88   0.833333   4   0   0.04472   0.42   -1   1   4   0.3   left   1   
89   0.8   1   144   0.07368   0.42   -1   1   4   0.3   left   1   
90   0.883333   4   72   0.01648   0.42   -1   1   4   0.3   left   1   
91   0.85   1   0   0.01   0.42   -1   1   4   0.308333   left   1   
92   0.85   1   216   0.027144   0.42   1   1   4   0.3   right   1   
93   0.983333   1   288   0.01   0.42   -1   1   4   0.308333   left   1   
94   1.01667   4   216   0.2   0.42   -1   1   4   0.3   left   1   
95   1.35   1   0   0.01648   0.42   -1   1   4   0.3   left   1   
96   0.783333   4   288   0.12139   0.42   1   1   4   0.3   right   1   
97   0.716667   4   0   0.07368   0.42   -1   1   4   0.3   left   1   
98   0.716667   4   0   0.07368   0.42   1   1   4   0.3   right   1   
99   0.783333   1   288   0.12139   0.42   1   1   4   0.3   right   1   
100   0.816667   4   216   0.04472   0.42   1   1   4   0.3   right   1   
101   0.833333   1   72   0.01648   0.42   1   1   4   0.3   left   0   
102   0.816667   4   144   0.01   0.42   1   1   4   0.308333   right   1   
103   0.783333   1   0   0.04472   0.42   -1   1   4   0.3   left   1   
104   0.766667   4   72   0.04472   0.42   1   1   4   0.3   right   1   
105   0.983333   4   0   0.01648   0.42   1   1   4   0.3   left   0   
106   0.883333   1   72   0.01   0.42   -1   1   4   0.308333   left   1   
107   0.9   1   144   0.01   0.42   1   1   4   0.308333   right   1   
108   0.966666   1   288   0.01648   0.42   1   1   4   0.3   left   0   
109   0.85   4   144   0.12139   0.42   1   1   4   0.3   right   1   
110   0.716667   1   0   0.07368   0.42   -1   1   4   0.3   left   1   
111   0.816667   1   216   0.01   0.42   1   1   4   0.308333   right   1   
112   0.733333   1   72   0.027144   0.42   1   1   4   0.3   left   0   
113   0.75   1   72   0.04472   0.42   1   1   4   0.3   right   1   
114   0.8   1   72   0.07368   0.42   1   1   4   0.3   right   1   
115   0.733333   4   0   0.2   0.42   -1   1   4   0.3   left   1   
116   0.7   1   288   0.2   0.42   -1   1   4   0.3   left   1   
117   0.85   1   144   0.027144   0.42   -1   1   4   0.3   left   1   
118   0.933333   4   144   0.01   0.42   -1   1   4   0.308333   left   1   
119   0.683333   4   288   0.2   0.42   1   1   4   0.3   right   1   
120   1.0   1   144   0.01648   0.42   -1   1   4   0.3   right   0   
121   0.85   4   216   0.01   0.42   1   1   4   0.308333   right   1   
122   1.03333   1   144   0.01   0.42   -1   1   4   0.308333   right   0   
123   0.933333   4   288   0.027144   0.42   1   1   4   0.3   right   1   
124   0.883333   4   288   0.01648   0.42   1   1   4   0.3   left   0   
125   0.816667   1   216   0.027144   0.42   -1   1   4   0.3   right   0   
126   0.85   4   72   0.027144   0.42   -1   1   4   0.3   left   1   
127   0.716667   1   0   0.12139   0.42   1   1   4   0.3   right   1   
128   0.866666   1   216   0.01   0.42   -1   1   4   0.308333   right   0   
129   0.966666   4   216   0.01   0.42   -1   1   4   0.308333   right   0   
130   0.783333   1   288   0.07368   0.42   -1   1   4   0.3   left   1   
131   0.85   4   288   0.04472   0.42   1   1   4   0.3   right   1   
132   0.816667   4   216   0.01648   0.42   -1   1   4   0.3   right   0   
133   1.98333   4   288   0.01   0.42   1   1   4   0.308333   right   1   
134   0.816667   1   288   0.12139   0.42   -1   1   4   0.3   left   1   
135   0.733333   4   288   0.12139   0.42   -1   1   4   0.3   left   1   
136   0.85   4   288   0.07368   0.42   1   1   4   0.3   right   1   
137   0.75   1   288   0.027144   0.42   -1   1   4   0.3   left   1   
138   0.716667   1   72   0.12139   0.42   1   1   4   0.3   right   1   
139   0.75   4   216   0.12139   0.42   1   1   4   0.3   right   1   
140   0.85   4   288   0.07368   0.42   -1   1   4   0.3   left   1   
141   0.85   1   216   0.12139   0.42   1   1   4   0.3   right   1   
142   0.816667   4   288   0.04472   0.42   -1   1   4   0.3   left   1   
143   0.833333   1   0   0.01   0.42   1   1   4   0.308333   right   1   
144   0.75   1   288   0.04472   0.42   1   1   4   0.3   right   1   
145   0.7   1   288   0.2   0.42   -1   1   4   0.3   left   1   
146   0.866666   4   216   0.01648   0.42   1   1   4   0.3   right   1   
147   0.833333   1   288   0.01   0.42   -1   1   4   0.308333   left   1   
148   0.683333   4   72   0.12139   0.42   1   1   4   0.3   right   1   
149   0.933333   1   216   0.01648   0.42   -1   1   4   0.3   left   1   
150   0.85   1   144   0.01   0.42   -1   1   4   0.308333   left   1   
151   0.983333   4   72   0.01   0.42   -1   1   4   0.308333   left   1   
152   0.683333   4   0   0.07368   0.42   1   1   4   0.3   right   1   
153   0.866666   1   72   0.01   0.42   -1   1   4   0.308333   left   1   
154   0.683333   4   144   0.2   0.42   1   1   4   0.3   right   1   
155   0.833333   4   0   0.01648   0.42   1   1   4   0.3   left   0   
156   1.08333   4   288   0.01648   0.42   -1   1   4   0.3   right   0   
157   0.816667   4   216   0.04472   0.42   1   1   4   0.3   right   1   
158   0.733333   1   216   0.01648   0.42   1   1   4   0.3   left   0   
159   0.75   1   0   0.01648   0.42   -1   1   4   0.3   left   1   
160   0.75   1   216   0.12139   0.42   -1   1   4   0.3   left   1   
161   0.6   4   72   0.2   0.42   1   1   4   0.3   right   1   
162   1.1   1   144   0.01648   0.42   1   1   4   0.3   right   1   
163   0.733333   4   72   0.07368   0.42   1   1   4   0.3   right   1   
164   0.7   1   216   0.2   0.42   1   1   4   0.3   right   1   
165   0.966666   4   72   0.01   0.42   1   1   4   0.308333   right   1   
166   0.75   1   144   0.04472   0.42   1   1   4   0.3   right   1   
167   0.616667   1   72   0.2   0.42   -1   1   4   0.3   left   1   
168   0.75   4   0   0.01   0.42   -1   1   4   0.308333   left   1   
169   1.06667   1   216   0.027144   0.42   1   1   4   0.3   right   1   
170   0.75   4   216   0.04472   0.42   -1   1   4   0.3   left   1   
171   0.866666   4   144   0.01648   0.42   1   1   4   0.3   right   1   
172   0.75   1   0   0.027144   0.42   1   1   4   0.3   right   1   
173   0.833333   4   144   0.01648   0.42   -1   1   4   0.3   right   0   
174   0.8   1   72   0.027144   0.42   -1   1   4   0.3   left   1   
175   0.8   1   144   0.027144   0.42   -1   1   4   0.3   left   1   
176   1.01667   4   216   0.01   0.42   1   1   4   0.308333   right   1   
177   0.716667   4   288   0.12139   0.42   1   1   4   0.3   right   1   
178   0.85   1   0   0.027144   0.42   -1   1   4   0.3   left   1   
179   0.866666   4   216   0.01648   0.42   -1   1   4   0.3   left   1   
180   0.766667   1   0   0.12139   0.42   -1   1   4   0.3   left   1   
181   0.8   4   288   0.01   0.42   -1   1   4   0.308333   left   1   
182   0.833333   1   216   0.01   0.42   -1   1   4   0.308333   left   1   
183   0.85   1   0   0.01   0.42   -1   1   4   0.308333   left   1   
184   0.8   1   144   0.01   0.42   1   1   4   0.308333   right   1   
185   1.48333   1   216   0.04472   0.42   1   1   4   0.3   right   1   
186   0.8   1   288   0.01648   0.42   1   1   4   0.3   left   0   
187   0.8   4   288   0.04472   0.42   1   1   4   0.3   right   1   
188   0.8   4   144   0.07368   0.42   -1   1   4   0.3   left   1   
189   0.716667   4   0   0.2   0.42   1   1   4   0.3   right   1   
190   0.75   4   0   0.07368   0.42   -1   1   4   0.3   left   1   
191   0.8   1   144   0.027144   0.42   1   1   4   0.3   right   1   
192   1.0   1   288   0.01648   0.42   -1   1   4   0.3   right   0   
193   0.733333   1   216   0.07368   0.42   -1   1   4   0.3   left   1   
194   0.75   1   0   0.01648   0.42   1   1   4   0.3   right   1   
195   0.716667   1   0   0.12139   0.42   1   1   4   0.3   right   1   
196   0.65   1   144   0.2   0.42   1   1   4   0.3   right   1   
197   0.7   4   216   0.2   0.42   1   1   4   0.3   right   1   
198   0.916666   1   72   0.01648   0.42   1   1   4   0.3   right   1   
199   0.7   4   216   0.12139   0.42   -1   1   4   0.3   left   1   
200   0.8   1   144   0.12139   0.42   1   1   4   0.3   right   1   
201   0.6   4   216   0.12139   0.42   1   1   4   0.3   right   1   
202   0.733333   1   72   0.12139   0.42   1   1   4   0.3   right   1   
203   0.8   1   72   0.04472   0.42   -1   1   4   0.3   left   1   
204   0.7   4   288   0.12139   0.42   -1   1   4   0.3   left   1   
205   0.75   4   72   0.12139   0.42   -1   1   4   0.3   left   1   
206   0.75   1   72   0.07368   0.42   1   1   4   0.3   right   1   
207   0.75   4   288   0.07368   0.42   1   1   4   0.3   right   1   
208   0.783333   4   144   0.07368   0.42   1   1   4   0.3   right   1   
209   0.616667   1   288   0.2   0.42   1   1   4   0.3   right   1   
210   0.733333   1   72   0.04472   0.42   1   1   4   0.3   right   1   
211   0.85   4   288   0.01648   0.42   1   1   4   0.3   right   1   
212   0.783333   1   216   0.04472   0.42   -1   1   4   0.3   left   1   
213   0.75   4   144   0.12139   0.42   1   1   4   0.3   right   1   
214   0.833333   1   0   0.07368   0.42   1   1   4   0.3   right   1   
215   0.75   4   216   0.027144   0.42   1   1   4   0.3   right   1   
216   0.633333   1   72   0.2   0.42   1   1   4   0.3   right   1   
217   0.733333   4   0   0.12139   0.42   -1   1   4   0.3   left   1   
218   0.883333   4   216   0.07368   0.42   -1   1   4   0.3   left   1   
219   0.766667   4   144   0.027144   0.42   1   1   4   0.3   right   1   
220   0.8   4   72   0.07368   0.42   -1   1   4   0.3   left   1   
221   0.766667   1   144   0.07368   0.42   1   1   4   0.3   right   1   
222   0.783333   1   216   0.01   0.42   1   1   4   0.308333   right   1   
223   0.8   4   144   0.01   0.42   -1   1   4   0.308333   right   0   
224   0.8   1   144   0.07368   0.42   -1   1   4   0.3   left   1   
225   0.9   4   0   0.01648   0.42   -1   1   4   0.3   left   1   
226   0.766667   4   216   0.027144   0.42   -1   1   4   0.3   left   1   
227   0.9   1   216   0.027144   0.42   -1   1   4   0.3   left   1   
228   0.783333   1   144   0.04472   0.42   -1   1   4   0.3   left   1   
229   0.933333   4   72   0.01648   0.42   1   1   4   0.3   left   0   
230   1.03333   4   216   0.01   0.42   -1   1   4   0.308333   left   1   
231   0.9   4   144   0.027144   0.42   -1   1   4   0.3   left   1   
232   0.8   1   288   0.07368   0.42   1   1   4   0.3   right   1   
233   0.683333   1   0   0.2   0.42   1   1   4   0.3   right   1   
234   0.95   4   144   0.04472   0.42   1   1   4   0.3   right   1   
235   0.766667   1   144   0.01648   0.42   -1   1   4   0.3   left   1   
236   0.6   4   288   0.2   0.42   1   1   4   0.3   right   1   
237   0.816667   1   288   0.12139   0.42   1   1   4   0.3   right   1   
238   0.8   4   0   0.027144   0.42   1   1   4   0.3   right   1   
239   0.916666   1   288   0.01   0.42   1   1   4   0.308333   right   1   
240   0.783333   1   72   0.01648   0.42   -1   1   4   0.3   right   0   
241   0.783333   4   72   0.027144   0.42   -1   1   4   0.3   left   1   
242   0.933333   4   72   0.04472   0.42   -1   1   4   0.3   left   1   
243   0.816667   4   288   0.027144   0.42   -1   1   4   0.3   right   0   
244   0.716667   1   144   0.2   0.42   -1   1   4   0.3   left   1   
245   0.816667   4   72   0.027144   0.42   1   1   4   0.3   right   1   
246   0.9   4   0   0.04472   0.42   -1   1   4   0.3   left   1   
247   0.766667   1   72   0.12139   0.42   -1   1   4   0.3   left   1   
248   0.9   4   288   0.027144   0.42   1   1   4   0.3   right   1   
249   0.75   1   0   0.07368   0.42   -1   1   4   0.3   left   1   
250   0.95   4   0   0.12139   0.42   1   1   4   0.3   right   1   
251   0.95   4   0   0.027144   0.42   -1   1   4   0.3   left   1   
252   0.766667   4   72   0.04472   0.42   1   1   4   0.3   right   1   
253   0.816667   1   0   0.2   0.42   -1   1   4   0.3   left   1   
254   0.75   4   216   0.07368   0.42   1   1   4   0.3   right   1   
255   0.8   4   144   0.12139   0.42   -1   1   4   0.3   left   1   
256   0.816667   1   0   0.04472   0.42   1   1   4   0.3   right   1   
257   0.683333   4   216   0.2   0.42   -1   1   4   0.3   left   1   
258   0.9   4   0   0.01   0.42   1   1   4   0.308333   right   1   
259   0.733333   1   288   0.027144   0.42   -1   1   4   0.3   left   1   
260   0.783333   1   72   0.07368   0.42   -1   1   4   0.3   left   1   
261   0.716667   1   0   0.04472   0.42   -1   1   4   0.3   left   1   
262   0.8   4   144   0.04472   0.42   -1   1   4   0.3   left   1   
263   0.833333   1   72   0.027144   0.42   1   1   4   0.3   right   1   
264   0.616667   4   0   0.2   0.42   -1   1   4   0.3   left   1   
265   1.63333   4   288   0.01   0.42   1   1   4   0.308333   left   0   
266   0.766667   1   144   0.12139   0.42   -1   1   4   0.3   left   1   
267   0.833333   1   72   0.01   0.42   1   1   4   0.308333   right   1   
268   0.783333   1   288   0.07368   0.42   -1   1   4   0.3   left   1   
269   0.65   4   288   0.2   0.42   -1   1   4   0.3   left   1   
270   0.616667   4   72   0.2   0.42   -1   1   4   0.3   left   1   
271   0.766667   1   288   0.12139   0.42   -1   1   4   0.3   left   1   
272   0.7   4   288   0.07368   0.42   -1   1   4   0.3   left   1   
273   0.916666   1   288   0.027144   0.42   1   1   4   0.3   right   1   
274   0.7   1   288   0.04472   0.42   -1   1   4   0.3   left   1   
275   0.766667   4   0   0.04472   0.42   1   1   4   0.3   right   1   
276   0.616667   4   144   0.2   0.42   -1   1   4   0.3   left   1   
277   0.8   4   72   0.01648   0.42   -1   1   4   0.3   right   0   
278   0.916666   4   144   0.01   0.42   1   1   4   0.308333   right   1   
279   1.41667   1   216   0.07368   0.42   1   1   4   0.3   right   1   
280   0.683333   1   216   0.2   0.42   -1   1   4   0.3   left   1   
